       Q,      F(Q)_RMC,  F(Q)_Expt
     11.4399998 ,      -0.1102961 ,      -0.0867091
     11.4599998 ,      -0.1011821 ,      -0.0741732
     11.4799998 ,      -0.0918193 ,      -0.0619423
     11.4999998 ,      -0.0823391 ,      -0.0502144
     11.5199998 ,      -0.0728609 ,      -0.0391583
     11.5399998 ,      -0.0634907 ,      -0.0289120
     11.5599998 ,      -0.0543205 ,      -0.0195810
     11.5799998 ,      -0.0454286 ,      -0.0112390
     11.5999998 ,      -0.0368796 ,      -0.0039279
     11.6199998 ,      -0.0287253 ,       0.0023403
     11.6399998 ,      -0.0210053 ,       0.0075807
     11.6599998 ,      -0.0137487 ,       0.0118332
     11.6799998 ,      -0.0069756 ,       0.0151584
     11.6999998 ,      -0.0006981 ,       0.0176337
     11.7199998 ,       0.0050772 ,       0.0193490
     11.7399998 ,       0.0103479 ,       0.0204024
     11.7599998 ,       0.0151143 ,       0.0208952
     11.7799998 ,       0.0193776 ,       0.0209280
     11.7999998 ,       0.0231387 ,       0.0205967
     11.8199998 ,       0.0263972 ,       0.0199883
     11.8399998 ,       0.0291502 ,       0.0191781
     11.8599998 ,       0.0313923 ,       0.0182269
     11.8799998 ,       0.0331148 ,       0.0171789
     11.8999998 ,       0.0343062 ,       0.0160607
     11.9199998 ,       0.0349522 ,       0.0148806
     11.9399998 ,       0.0350370 ,       0.0136289
     11.9599998 ,       0.0345432 ,       0.0122787
     11.9799998 ,       0.0334542 ,       0.0107876
     11.9999998 ,       0.0317546 ,       0.0091003
     12.0199998 ,       0.0294320 ,       0.0071509
     12.0399998 ,       0.0264787 ,       0.0048663
     12.0599998 ,       0.0228931 ,       0.0021703
     12.0799998 ,       0.0186812 ,      -0.0010130
     12.0999998 ,       0.0138582 ,      -0.0047550
     12.1199998 ,       0.0084496 ,      -0.0091187
     12.1399998 ,       0.0024922 ,      -0.0141548
     12.1599998 ,      -0.0039650 ,      -0.0198983
     12.1799998 ,      -0.0108605 ,      -0.0263651
     12.1999998 ,      -0.0181199 ,      -0.0335498
     12.2199998 ,      -0.0256566 ,      -0.0414231
     12.2399998 ,      -0.0333721 ,      -0.0499310
     12.2599998 ,      -0.0411571 ,      -0.0589936
     12.2799998 ,      -0.0488930 ,      -0.0685059
     12.2999998 ,      -0.0564533 ,      -0.0783380
     12.3199998 ,      -0.0637061 ,      -0.0883376
     12.3399998 ,      -0.0705162 ,      -0.0983317
     12.3599998 ,      -0.0767475 ,      -0.1081304
     12.3799998 ,      -0.0822660 ,      -0.1175305
     12.3999998 ,      -0.0869426 ,      -0.1263198
     12.4199998 ,      -0.0906556 ,      -0.1342817
     12.4399998 ,      -0.0932940 ,      -0.1412009
     12.4599998 ,      -0.0947601 ,      -0.1468683
     12.4799998 ,      -0.0949719 ,      -0.1510863
     12.4999998 ,      -0.0938654 ,      -0.1536746
     12.5199998 ,      -0.0913969 ,      -0.1544747
     12.5399998 ,      -0.0875442 ,      -0.1533549
     12.5599998 ,      -0.0823085 ,      -0.1502146
     12.5799998 ,      -0.0757143 ,      -0.1449876
     12.5999998 ,      -0.0678106 ,      -0.1376455
     12.6199998 ,      -0.0586700 ,      -0.1281995
     12.6399998 ,      -0.0483886 ,      -0.1167017
     12.6599998 ,      -0.0370846 ,      -0.1032454
     12.6799998 ,      -0.0248963 ,      -0.0879648
     12.6999998 ,      -0.0119807 ,      -0.0710332
     12.7199998 ,       0.0014896 ,      -0.0526606
     12.7399998 ,       0.0153289 ,      -0.0330905
     12.7599998 ,       0.0293417 ,      -0.0125958
     12.7799998 ,       0.0433262 ,       0.0085263
     12.7999998 ,       0.0570775 ,       0.0299593
     12.8199998 ,       0.0703919 ,       0.0513738
     12.8399998 ,       0.0830699 ,       0.0724337
     12.8599998 ,       0.0949201 ,       0.0928025
     12.8799998 ,       0.1057628 ,       0.1121504
     12.8999998 ,       0.1154331 ,       0.1301605
     12.9199998 ,       0.1237837 ,       0.1465353
     12.9399998 ,       0.1306881 ,       0.1610026
     12.9599998 ,       0.1360422 ,       0.1733211
     12.9799998 ,       0.1397666 ,       0.1832855
     12.9999998 ,       0.1418076 ,       0.1907301
     13.0199998 ,       0.1421382 ,       0.1955325
     13.0399998 ,       0.1407584 ,       0.1976162
     13.0599998 ,       0.1376951 ,       0.1969517
     13.0799998 ,       0.1330010 ,       0.1935572
     13.0999998 ,       0.1267540 ,       0.1874983
     13.1199998 ,       0.1190552 ,       0.1788861
     13.1399998 ,       0.1100267 ,       0.1678753
     13.1599998 ,       0.0998095 ,       0.1546606
     13.1799998 ,       0.0885607 ,       0.1394729
     13.1999998 ,       0.0764503 ,       0.1225744
     13.2199998 ,       0.0636581 ,       0.1042530
     13.2399998 ,       0.0503704 ,       0.0848170
     13.2599998 ,       0.0367768 ,       0.0645884
     13.2799998 ,       0.0230663 ,       0.0438969
     13.2999998 ,       0.0094249 ,       0.0230731
     13.3199998 ,      -0.0039684 ,       0.0024423
     13.3399998 ,      -0.0169439 ,      -0.0176814
     13.3599998 ,      -0.0293440 ,      -0.0370014
     13.3799998 ,      -0.0410258 ,      -0.0552437
     13.3999998 ,      -0.0518626 ,      -0.0721613
     13.4199998 ,      -0.0617461 ,      -0.0875390
     13.4399998 ,      -0.0705870 ,      -0.1011961
     13.4599998 ,      -0.0783163 ,      -0.1129892
     13.4799998 ,      -0.0848853 ,      -0.1228139
     13.4999998 ,      -0.0902658 ,      -0.1306055
     13.5199998 ,      -0.0944495 ,      -0.1363390
     13.5399998 ,      -0.0974474 ,      -0.1400279
     13.5599998 ,      -0.0992882 ,      -0.1417229
     13.5799998 ,      -0.1000174 ,      -0.1415093
     13.5999998 ,      -0.0996951 ,      -0.1395036
     13.6199998 ,      -0.0983943 ,      -0.1358501
     13.6399998 ,      -0.0961984 ,      -0.1307162
     13.6599998 ,      -0.0931994 ,      -0.1242884
     13.6799998 ,      -0.0894953 ,      -0.1167667
     13.6999998 ,      -0.0851876 ,      -0.1083603
     13.7199998 ,      -0.0803793 ,      -0.0992819
     13.7399998 ,      -0.0751723 ,      -0.0897430
     13.7599998 ,      -0.0696657 ,      -0.0799492
     13.7799998 ,      -0.0639535 ,      -0.0700955
     13.7999998 ,      -0.0581230 ,      -0.0603624
     13.8199998 ,      -0.0522533 ,      -0.0509123
     13.8399998 ,      -0.0464141 ,      -0.0418865
     13.8599998 ,      -0.0406647 ,      -0.0334025
     13.8799998 ,      -0.0350531 ,      -0.0255529
     13.8999998 ,      -0.0296162 ,      -0.0184037
     13.9199998 ,      -0.0243792 ,      -0.0119941
     13.9399998 ,      -0.0193561 ,      -0.0063370
     13.9599998 ,      -0.0145498 ,      -0.0014198
     13.9799998 ,      -0.0099536 ,       0.0027939
     13.9999998 ,      -0.0055512 ,       0.0063625
     14.0199998 ,      -0.0013188 ,       0.0093634
     14.0399998 ,       0.0027742 ,       0.0118901
     14.0599998 ,       0.0067637 ,       0.0140488
     14.0799998 ,       0.0106887 ,       0.0159549
     14.0999998 ,       0.0145907 ,       0.0177288
     14.1199998 ,       0.0185109 ,       0.0194927
     14.1399998 ,       0.0224897 ,       0.0213665
     14.1599998 ,       0.0265643 ,       0.0234637
     14.1799998 ,       0.0307676 ,       0.0258889
     14.1999998 ,       0.0351268 ,       0.0287338
     14.2199998 ,       0.0396622 ,       0.0320749
     14.2399998 ,       0.0443862 ,       0.0359712
     14.2599998 ,       0.0493025 ,       0.0404618
     14.2799998 ,       0.0544053 ,       0.0455653
     14.2999998 ,       0.0596794 ,       0.0512787
     14.3199998 ,       0.0650997 ,       0.0575769
     14.3399998 ,       0.0706313 ,       0.0644136
     14.3599998 ,       0.0762303 ,       0.0717215
     14.3799998 ,       0.0818438 ,       0.0794143
     14.3999998 ,       0.0874112 ,       0.0873882
     14.4199998 ,       0.0928650 ,       0.0955243
     14.4399998 ,       0.0981320 ,       0.1036911
     14.4599998 ,       0.1031347 ,       0.1117476
     14.4799998 ,       0.1077928 ,       0.1195465
     14.4999998 ,       0.1120251 ,       0.1269376
     14.5199998 ,       0.1157504 ,       0.1337708
     14.5399998 ,       0.1188900 ,       0.1399000
     14.5599998 ,       0.1213692 ,       0.1451864
     14.5799998 ,       0.1231186 ,       0.1495014
     14.5999998 ,       0.1240762 ,       0.1527298
     14.6199998 ,       0.1241888 ,       0.1547726
     14.6399998 ,       0.1234133 ,       0.1555489
     14.6599998 ,       0.1217177 ,       0.1549986
     14.6799998 ,       0.1190826 ,       0.1530831
     14.6999998 ,       0.1155019 ,       0.1497872
     14.7199998 ,       0.1109832 ,       0.1451190
     14.7399998 ,       0.1055481 ,       0.1391107
     14.7599998 ,       0.0992328 ,       0.1318175
     14.7799998 ,       0.0920872 ,       0.1233176
     14.7999998 ,       0.0841751 ,       0.1137101
     14.8199998 ,       0.0755730 ,       0.1031140
     14.8399998 ,       0.0663695 ,       0.0916654
     14.8599998 ,       0.0566638 ,       0.0795157
     14.8799998 ,       0.0465646 ,       0.0668286
     14.8999998 ,       0.0361879 ,       0.0537771
     14.9199998 ,       0.0256559 ,       0.0405405
     14.9399998 ,       0.0150944 ,       0.0273011
     14.9599998 ,       0.0046312 ,       0.0142408
     14.9799998 ,      -0.0056064 ,       0.0015381
     14.9999998 ,      -0.0154934 ,      -0.0106354
     15.0199998 ,      -0.0249098 ,      -0.0221176
     15.0399998 ,      -0.0337423 ,      -0.0327592
     15.0599998 ,      -0.0418862 ,      -0.0424261
     15.0799998 ,      -0.0492480 ,      -0.0510016
     15.0999998 ,      -0.0557464 ,      -0.0583888
     15.1199998 ,      -0.0613143 ,      -0.0645114
     15.1399998 ,      -0.0658999 ,      -0.0693157
     15.1599998 ,      -0.0694678 ,      -0.0727710
     15.1799998 ,      -0.0719997 ,      -0.0748700
     15.1999998 ,      -0.0734950 ,      -0.0756288
     15.2199998 ,      -0.0739707 ,      -0.0750864
     15.2399998 ,      -0.0734612 ,      -0.0733038
     15.2599998 ,      -0.0720179 ,      -0.0703628
     15.2799998 ,      -0.0697084 ,      -0.0663643
     15.2999998 ,      -0.0666150 ,      -0.0614264
     15.3199998 ,      -0.0628335 ,      -0.0556819
     15.3399998 ,      -0.0584714 ,      -0.0492764
     15.3599998 ,      -0.0536458 ,      -0.0423649
     15.3799998 ,      -0.0484815 ,      -0.0351094
     15.3999998 ,      -0.0431081 ,      -0.0276760
     15.4199998 ,      -0.0376584 ,      -0.0202315
     15.4399998 ,      -0.0322650 ,      -0.0129411
     15.4599998 ,      -0.0270583 ,      -0.0059647
     15.4799998 ,      -0.0221637 ,       0.0005452
     15.4999998 ,      -0.0176995 ,       0.0064466
     15.5199998 ,      -0.0137742 ,       0.0116102
     15.5399998 ,      -0.0104847 ,       0.0159218
     15.5599998 ,      -0.0079142 ,       0.0192836
     15.5799998 ,      -0.0061305 ,       0.0216168
     15.5999998 ,      -0.0051851 ,       0.0228619
     15.6199998 ,      -0.0051117 ,       0.0229800
     15.6399998 ,      -0.0059258 ,       0.0219534
     15.6599998 ,      -0.0076245 ,       0.0197855
     15.6799998 ,      -0.0101861 ,       0.0165006
     15.6999998 ,      -0.0135714 ,       0.0121435
     15.7199998 ,      -0.0177237 ,       0.0067781
     15.7399998 ,      -0.0225705 ,       0.0004866
     15.7599998 ,      -0.0280249 ,      -0.0066326
     15.7799998 ,      -0.0339872 ,      -0.0144665
     15.7999998 ,      -0.0403473 ,      -0.0228897
     15.8199998 ,      -0.0469866 ,      -0.0317670
     15.8399998 ,      -0.0537807 ,      -0.0409557
     15.8599998 ,      -0.0606021 ,      -0.0503080
     15.8799998 ,      -0.0673223 ,      -0.0596744
     15.8999998 ,      -0.0738149 ,      -0.0689055
     15.9199998 ,      -0.0799581 ,      -0.0778555
     15.9399998 ,      -0.0856368 ,      -0.0863842
     15.9599998 ,      -0.0907455 ,      -0.0943600
     15.9799998 ,      -0.0951897 ,      -0.1016615
     15.9999998 ,      -0.0988883 ,      -0.1081801
     16.0199998 ,      -0.1017748 ,      -0.1138216
     16.0399998 ,      -0.1037987 ,      -0.1185078
     16.0599998 ,      -0.1049263 ,      -0.1221775
     16.0799998 ,      -0.1051410 ,      -0.1247874
     16.0999998 ,      -0.1044436 ,      -0.1263130
     16.1199998 ,      -0.1028520 ,      -0.1267480
     16.1399998 ,      -0.1004006 ,      -0.1261048
     16.1599998 ,      -0.0971391 ,      -0.1244134
     16.1799998 ,      -0.0931312 ,      -0.1217209
     16.1999998 ,      -0.0884534 ,      -0.1180898
     16.2199998 ,      -0.0831924 ,      -0.1135970
     16.2399998 ,      -0.0774437 ,      -0.1083315
     16.2599998 ,      -0.0713089 ,      -0.1023929
     16.2799998 ,      -0.0648934 ,      -0.0958888
     16.2999998 ,      -0.0583042 ,      -0.0889326
     16.3199998 ,      -0.0516473 ,      -0.0816413
     16.3399998 ,      -0.0450255 ,      -0.0741328
     16.3599998 ,      -0.0385360 ,      -0.0665236
     16.3799998 ,      -0.0322684 ,      -0.0589265
     16.3999998 ,      -0.0263031 ,      -0.0514482
     16.4199998 ,      -0.0207094 ,      -0.0441876
     16.4399998 ,      -0.0155442 ,      -0.0372335
     16.4599998 ,      -0.0108514 ,      -0.0306635
     16.4799998 ,      -0.0066609 ,      -0.0245421
     16.4999998 ,      -0.0029885 ,      -0.0189202
     16.5199998 ,       0.0001642 ,      -0.0138342
     16.5399998 ,       0.0028090 ,      -0.0093058
     16.5599998 ,       0.0049708 ,      -0.0053416
     16.5799998 ,       0.0066861 ,      -0.0019342
     16.5999998 ,       0.0080020 ,       0.0009379
     16.6199998 ,       0.0089744 ,       0.0033089
     16.6399998 ,       0.0096661 ,       0.0052242
     16.6599998 ,       0.0101451 ,       0.0067395
     16.6799998 ,       0.0104823 ,       0.0079182
     16.6999998 ,       0.0107497 ,       0.0088303
     16.7199998 ,       0.0110179 ,       0.0095496
     16.7399998 ,       0.0113544 ,       0.0101519
     16.7599998 ,       0.0118211 ,       0.0107128
     16.7799998 ,       0.0124735 ,       0.0113056
     16.7999998 ,       0.0133581 ,       0.0119988
     16.8199998 ,       0.0145118 ,       0.0128548
     16.8399998 ,       0.0159603 ,       0.0139274
     16.8599998 ,       0.0177177 ,       0.0152610
     16.8799998 ,       0.0197862 ,       0.0168887
     16.8999998 ,       0.0221555 ,       0.0188313
     16.9199998 ,       0.0248033 ,       0.0210972
     16.9399998 ,       0.0276961 ,       0.0236814
     16.9599998 ,       0.0307897 ,       0.0265657
     16.9799998 ,       0.0340303 ,       0.0297191
     16.9999998 ,       0.0373563 ,       0.0330985
     17.0199998 ,       0.0406996 ,       0.0366494
     17.0399998 ,       0.0439875 ,       0.0403077
     17.0599998 ,       0.0471445 ,       0.0440006
     17.0799998 ,       0.0500947 ,       0.0476491
     17.0999998 ,       0.0527633 ,       0.0511695
     17.1199998 ,       0.0550788 ,       0.0544756
     17.1399998 ,       0.0569753 ,       0.0574813
     17.1599998 ,       0.0583937 ,       0.0601022
     17.1799998 ,       0.0592839 ,       0.0622584
     17.1999998 ,       0.0596059 ,       0.0638766
     17.2199998 ,       0.0593310 ,       0.0648919
     17.2399998 ,       0.0584428 ,       0.0652498
     17.2599998 ,       0.0569382 ,       0.0649078
     17.2799998 ,       0.0548267 ,       0.0638369
     17.2999998 ,       0.0521316 ,       0.0620227
     17.3199998 ,       0.0488887 ,       0.0594657
     17.3399998 ,       0.0451462 ,       0.0561823
     17.3599998 ,       0.0409638 ,       0.0522046
     17.3799998 ,       0.0364109 ,       0.0475797
     17.3999998 ,       0.0315660 ,       0.0423696
     17.4199998 ,       0.0265146 ,       0.0366497
     17.4399998 ,       0.0213472 ,       0.0305076
     17.4599998 ,       0.0161580 ,       0.0240416
     17.4799998 ,       0.0110423 ,       0.0173583
     17.4999998 ,       0.0060948 ,       0.0105710
     17.5199998 ,       0.0014077 ,       0.0037969
     17.5399998 ,      -0.0029314 ,      -0.0028449
     17.5599998 ,      -0.0068414 ,      -0.0092362
     17.5799998 ,      -0.0102491 ,      -0.0152619
     17.5999998 ,      -0.0130906 ,      -0.0208126
     17.6199998 ,      -0.0153130 ,      -0.0257871
     17.6399998 ,      -0.0168746 ,      -0.0300939
     17.6599998 ,      -0.0177466 ,      -0.0336538
     17.6799998 ,      -0.0179125 ,      -0.0364011
     17.6999998 ,      -0.0173691 ,      -0.0382854
     17.7199998 ,      -0.0161257 ,      -0.0392719
     17.7399998 ,      -0.0142042 ,      -0.0393431
     17.7599998 ,      -0.0116382 ,      -0.0384980
     17.7799998 ,      -0.0084720 ,      -0.0367530
     17.7999998 ,      -0.0047597 ,      -0.0341408
     17.8199998 ,      -0.0005636 ,      -0.0307099
     17.8399998 ,       0.0040468 ,      -0.0265234
     17.8599998 ,       0.0089968 ,      -0.0216576
     17.8799998 ,       0.0142079 ,      -0.0162001
     17.8999998 ,       0.0195992 ,      -0.0102483
     17.9199998 ,       0.0250896 ,      -0.0039068
     17.9399998 ,       0.0305990 ,       0.0027150
     17.9599998 ,       0.0360498 ,       0.0095044
     17.9799998 ,       0.0413683 ,       0.0163487
     17.9999998 ,       0.0464860 ,       0.0231371
     18.0199998 ,       0.0513407 ,       0.0297630
     18.0399998 ,       0.0558773 ,       0.0361261
     18.0599998 ,       0.0600484 ,       0.0421344
     18.0799998 ,       0.0638148 ,       0.0477061
     18.0999998 ,       0.0671460 ,       0.0527704
     18.1199998 ,       0.0700197 ,       0.0572694
     18.1399998 ,       0.0724223 ,       0.0611585
     18.1599998 ,       0.0743481 ,       0.0644070
     18.1799998 ,       0.0757989 ,       0.0669984
     18.1999998 ,       0.0767836 ,       0.0689298
     18.2199998 ,       0.0773171 ,       0.0702119
     18.2399998 ,       0.0774195 ,       0.0708680
     18.2599998 ,       0.0771155 ,       0.0709327
     18.2799998 ,       0.0764332 ,       0.0704510
     18.2999998 ,       0.0754030 ,       0.0694763
     18.3199998 ,       0.0740571 ,       0.0680691
     18.3399998 ,       0.0724281 ,       0.0662948
     18.3599998 ,       0.0705486 ,       0.0642222
     18.3799998 ,       0.0684503 ,       0.0619212
     18.3999998 ,       0.0661633 ,       0.0594611
     18.4199998 ,       0.0637159 ,       0.0569088
     18.4399998 ,       0.0611335 ,       0.0543270
     18.4599998 ,       0.0584394 ,       0.0517728
     18.4799998 ,       0.0556535 ,       0.0492962
     18.4999998 ,       0.0527932 ,       0.0469392
     18.5199998 ,       0.0498731 ,       0.0447348
     18.5399998 ,       0.0469051 ,       0.0427065
     18.5599998 ,       0.0438988 ,       0.0408680
     18.5799998 ,       0.0408619 ,       0.0392231
     18.5999998 ,       0.0378005 ,       0.0377661
     18.6199998 ,       0.0347195 ,       0.0364825
     18.6399998 ,       0.0316230 ,       0.0353492
     18.6599998 ,       0.0285149 ,       0.0343363
     18.6799998 ,       0.0253991 ,       0.0334076
     18.6999998 ,       0.0222798 ,       0.0325222
     18.7199998 ,       0.0191619 ,       0.0316363
     18.7399998 ,       0.0160513 ,       0.0307041
     18.7599998 ,       0.0129549 ,       0.0296798
     18.7799998 ,       0.0098806 ,       0.0285192
     18.7999998 ,       0.0068375 ,       0.0271806
     18.8199998 ,       0.0038353 ,       0.0256269
     18.8399998 ,       0.0008849 ,       0.0238265
     18.8599998 ,      -0.0020026 ,       0.0217542
     18.8799998 ,      -0.0048160 ,       0.0193924
     18.8999998 ,      -0.0075442 ,       0.0167317
     18.9199998 ,      -0.0101766 ,       0.0137710
     18.9399998 ,      -0.0127039 ,       0.0105181
     18.9599998 ,      -0.0151180 ,       0.0069890
     18.9799998 ,      -0.0174127 ,       0.0032085
     18.9999998 ,      -0.0195839 ,      -0.0007915
     19.0199998 ,      -0.0216302 ,      -0.0049717
     19.0399998 ,      -0.0235526 ,      -0.0092873
     19.0599998 ,      -0.0253550 ,      -0.0136886
     19.0799998 ,      -0.0270442 ,      -0.0181225
     19.0999998 ,      -0.0286300 ,      -0.0225336
     19.1199998 ,      -0.0301247 ,      -0.0268663
     19.1399998 ,      -0.0315431 ,      -0.0310654
     19.1599998 ,      -0.0329023 ,      -0.0350781
     19.1799998 ,      -0.0342209 ,      -0.0388555
     19.1999998 ,      -0.0355188 ,      -0.0423533
     19.2199998 ,      -0.0368166 ,      -0.0455333
     19.2399998 ,      -0.0381349 ,      -0.0483643
     19.2599998 ,      -0.0394937 ,      -0.0508232
     19.2799998 ,      -0.0409118 ,      -0.0528949
     19.2999998 ,      -0.0424060 ,      -0.0545731
     19.3199998 ,      -0.0439907 ,      -0.0558606
     19.3399998 ,      -0.0456771 ,      -0.0567685
     19.3599998 ,      -0.0474731 ,      -0.0573164
     19.3799998 ,      -0.0493823 ,      -0.0575316
     19.3999998 ,      -0.0514042 ,      -0.0574484
     19.4199998 ,      -0.0535338 ,      -0.0571068
     19.4399998 ,      -0.0557617 ,      -0.0565517
     19.4599998 ,      -0.0580738 ,      -0.0558314
     19.4799998 ,      -0.0604519 ,      -0.0549965
     19.4999998 ,      -0.0628738 ,      -0.0540981
     19.5199998 ,      -0.0653137 ,      -0.0531867
     19.5399998 ,      -0.0677429 ,      -0.0523104
     19.5599998 ,      -0.0701305 ,      -0.0515139
     19.5799998 ,      -0.0724440 ,      -0.0508370
     19.5999998 ,      -0.0746499 ,      -0.0503137
     19.6199998 ,      -0.0767151 ,      -0.0499710
     19.6399998 ,      -0.0786072 ,      -0.0498279
     19.6599998 ,      -0.0802956 ,      -0.0498955
     19.6799998 ,      -0.0817524 ,      -0.0501760
     19.6999998 ,      -0.0829528 ,      -0.0506629
     19.7199998 ,      -0.0838762 ,      -0.0513408
     19.7399998 ,      -0.0845065 ,      -0.0521862
     19.7599998 ,      -0.0848326 ,      -0.0531678
     19.7799998 ,      -0.0848488 ,      -0.0542470
     19.7999998 ,      -0.0845549 ,      -0.0553796
     19.8199998 ,      -0.0839561 ,      -0.0565161
     19.8399998 ,      -0.0830632 ,      -0.0576038
     19.8599998 ,      -0.0818919 ,      -0.0585873
     19.8799998 ,      -0.0804627 ,      -0.0594108
     19.8999998 ,      -0.0787999 ,      -0.0600188
     19.9199998 ,      -0.0769316 ,      -0.0603582
     19.9399998 ,      -0.0748880 ,      -0.0603795
     19.9599998 ,      -0.0727013 ,      -0.0600378
     19.9799998 ,      -0.0704043 ,      -0.0592947
     19.9999998 ,      -0.0680295 ,      -0.0581188
     20.0199998 ,      -0.0656084 ,      -0.0564869
     20.0399998 ,      -0.0631701 ,      -0.0543849
     20.0599998 ,      -0.0607409 ,      -0.0518077
     20.0799998 ,      -0.0583430 ,      -0.0487603
     20.0999998 ,      -0.0559944 ,      -0.0452570
     20.1199998 ,      -0.0537077 ,      -0.0413222
     20.1399998 ,      -0.0514904 ,      -0.0369890
     20.1599998 ,      -0.0493439 ,      -0.0322993
     20.1799998 ,      -0.0472641 ,      -0.0273028
     20.1999998 ,      -0.0452412 ,      -0.0220558
     20.2199998 ,      -0.0432601 ,      -0.0166204
     20.2399998 ,      -0.0413008 ,      -0.0110630
     20.2599998 ,      -0.0393390 ,      -0.0054528
     20.2799998 ,      -0.0373471 ,       0.0001390
     20.2999998 ,      -0.0352952 ,       0.0056415
     20.3199998 ,      -0.0331516 ,       0.0109849
     20.3399998 ,      -0.0308847 ,       0.0161021
     20.3599998 ,      -0.0284632 ,       0.0209302
     20.3799998 ,      -0.0258584 ,       0.0254113
     20.3999998 ,      -0.0230443 ,       0.0294942
     20.4199998 ,      -0.0199993 ,       0.0331346
     20.4399998 ,      -0.0167071 ,       0.0362967
     20.4599998 ,      -0.0131575 ,       0.0389528
     20.4799998 ,      -0.0093472 ,       0.0410847
     20.4999998 ,      -0.0052802 ,       0.0426829
     20.5199998 ,      -0.0009686 ,       0.0437475
     20.5399998 ,       0.0035680 ,       0.0442871
     20.5599998 ,       0.0083015 ,       0.0443190
     20.5799998 ,       0.0131967 ,       0.0438683
     20.5999998 ,       0.0182111 ,       0.0429673
     20.6199998 ,       0.0232957 ,       0.0416545
     20.6399998 ,       0.0283962 ,       0.0399737
     20.6599998 ,       0.0334539 ,       0.0379729
     20.6799998 ,       0.0384069 ,       0.0357032
     20.6999998 ,       0.0431917 ,       0.0332174
     20.7199998 ,       0.0477445 ,       0.0305693
     20.7399998 ,       0.0520027 ,       0.0278121
