 Q (1/Ang),S-S  ,S-F  ,F-F  
  16.63019 ,    -0.983939740230044E-01 ,    -0.826090948528264E-02 ,    -0.166682973798537E+00 , 
  16.65019 ,    -0.115478661877529E+00 ,    -0.618013070816397E-01 ,    -0.223313480597213E+00 , 
  16.67019 ,    -0.133213643077132E+00 ,    -0.121558709490064E+00 ,    -0.277189491310234E+00 , 
  16.69019 ,    -0.152824309889277E+00 ,    -0.185431818287221E+00 ,    -0.327865521417766E+00 , 
  16.71019 ,    -0.175409160481158E+00 ,    -0.251207693969863E+00 ,    -0.374957936812557E+00 , 
  16.73019 ,    -0.201891170267630E+00 ,    -0.316626818913954E+00 ,    -0.418146231535036E+00 , 
  16.75019 ,    -0.232975240525581E+00 ,    -0.379448793642448E+00 ,    -0.457172792210341E+00 , 
  16.77020 ,    -0.269132457887229E+00 ,    -0.437544318465661E+00 ,    -0.491857464982148E+00 , 
  16.79020 ,    -0.310498664597067E+00 ,    -0.488842793673646E+00 ,    -0.522027476168102E+00 , 
  16.81020 ,    -0.356965654258009E+00 ,    -0.531564791310381E+00 ,    -0.547617499219314E+00 , 
  16.83020 ,    -0.408104582883867E+00 ,    -0.564152778901908E+00 ,    -0.568593100978236E+00 , 
  16.85020 ,    -0.463186062351175E+00 ,    -0.585344332388258E+00 ,    -0.584963561047691E+00 , 
  16.87020 ,    -0.521193809458471E+00 ,    -0.594206162635309E+00 ,    -0.596775817942650E+00 , 
  16.89020 ,    -0.580848309208628E+00 ,    -0.590158463864137E+00 ,    -0.604108227625113E+00 , 
  16.91020 ,    -0.640639870413158E+00 ,    -0.572988974486726E+00 ,    -0.607064381896686E+00 , 
  16.93020 ,    -0.698870168050630E+00 ,    -0.542856434882859E+00 ,    -0.605767224708282E+00 , 
  16.95020 ,    -0.753701108328715E+00 ,    -0.500283427710002E+00 ,    -0.600353686920641E+00 , 
  16.97020 ,    -0.803209626490650E+00 ,    -0.446138885952090E+00 ,    -0.590970034940413E+00 , 
  16.99020 ,    -0.845446840559808E+00 ,    -0.381610843710936E+00 ,    -0.577768096742197E+00 , 
  17.01020 ,    -0.878499841824354E+00 ,    -0.308170276668110E+00 ,    -0.560902491076627E+00 , 
  17.03020 ,    -0.900554309089552E+00 ,    -0.227527125673808E+00 ,    -0.540528943367121E+00 , 
  17.05020 ,    -0.909956091366347E+00 ,    -0.141579811279256E+00 ,    -0.516803726288559E+00 , 
  17.07020 ,    -0.905269914094525E+00 ,    -0.523597233744758E-01 ,    -0.489884215798077E+00 , 
  17.09020 ,    -0.885333427105422E+00 ,     0.380276963286603E-01 ,    -0.459930506027943E+00 , 
  17.11020 ,    -0.849304926739319E+00 ,     0.127463573954249E+00 ,    -0.427107980557674E+00 , 
  17.13020 ,    -0.796703246831778E+00 ,     0.213876181502575E+00 ,    -0.391590694739617E+00 , 
  17.15020 ,    -0.727438519316931E+00 ,     0.295299740155544E+00 ,    -0.353565385468738E+00 , 
  17.17020 ,    -0.641832749372838E+00 ,     0.369929775229556E+00 ,    -0.313235892449865E+00 , 
  17.19020 ,    -0.540629425690784E+00 ,     0.436173455623351E+00 ,    -0.270827749841870E+00 , 
  17.21021 ,    -0.424930502103179E+00 ,     0.492719141430880E+00 ,    -0.226570161357956E+00 , 
  17.23021 ,    -0.296421714448130E+00 ,     0.538464475114790E+00 ,    -0.180789569079837E+00 , 
  17.25021 ,    -0.156999572031287E+00 ,     0.572714310065851E+00 ,    -0.133780267803684E+00 , 
  17.27021 ,    -0.896033061018761E-02 ,     0.595080265190739E+00 ,    -0.858947746027498E-01 , 
  17.29021 ,     0.145100394218550E+00 ,     0.605519777897794E+00 ,    -0.375236974175908E-01 , 
  17.31021 ,     0.302342795807138E+00 ,     0.604334270994191E+00 ,     0.109040232639955E-01 , 
  17.33021 ,     0.459745813791869E+00 ,     0.592157313434897E+00 ,     0.589223488830165E-01 , 
  17.35021 ,     0.614176272650913E+00 ,     0.569933150105836E+00 ,     0.106030974290668E+00 , 
  17.37021 ,     0.762462468081798E+00 ,     0.538886249054982E+00 ,     0.151699825836182E+00 , 
  17.39021 ,     0.901470308404740E+00 ,     0.500482768643201E+00 ,     0.195375239851304E+00 , 
  17.41021 ,     0.102818002952894E+01 ,     0.456385074905051E+00 ,     0.236487776623327E+00 , 
  17.43021 ,     0.113976146673520E+01 ,     0.408400634679568E+00 ,     0.274461565172324E+00 , 
  17.45021 ,     0.123364588582860E+01 ,     0.358426767418703E+00 ,     0.308725015183642E+00 , 
  17.47021 ,     0.130759244980948E+01 ,     0.308392853709819E+00 ,     0.338722676205431E+00 , 
  17.49021 ,     0.135974752331725E+01 ,     0.260201668357539E+00 ,     0.363927972579144E+00 , 
  17.51021 ,     0.138869519250113E+01 ,     0.215671528534502E+00 ,     0.383856497311380E+00 , 
  17.53021 ,     0.139349759808279E+01 ,     0.176480922527383E+00 ,     0.398079510847413E+00 , 
  17.55021 ,     0.137372393839243E+01 ,     0.144117212801941E+00 ,     0.406237262898950E+00 , 
  17.57021 ,     0.132946729019172E+01 ,     0.119830890621809E+00 ,     0.408051738283779E+00 , 
  17.59021 ,     0.126134871037199E+01 ,     0.104596701647986E+00 ,     0.403338422035111E+00 , 
  17.61021 ,     0.117050841268125E+01 ,     0.990827673321297E-01 ,     0.392016685388938E+00 , 
  17.63021 ,     0.105858415158860E+01 ,     0.103628601015472E+00 ,     0.374118412862340E+00 , 
  17.65022 ,     0.927607483794889E+00 ,     0.118242441332641E+00 ,     0.349780792702570E+00 , 
  17.67022 ,     0.780229945355469E+00 ,     0.142564348952854E+00 ,     0.319302349257245E+00 , 
  17.69022 ,     0.619272493967768E+00 ,     0.175917794273269E+00 ,     0.283071196480560E+00 , 
  17.71022 ,     0.447914199417399E+00 ,     0.217302736288075E+00 ,     0.241609168674720E+00 , 
  17.73022 ,     0.269558914026173E+00 ,     0.265427159316027E+00 ,     0.195556839351889E+00 , 
  17.75022 ,     0.877572090852638E-01 ,     0.318742469004218E+00 ,     0.145666088353627E+00 , 
  17.77022 ,    -0.938753644695594E-01 ,     0.375486586577037E+00 ,     0.927896792533856E-01 , 
  17.79022 ,    -0.271741630728480E+00 ,     0.433733560792733E+00 ,     0.378679655528136E-01 , 
  17.81022 ,    -0.442345654267657E+00 ,     0.491448333612866E+00 ,    -0.180870737429609E-01 , 
  17.83022 ,    -0.602373023393799E+00 ,     0.546545149964621E+00 ,    -0.740101892646496E-01 , 
  17.85022 ,    -0.748766525127392E+00 ,     0.596947998121638E+00 ,    -0.128803252978218E+00 , 
  17.87022 ,    -0.878795306469112E+00 ,     0.640651407922241E+00 ,    -0.181357265345443E+00 , 
  17.89022 ,    -0.990115787477199E+00 ,     0.675779920820443E+00 ,    -0.230575499273455E+00 , 
  17.91022 ,    -0.108082280846576E+01 ,     0.700644578888332E+00 ,    -0.275397255827846E+00 , 
  17.93022 ,    -0.114948975037949E+01 ,     0.713794858343108E+00 ,    -0.314821673118670E+00 , 
  17.95022 ,    -0.119519665719553E+01 ,     0.714064594702361E+00 ,    -0.347931010231757E+00 , 
  17.97022 ,    -0.121754570424399E+01 ,     0.700610607842475E+00 ,    -0.373912823439245E+00 , 
  17.99022 ,    -0.121666368814338E+01 ,     0.672942931540879E+00 ,    -0.392080462653481E+00 , 
  18.01022 ,    -0.119319155368775E+01 ,     0.630945778066909E+00 ,    -0.401891342235450E+00 , 
  18.03022 ,    -0.114826131136801E+01 ,     0.574888617802690E+00 ,    -0.402962481455123E+00 , 
  18.05022 ,    -0.108346102717449E+01 ,     0.505427019860718E+00 ,    -0.395082865321406E+00 , 
  18.07022 ,    -0.100078887512116E+01 ,     0.423593174930331E+00 ,    -0.378222244943455E+00 , 
  18.09023 ,    -0.902544977368499E+00 ,     0.330727416656049E+00 ,    -0.352521075205973E+00 , 
  18.11023 ,    -0.791472094839668E+00 ,     0.228640349432024E+00 ,    -0.318347260300248E+00 , 
  18.13023 ,    -0.670388846845679E+00 ,     0.119294916485097E+00 ,    -0.276215507760806E+00 , 
  18.15023 ,    -0.542305065123293E+00 ,     0.494131452636390E-02 ,    -0.226826904349472E+00 , 
  18.17023 ,    -0.410299084336829E+00 ,    -0.111979707225550E+00 ,    -0.171046620885398E+00 , 
  18.19023 ,    -0.277439947852309E+00 ,    -0.228895174575376E+00 ,    -0.109888357971966E+00 , 
  18.21023 ,    -0.146711141657452E+00 ,    -0.343162136033227E+00 ,    -0.444951674239189E-01 , 
  18.23023 ,    -0.209378399825767E-01 ,    -0.452132227627714E+00 ,     0.238829632811189E-01 , 
  18.25023 ,     0.972804632763730E-01 ,    -0.553216892253124E+00 ,     0.939142907278954E-01 , 
  18.27023 ,     0.205630222540498E+00 ,    -0.643951575760561E+00 ,     0.164212712040087E+00 , 
  18.29023 ,     0.302135497793029E+00 ,    -0.722057251373515E+00 ,     0.233366768990485E+00 , 
  18.31023 ,     0.385199735190152E+00 ,    -0.785497696912611E+00 ,     0.299969603626929E+00 , 
  18.33023 ,     0.453636682180387E+00 ,    -0.832531063550111E+00 ,     0.362649178365793E+00 , 
  18.35023 ,     0.506689750427245E+00 ,    -0.861754427077093E+00 ,     0.420098059604727E+00 , 
  18.37023 ,     0.544039458750077E+00 ,    -0.872140198642012E+00 ,     0.471102067544177E+00 , 
  18.39023 ,     0.565798915208954E+00 ,    -0.863063486416801E+00 ,     0.514567116127706E+00 , 
  18.41023 ,     0.572497623393796E+00 ,    -0.834319736739816E+00 ,     0.549543605386222E+00 , 
  18.43023 ,     0.565054214022373E+00 ,    -0.786132236483716E+00 ,     0.575247783114138E+00 , 
  18.45023 ,     0.544739000493360E+00 ,    -0.719149320827193E+00 ,     0.591079562387645E+00 , 
  18.47023 ,     0.513127528003765E+00 ,    -0.634431395203966E+00 ,     0.596636364226656E+00 , 
  18.49023 ,     0.472046522904583E+00 ,    -0.533428139897519E+00 ,     0.591722648610202E+00 , 
  18.51023 ,     0.423513845770983E+00 ,    -0.417946513672063E+00 ,     0.576354899687650E+00 , 
  18.53024 ,     0.369646322679394E+00 ,    -0.290043783504162E+00 ,     0.550746650064110E+00 , 
  18.55024 ,     0.312703595158530E+00 ,    -0.152242002079564E+00 ,     0.515360517597382E+00 , 
  18.57024 ,     0.254857766656874E+00 ,    -0.708894326660402E-02 ,     0.470822130409306E+00 , 
  18.59024 ,     0.198233978285176E+00 ,     0.142649523886490E+00 ,     0.417953056305368E+00 , 
  18.61024 ,     0.144822179281860E+00 ,     0.294112124438470E+00 ,     0.357743135280678E+00 , 
  18.63024 ,     0.964196855198645E-01 ,     0.444405537236004E+00 ,     0.291329428424458E+00 , 
  18.65024 ,     0.545803343247507E-01 ,     0.590667880404526E+00 ,     0.219972010099650E+00 , 
  18.67024 ,     0.205716214868422E-01 ,     0.730130774617329E+00 ,     0.145027172948230E+00 , 
  18.69024 ,    -0.465902976887371E-02 ,     0.860178492812636E+00 ,     0.679186741122697E-01 , 
  18.71024 ,    -0.205079851126340E-01 ,     0.978402799818157E+00 ,    -0.989230608093315E-02 , 
  18.73024 ,    -0.267285083549811E-01 ,     0.108265221518731E+01 ,    -0.869377958636635E-01 , 
  18.75024 ,    -0.234329767247457E-01 ,     0.117107459351003E+01 ,    -0.161773548799293E+00 , 
  18.77024 ,    -0.110842273549141E-01 ,     0.124215210379737E+01 ,    -0.233008749528698E+00 , 
  18.79024 ,     0.952362998203037E-02 ,     0.129472789786220E+01 ,    -0.299334239058911E+00 , 
  18.81024 ,     0.372942998322690E-01 ,     0.132802398104082E+01 ,    -0.359548633204072E+00 , 
  18.83024 ,     0.708673738259100E-01 ,     0.134165003090438E+01 ,    -0.412581765984265E+00 , 
  18.85024 ,     0.108664222494896E+00 ,     0.133560314442289E+01 ,    -0.457514961465146E+00 , 
  18.87024 ,     0.148940320489140E+00 ,     0.131025872502010E+01 ,    -0.493597720667368E+00 , 
  18.89024 ,     0.189842440640233E+00 ,     0.126635294194575E+01 ,    -0.520260502487107E+00 , 
  18.91024 ,     0.229469018339992E+00 ,     0.120495739960908E+01 ,    -0.537123376523958E+00 , 
  18.93024 ,     0.265931902269110E+00 ,     0.112744683870332E+01 ,    -0.544000428636819E+00 , 
  18.95024 ,     0.297417672908953E+00 ,     0.103546084950340E+01 ,    -0.540899904193849E+00 , 
  18.97025 ,     0.322257219058744E+00 ,     0.930805585169796E+00 ,    -0.528011346852726E+00 , 
  18.99025 ,     0.338934480033026E+00 ,     0.815622654431768E+00 ,    -0.505728322200630E+00 , 
  19.01025 ,     0.346211597478467E+00 ,     0.692024524750223E+00 ,    -0.474597749384449E+00 , 
  19.03025 ,     0.343117488372955E+00 ,     0.562248206779796E+00 ,    -0.435325854980697E+00 , 
  19.05025 ,     0.328996263516412E+00 ,     0.428555772609352E+00 ,    -0.388756151222849E+00 , 
  19.07025 ,     0.303532138314345E+00 ,     0.293185608088133E+00 ,    -0.335849008030391E+00 , 
  19.09025 ,     0.266764303777268E+00 ,     0.158306256061696E+00 ,    -0.277659334585939E+00 , 
  19.11025 ,     0.219091303034329E+00 ,     0.259739133063908E-01 ,    -0.215312936957088E+00 , 
  19.13025 ,     0.161264759545497E+00 ,    -0.101905487567853E+00 ,    -0.149982133104864E+00 , 
  19.15025 ,     0.943726082607297E-01 ,    -0.223608833425225E+00 ,    -0.828612061045254E-01 , 
  19.17025 ,     0.198122816196268E-01 ,    -0.337622415888621E+00 ,    -0.151422609291808E-01 , 
  19.19025 ,    -0.607454099533986E-01 ,    -0.442662121910649E+00 ,     0.520079794772589E-01 , 
  19.21025 ,    -0.145400696616454E+00 ,    -0.537686994013387E+00 ,     0.117469945694211E+00 , 
  19.23025 ,    -0.232076321988208E+00 ,    -0.621906114671489E+00 ,     0.180191121754194E+00 , 
  19.25025 ,    -0.318574622441339E+00 ,    -0.694778954991584E+00 ,     0.239203698002747E+00 , 
  19.27025 ,    -0.402638602647583E+00 ,    -0.756009503903433E+00 ,     0.293639672574924E+00 , 
  19.29025 ,    -0.482015280365107E+00 ,    -0.805534655696775E+00 ,     0.342743173721376E+00 , 
  19.31025 ,    -0.554519505320726E+00 ,    -0.843507476599884E+00 ,     0.385879854807884E+00 , 
  19.33025 ,    -0.618096439514982E+00 ,    -0.870276091510295E+00 ,     0.422543294110328E+00 , 
  19.35025 ,    -0.670880919864451E+00 ,    -0.886359026993394E+00 ,     0.452358410237651E+00 , 
  19.37025 ,    -0.711252007850908E+00 ,    -0.892417914095821E+00 ,     0.475081978953266E+00 , 
  19.39025 ,    -0.737881162429517E+00 ,    -0.889228493065247E+00 ,     0.490600406319342E+00 , 
  19.41026 ,    -0.749774786528435E+00 ,    -0.877643135420178E+00 ,     0.498927354434132E+00 , 
  19.43026 ,    -0.746289365167341E+00 ,    -0.858588727963186E+00 ,     0.500183728774184E+00 , 
  19.45026 ,    -0.727189215561429E+00 ,    -0.833002749077659E+00 ,     0.494613586734571E+00 , 
  19.47026 ,    -0.692625939149165E+00 ,    -0.801826146602298E+00 ,     0.482553368021541E+00 , 
  19.49026 ,    -0.643148336472721E+00 ,    -0.765975561955802E+00 ,     0.464426042395284E+00 , 
  19.51026 ,    -0.579691700943821E+00 ,    -0.726322520217231E+00 ,     0.440728431556282E+00 , 
  19.53026 ,    -0.503556439553265E+00 ,    -0.683676290254744E+00 ,     0.412018025692323E+00 , 
  19.55026 ,    -0.416376570729195E+00 ,    -0.638770745312714E+00 ,     0.378899647158863E+00 , 
  19.57026 ,    -0.320078933265487E+00 ,    -0.592255407222432E+00 ,     0.342012289764917E+00 , 
  19.59026 ,    -0.216834201028144E+00 ,    -0.544690708586000E+00 ,     0.302016429546741E+00 , 
  19.61026 ,    -0.109001028709011E+00 ,    -0.496547361604024E+00 ,     0.259582063199291E+00 , 
  19.63026 ,     0.935152225931100E-03 ,    -0.448209584214198E+00 ,     0.215377685155040E+00 , 
  19.65026 ,     0.110427016483991E+00 ,    -0.399981808113316E+00 ,     0.170060365433725E+00 , 
  19.67026 ,     0.216932130489206E+00 ,    -0.352098382854773E+00 ,     0.124267039682356E+00 , 
  19.69026 ,     0.317979808174368E+00 ,    -0.304735698810164E+00 ,     0.786070721345428E-01 , 
  19.71026 ,     0.411236199554994E+00 ,    -0.258026081987818E+00 ,     0.336561033344268E-01 , 
  19.73026 ,     0.494565820604262E+00 ,    -0.212072767434099E+00 ,    -0.100488509321983E-01 , 
  19.75026 ,     0.566087828782074E+00 ,    -0.166965236366765E+00 ,    -0.520131234779326E-01 , 
  19.77026 ,     0.624225491615480E+00 ,    -0.122794205675579E+00 ,    -0.917870504617190E-01 , 
  19.79026 ,     0.667747482024411E+00 ,    -0.796655865537404E-01 ,    -0.128967692061326E+00 , 
  19.81026 ,     0.695799858475159E+00 ,    -0.377127805977795E-01 ,    -0.163199772963319E+00 , 
  19.83027 ,     0.707929900577830E+00 ,     0.291317733815016E-02 ,    -0.194190635519882E+00 , 
  19.85027 ,     0.704080930818375E+00 ,     0.419556597391983E-01 ,    -0.221649786353188E+00 , 
  19.87027 ,     0.684628578768516E+00 ,     0.791700835782652E-01 ,    -0.245381602552572E+00 , 
  19.89027 ,     0.650337151635582E+00 ,     0.114240861418509E+00 ,    -0.265221027913586E+00 , 
  19.91027 ,     0.602347637264294E+00 ,     0.146804399586426E+00 ,    -0.281049322220203E+00 , 
  19.93027 ,     0.542145443563629E+00 ,     0.176454816502654E+00 ,    -0.292793565556346E+00 , 
  19.95027 ,     0.471518825687404E+00 ,     0.202752884891754E+00 ,    -0.300426310352997E+00 , 
  19.97027 ,     0.392509145684928E+00 ,     0.225237919846416E+00 ,    -0.303965414526399E+00 , 
  19.99027 ,     0.307354335110097E+00 ,     0.243442217649982E+00 ,    -0.303474053604189E+00 , 
  20.01027 ,     0.218427118965275E+00 ,     0.256907546191693E+00 ,    -0.299060874533806E+00 , 
  20.03027 ,     0.128169704146178E+00 ,     0.265203100218520E+00 ,    -0.290880220557454E+00 , 
  20.05027 ,     0.390267332214504E-01 ,     0.267944266514992E+00 ,    -0.279132326689710E+00 , 
  20.07027 ,    -0.466216477848032E-01 ,     0.264811497732754E+00 ,    -0.264063360389042E+00 , 
  20.09027 ,    -0.126524762269318E+00 ,     0.255568570667994E+00 ,    -0.245965163236079E+00 , 
  20.11027 ,    -0.198622625650606E+00 ,     0.240079506232688E+00 ,    -0.225174537850874E+00 , 
  20.13027 ,    -0.261101730733445E+00 ,     0.218323454345202E+00 ,    -0.202071920663266E+00 , 
  20.15027 ,    -0.312443859535475E+00 ,     0.190406896863469E+00 ,    -0.177079285954544E+00 , 
  20.17027 ,    -0.351466578448352E+00 ,     0.156572594132181E+00 ,    -0.150657139953832E+00 , 
  20.19027 ,    -0.377354303939379E+00 ,     0.117204793627386E+00 ,    -0.123300485502953E+00 , 
  20.21027 ,    -0.389679087113240E+00 ,     0.728303298195837E-01 ,    -0.955336673700137E-01 , 
  20.23027 ,    -0.388410550113035E+00 ,     0.241153694235902E-01 ,    -0.679040448452702E-01 , 
  20.25027 ,    -0.373914707663827E+00 ,    -0.281423081262736E-01 ,    -0.409744806478929E-01 , 
  20.27028 ,    -0.346925278443020E+00 ,    -0.830533949124044E-01 ,    -0.153022646231303E-01 , 
  20.29028 ,    -0.308581102894217E+00 ,    -0.139542268442737E+00 ,     0.851987972841297E-02 , 
  20.31028 ,    -0.260311305591616E+00 ,    -0.196532764316248E+00 ,     0.299518504305730E-01 , 
  20.33028 ,    -0.203841315868368E+00 ,    -0.252862993358599E+00 ,     0.484652685917953E-01 , 
  20.35028 ,    -0.141132215869990E+00 ,    -0.307338951474943E+00 ,     0.635685684323595E-01 , 
  20.37028 ,    -0.743239518287825E-01 ,    -0.358763486105982E+00 ,     0.748191247618276E-01 , 
  20.39028 ,    -0.567354165209227E-02 ,    -0.405966710630405E+00 ,     0.818353018384638E-01 , 
  20.41028 ,     0.625100028075751E-01 ,    -0.447837023435894E+00 ,     0.843080853927098E-01 , 
  20.43028 ,     0.127932229467330E+00 ,    -0.483351844559515E+00 ,     0.820119418180341E-01 , 
  20.45028 ,     0.188379425420701E+00 ,    -0.511607164920195E+00 ,     0.748145415847746E-01 , 
  20.47028 ,     0.241782581899347E+00 ,    -0.531845012192220E+00 ,     0.626849886574087E-01 , 
  20.49028 ,     0.286277365624850E+00 ,    -0.543477973462656E+00 ,     0.457002145732871E-01 , 
  20.51028 ,     0.320258427465007E+00 ,    -0.546109977336266E+00 ,     0.240492249575969E-01 , 
  20.53028 ,     0.342426535437101E+00 ,    -0.539552625660867E+00 ,    -0.196507271181079E-02 , 
  20.55028 ,     0.351827216941520E+00 ,    -0.523836475350329E+00 ,    -0.319266790443185E-01 , 
  20.57028 ,     0.347879829183783E+00 ,    -0.499216800984022E+00 ,    -0.653101070368799E-01 , 
  20.59028 ,     0.330396240573143E+00 ,    -0.466173515443756E+00 ,    -0.101486866525677E+00 , 
  20.61028 ,     0.299588592176176E+00 ,    -0.425405084770879E+00 ,    -0.139734836989027E+00 , 
  20.63028 ,     0.256065909147865E+00 ,    -0.377816440236432E+00 ,    -0.179250454712855E+00 , 
  20.65028 ,     0.200819639156656E+00 ,    -0.324501060581729E+00 ,    -0.219163555903974E+00 , 
  20.67028 ,     0.135198499697687E+00 ,    -0.266717565624232E+00 ,    -0.258554633195735E+00 , 
  20.69028 ,     0.608733104523259E-01 ,    -0.205861324044639E+00 ,    -0.296474181745666E+00 , 
  20.71029 ,    -0.202491128608449E-01 ,    -0.143400379609156E+00 ,    -0.331980713599242E+00 , 
  20.73029 ,    -0.105912266641996E+00 ,    -0.809649715424795E-01 ,    -0.364093184996032E+00 , 
  20.75029 ,    -0.193813398728003E+00 ,    -0.201201404737391E-01 ,    -0.391921138272329E+00 , 
  20.77029 ,    -0.281506913747180E+00 ,     0.375498672834548E-01 ,    -0.414615037694218E+00 , 
  20.79029 ,    -0.366509911648697E+00 ,     0.905137065251359E-01 ,    -0.431407317942414E+00 , 
  20.81029 ,    -0.446370010316868E+00 ,     0.137333588460959E+00 ,    -0.441633917523836E+00 , 
  20.83029 ,    -0.518732627973075E+00 ,     0.176704334847893E+00 ,    -0.444754118169249E+00 , 
  20.85029 ,    -0.581405890803535E+00 ,     0.207489755665153E+00 ,    -0.440368099920929E+00 , 
  20.87029 ,    -0.632421396236057E+00 ,     0.228755329716841E+00 ,    -0.428231659532214E+00 , 
  20.89029 ,    -0.670089175656844E+00 ,     0.239796251283033E+00 ,    -0.408267594859973E+00 , 
  20.91029 ,    -0.693045358929575E+00 ,     0.240160016737589E+00 ,    -0.380573329144817E+00 , 
  20.93029 ,    -0.700291242425269E+00 ,     0.229662860129282E+00 ,    -0.345424434944908E+00 , 
  20.95029 ,    -0.691222696856944E+00 ,     0.208399502589673E+00 ,    -0.303273816041789E+00 , 
  20.97029 ,    -0.665649114536187E+00 ,     0.176745852977153E+00 ,    -0.254746414460356E+00 , 
  20.99029 ,    -0.623801380453959E+00 ,     0.135354481774725E+00 ,    -0.200629426056710E+00 , 
  21.01029 ,    -0.566328649979166E+00 ,     0.851428819348606E-01 ,    -0.141858128841730E+00 , 
  21.03029 ,    -0.494284019754872E+00 ,     0.272747238710943E-01 ,    -0.794975500211864E-01 , 
  21.05029 ,    -0.409099479210177E+00 ,    -0.368654981982473E-01 ,    -0.147203172150925E-01 , 
  21.07029 ,    -0.312550819751467E+00 ,    -0.105703850122146E+00 ,     0.512188469909649E-01 , 
  21.09029 ,    -0.206713449236436E+00 ,    -0.177513626099762E+00 ,     0.117011423499536E+00 , 
  21.11029 ,    -0.939103033941343E-01 ,    -0.250456406778046E+00 ,     0.181325532384353E+00 , 
  21.13029 ,     0.233467431858419E-01 ,    -0.322626486607146E+00 ,     0.242837773259186E+00 , 
  21.15030 ,     0.142479933988295E+00 ,    -0.392131291752446E+00 ,     0.300293165767267E+00 , 
  21.17030 ,     0.260673082934028E+00 ,    -0.457001386738112E+00 ,     0.352424506003072E+00 , 
  21.19030 ,     0.375299017799366E+00 ,    -0.515447893733723E+00 ,     0.398156738218532E+00 , 
  21.21030 ,     0.483748571064185E+00 ,    -0.565767241575218E+00 ,     0.436518591772699E+00 , 
  21.23030 ,     0.583555492392670E+00 ,    -0.606420285699419E+00 ,     0.466698967277191E+00 , 
  21.25030 ,     0.672458134095953E+00 ,    -0.636072099938533E+00 ,     0.488070004225189E+00 , 
  21.27030 ,     0.748455592489753E+00 ,    -0.653626955116210E+00 ,     0.500205981942693E+00 , 
  21.29030 ,     0.809856838413962E+00 ,    -0.658257549597031E+00 ,     0.502897461241685E+00 , 
  21.31030 ,     0.855321566145509E+00 ,    -0.649427703095384E+00 ,     0.496160187002345E+00 , 
  21.33030 ,     0.883891719726517E+00 ,    -0.626907893160266E+00 ,     0.480238400488299E+00 , 
  21.35030 ,     0.895012912905313E+00 ,    -0.590783199346814E+00 ,     0.455602351308804E+00 , 
  21.37030 ,     0.888545236268443E+00 ,    -0.541453418193530E+00 ,     0.422939948966979E+00 , 
  21.39030 ,     0.864763235020672E+00 ,    -0.479625317406588E+00 ,     0.383142648930412E+00 , 
  21.41030 ,     0.824345135218193E+00 ,    -0.406297204553866E+00 ,     0.337285823966016E+00 , 
  21.43030 ,     0.768351686958166E+00 ,    -0.322736188467235E+00 ,     0.286604023822552E+00 , 
  21.45030 ,     0.698195272086358E+00 ,    -0.230448704909352E+00 ,     0.232461670961945E+00 , 
  21.47030 ,     0.615600183766414E+00 ,    -0.131145056591088E+00 ,     0.176319872804995E+00 , 
  21.49030 ,     0.522555218685852E+00 ,    -0.266988764281616E-01 ,     0.119700147989532E+00 , 
  21.51030 ,     0.421259923438265E+00 ,     0.808974423713364E-01 ,     0.641459619239659E-01 , 
  21.53030 ,     0.314065999331616E+00 ,     0.189580198912377E+00 ,     0.111830424105652E-01 , 
  21.55030 ,     0.203415490218875E+00 ,     0.297263493338384E+00 ,    -0.377205031738680E-01 , 
  21.57030 ,     0.917774528094552E-01 ,     0.401888721917770E+00 ,    -0.811932235588572E-01 , 
  21.59031 ,    -0.184695032154200E-01 ,     0.501521394590507E+00 ,    -0.118014018177181E+00 , 
  21.61031 ,    -0.124878609393057E+00 ,     0.594200842150321E+00 ,    -0.147076088125130E+00 , 
  21.63031 ,    -0.225324936032807E+00 ,     0.678283492841186E+00 ,    -0.167528554216606E+00 , 
  21.65031 ,    -0.317835447050298E+00 ,     0.752278726030412E+00 ,    -0.178724515498113E+00 , 
  21.67031 ,    -0.400690763887046E+00 ,     0.814933330535410E+00 ,    -0.180261427812950E+00 , 
  21.69031 ,    -0.472463633721179E+00 ,     0.865258490503215E+00 ,    -0.171995229192014E+00 , 
  21.71031 ,    -0.532048799485668E+00 ,     0.902549847001353E+00 ,    -0.154047908666707E+00 , 
  21.73031 ,    -0.578683559747919E+00 ,     0.926400158387747E+00 ,    -0.126808216857711E+00 , 
  21.75031 ,    -0.611958572363624E+00 ,     0.936704282692769E+00 ,    -0.909253942292626E-01 , 
  21.77031 ,    -0.631818732310424E+00 ,     0.933656412505491E+00 ,    -0.472959764688235E-01 , 
  21.79031 ,    -0.638554233446090E+00 ,     0.917739701516851E+00 ,     0.295607883612123E-02 , 
  21.81031 ,    -0.632782198289070E+00 ,     0.889708626199883E+00 ,     0.585055191921538E-01 , 
  21.83031 ,    -0.615419521625662E+00 ,     0.850564620486374E+00 ,     0.117857580781070E+00 , 
  21.85031 ,    -0.587647815529335E+00 ,     0.801525700386083E+00 ,     0.179384673084391E+00 , 
  21.87031 ,    -0.550871558548015E+00 ,     0.743990954370902E+00 ,     0.241367068614603E+00 , 
  21.89031 ,    -0.506670734453657E+00 ,     0.679500909650666E+00 ,     0.302036583530206E+00 , 
  21.91031 ,    -0.456749391078175E+00 ,     0.609694890520806E+00 ,     0.359622142218277E+00 , 
