 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   4.09443 ,     0.597248274772405E+00 ,     0.311065620622244E+00 ,    -0.393274689452037E+00 , 
   4.12361 ,     0.623478652065457E+00 ,     0.355705893971604E+00 ,    -0.375965918759584E+00 , 
   4.15277 ,     0.643418168319200E+00 ,     0.401804094685509E+00 ,    -0.356019613414203E+00 , 
   4.18193 ,     0.657352299948532E+00 ,     0.448682589706518E+00 ,    -0.332914201588223E+00 , 
   4.21107 ,     0.665575528647358E+00 ,     0.495663165467335E+00 ,    -0.306217571312558E+00 , 
   4.24019 ,     0.668382847498083E+00 ,     0.542081283756238E+00 ,    -0.275606756607098E+00 , 
   4.26931 ,     0.666063482373659E+00 ,     0.587298741574736E+00 ,    -0.240883458230969E+00 , 
   4.29841 ,     0.658896828634818E+00 ,     0.630714534830804E+00 ,    -0.201985006708014E+00 , 
   4.32750 ,     0.647150510831420E+00 ,     0.671773798853392E+00 ,    -0.158990530690178E+00 , 
   4.35658 ,     0.631080389811853E+00 ,     0.709974770629988E+00 ,    -0.112122251425233E+00 , 
   4.38564 ,     0.610932269960565E+00 ,     0.744873786013741E+00 ,    -0.617419791853815E-01 , 
   4.41469 ,     0.586945001335389E+00 ,     0.776088387817092E+00 ,    -0.834303532100739E-02 , 
   4.44372 ,     0.559354628804343E+00 ,     0.803298675904181E+00 ,     0.474620401631198E-01 , 
   4.47275 ,     0.528399213819572E+00 ,     0.826247076663400E+00 ,     0.104957514750202E+00 , 
   4.50175 ,     0.494323944527721E+00 ,     0.844736745517249E+00 ,     0.163343640225237E+00 , 
   4.53075 ,     0.457386156205360E+00 ,     0.858628841745177E+00 ,     0.221758315926608E+00 , 
   4.55973 ,     0.417859905649728E+00 ,     0.867838929600969E+00 ,     0.279300515916766E+00 , 
   4.58870 ,     0.376039778743653E+00 ,     0.872332763643484E+00 ,     0.335054723211378E+00 , 
   4.61765 ,     0.332243658081300E+00 ,     0.872121709888910E+00 ,     0.388115604082061E+00 , 
   4.64659 ,     0.286814235037517E+00 ,     0.867258038697658E+00 ,     0.437612169069164E+00 , 
   4.67551 ,     0.240119115447051E+00 ,     0.857830301390341E+00 ,     0.482730703526174E+00 , 
   4.70442 ,     0.192549437398793E+00 ,     0.843958971849881E+00 ,     0.522735807435843E+00 , 
   4.73332 ,     0.144516990723176E+00 ,     0.825792498399514E+00 ,     0.556988959489644E+00 , 
   4.76220 ,     0.964498977535768E-01 ,     0.803503871758081E+00 ,     0.584964111126363E+00 , 
   4.79107 ,     0.487869811841620E-01 ,     0.777287773627479E+00 ,     0.606259919129787E+00 , 
   4.81992 ,     0.197100484635918E-02 ,     0.747358329213800E+00 ,     0.620608336972942E+00 , 
   4.84876 ,    -0.435589752055267E-01 ,     0.713947447400999E+00 ,     0.627879401705278E+00 , 
   4.87758 ,    -0.873758705976731E-01 ,     0.677303695929487E+00 ,     0.628082171117451E+00 , 
   4.90639 ,    -0.129073123178207E+00 ,     0.637691627144278E+00 ,     0.621361881577380E+00 , 
   4.93519 ,    -0.168273244804648E+00 ,     0.595391443804422E+00 ,     0.607993506893054E+00 , 
   4.96396 ,    -0.204636005011760E+00 ,     0.550698874964508E+00 ,     0.588371999691520E+00 , 
   4.99273 ,    -0.237865946260060E+00 ,     0.503925119642948E+00 ,     0.562999586351895E+00 , 
   5.02147 ,    -0.267718928062048E+00 ,     0.455396711178924E+00 ,     0.532470562178727E+00 , 
   5.05021 ,    -0.294007434452636E+00 ,     0.405455157850374E+00 ,     0.497454093434321E+00 , 
   5.07893 ,    -0.316604422646319E+00 ,     0.354456225190758E+00 ,     0.458675575784140E+00 , 
   5.10763 ,    -0.335445542588975E+00 ,     0.302768741944472E+00 ,     0.416897123923540E+00 , 
   5.13631 ,    -0.350529615466082E+00 ,     0.250772833938606E+00 ,     0.372897774479783E+00 , 
   5.16498 ,    -0.361917321863220E+00 ,     0.198857517315031E+00 ,     0.327453974097715E+00 , 
   5.19364 ,    -0.369728114854774E+00 ,     0.147417613388919E+00 ,     0.281320897810077E+00 , 
   5.22228 ,    -0.374135437447492E+00 ,     0.968499805865421E-01 ,     0.235215100721872E+00 , 
   5.25090 ,    -0.375360385194762E+00 ,     0.475490931066040E-01 ,     0.189798950470573E+00 , 
   5.27951 ,    -0.373664011217578E+00 ,    -0.979702331948820E-04 ,     0.145667220970826E+00 , 
   5.30810 ,    -0.369338520311691E+00 ,    -0.457170314063873E-01 ,     0.103336151991044E+00 , 
   5.33668 ,    -0.362697639547305E+00 ,    -0.889526881788958E-01 ,     0.632351967035884E-01 , 
   5.36523 ,    -0.354066483362297E+00 ,    -0.129474409060427E+00 ,     0.257015931657842E-01 , 
   5.39378 ,    -0.343771250565716E+00 ,    -0.166982678706142E+00 ,    -0.902219158955997E-02 , 
   5.42230 ,    -0.332129098259554E+00 ,    -0.201215010313228E+00 ,    -0.407881819253218E-01 , 
   5.45081 ,    -0.319438533225254E+00 ,    -0.231951634075519E+00 ,    -0.695398972413952E-01 , 
   5.47930 ,    -0.305970644999513E+00 ,    -0.259020670085757E+00 ,    -0.953068331419844E-01 , 
   5.50778 ,    -0.291961477282688E+00 ,    -0.282302600300154E+00 ,    -0.118196681533162E+00 , 
   5.53624 ,    -0.277605796466586E+00 ,    -0.301733867150399E+00 ,    -0.138385608212589E+00 , 
   5.56468 ,    -0.263052469266285E+00 ,    -0.317309445716070E+00 ,    -0.156106952344780E+00 , 
   5.59311 ,    -0.248401607317910E+00 ,    -0.329084261448637E+00 ,    -0.171638745767776E+00 , 
   5.62152 ,    -0.233703577024487E+00 ,    -0.337173355464370E+00 ,    -0.185290470794246E+00 , 
   5.64991 ,    -0.218959909929655E+00 ,    -0.341750733429614E+00 ,    -0.197389482894486E+00 , 
   5.67828 ,    -0.204126084611278E+00 ,    -0.343046870948161E+00 ,    -0.208267519610511E+00 , 
   5.70664 ,    -0.189116087679236E+00 ,    -0.341344886934611E+00 ,    -0.218247699846814E+00 , 
   5.73498 ,    -0.173808601055632E+00 ,    -0.336975435474576E+00 ,    -0.227632389246678E+00 , 
   5.76330 ,    -0.158054607319020E+00 ,    -0.330310404877036E+00 ,    -0.236692268920610E+00 , 
   5.79161 ,    -0.141686156335043E+00 ,    -0.321755548791204E+00 ,    -0.245656897821040E+00 , 
