 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   3.24318 ,    -0.134774417073522E+01 ,    -0.266969471400282E+00 ,    -0.210803509062692E+00 , 
   3.27269 ,    -0.134496812400614E+01 ,    -0.232673034021445E+00 ,    -0.265953414125249E+00 , 
   3.30218 ,    -0.132304562736680E+01 ,    -0.202996428948564E+00 ,    -0.311340152575887E+00 , 
   3.33167 ,    -0.128352742654506E+01 ,    -0.177518897647582E+00 ,    -0.347388603386048E+00 , 
   3.36114 ,    -0.122824970168911E+01 ,    -0.155805641982773E+00 ,    -0.374761268449665E+00 , 
   3.39060 ,    -0.115927300169413E+01 ,    -0.137416169743546E+00 ,    -0.394321623694062E+00 , 
   3.42006 ,    -0.107881797513645E+01 ,    -0.121910820809084E+00 ,    -0.407092824657154E+00 , 
   3.44950 ,    -0.989199880440278E+00 ,    -0.108855579800055E+00 ,    -0.414213199813564E+00 , 
   3.47893 ,    -0.892763824598713E+00 ,    -0.978253502353410E-01 ,    -0.416890023178186E+00 , 
   3.50835 ,    -0.791822587461543E+00 ,    -0.884059207941133E-01 ,    -0.416353068322431E+00 , 
   3.53777 ,    -0.688598741864371E+00 ,    -0.801948948810284E-01 ,    -0.413809409739961E+00 , 
   3.56717 ,    -0.585172584903625E+00 ,    -0.728018795495500E-01 ,    -0.410400856774810E+00 , 
   3.59656 ,    -0.483437160030244E+00 ,    -0.658482388425726E-01 ,    -0.407165283694700E+00 , 
   3.62593 ,    -0.385061382009972E+00 ,    -0.589667102661207E-01 ,    -0.405002961769940E+00 , 
   3.65530 ,    -0.291461986635678E+00 ,    -0.518011624996145E-01 ,    -0.404648811230502E+00 , 
   3.68466 ,    -0.203784724294042E+00 ,    -0.440067391527630E-01 ,    -0.406651279354019E+00 , 
   3.71400 ,    -0.122894911128884E+00 ,    -0.352505894213714E-01 ,    -0.411358322894746E+00 , 
   3.74334 ,    -0.493771534469480E-01 ,    -0.252133342255926E-01 ,    -0.418910736142886E+00 , 
   3.77266 ,     0.164562204981205E-01 ,    -0.135913584231809E-01 ,    -0.429242827738278E+00 , 
   3.80197 ,     0.745487436175718E-01 ,    -0.999586952920885E-04 ,    -0.442090217431216E+00 , 
   3.83127 ,     0.125076354127564E+00 ,     0.155226845559304E-01 ,    -0.457004305378457E+00 , 
   3.86056 ,     0.168418031986157E+00 ,     0.335108018209691E-01 ,    -0.473372767775856E+00 , 
   3.88983 ,     0.205121800583319E+00 ,     0.540657401158971E-01 ,    -0.490445259361911E+00 , 
   3.91910 ,     0.235867461712824E+00 ,     0.773502710362869E-01 ,    -0.507363360330495E+00 , 
   3.94835 ,     0.261427478766987E+00 ,     0.103482730561240E+00 ,    -0.523193696142338E+00 , 
   3.97759 ,     0.282627421926506E+00 ,     0.132531247425439E+00 ,    -0.536963086136705E+00 , 
   4.00682 ,     0.300307341524415E+00 ,     0.164508332898208E+00 ,    -0.547694542018443E+00 , 
   4.03603 ,     0.315285344878191E+00 ,     0.199366108803382E+00 ,    -0.554442940311586E+00 , 
   4.06524 ,     0.328324522171446E+00 ,     0.236992442502543E+00 ,    -0.556329232618806E+00 , 
