 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
  22.74100 ,    -0.573232812387836E+00 ,     0.301400288440626E+00 ,    -0.123742155558345E+00 ,    -0.267675139265559E+00 ,     0.269562268966197E+00 ,    -0.814938215177474E-01 , 
  22.76100 ,    -0.572073991311587E+00 ,     0.210910873288881E+00 ,    -0.100581123958249E+00 ,    -0.266455968482194E+00 ,     0.265410805120677E+00 ,    -0.778623117168867E-01 , 
  22.78100 ,    -0.526171823352181E+00 ,     0.104972292936701E+00 ,    -0.604709348092788E-01 ,    -0.242470755473349E+00 ,     0.246842413325599E+00 ,    -0.662831743617640E-01 , 
  22.80100 ,    -0.441806376782489E+00 ,    -0.996407178106263E-02 ,    -0.610519080588568E-02 ,    -0.199076055111882E+00 ,     0.216215924335106E+00 ,    -0.475764873209283E-01 , 
  22.82100 ,    -0.327891608908940E+00 ,    -0.125882631179890E+00 ,     0.585131246123127E-01 ,    -0.140973648546786E+00 ,     0.176598077845535E+00 ,    -0.231460328156625E-01 , 
  22.84100 ,    -0.195143067135226E+00 ,    -0.233860999681131E+00 ,     0.128378432455311E+00 ,    -0.737583514146063E-01 ,     0.131503510222582E+00 ,     0.514631678869869E-02 , 
  22.86100 ,    -0.551280617006870E-01 ,    -0.324843656975915E+00 ,     0.197877748970407E+00 ,    -0.340897477157225E-02 ,     0.846100203440981E-01 ,     0.351423899437961E-01 , 
  22.88100 ,     0.807216816693922E-01 ,    -0.390464848326683E+00 ,     0.261242171647337E+00 ,     0.642340331856070E-01 ,     0.394724326212988E-01 ,     0.645714428580851E-01 , 
  22.90100 ,     0.202053305919435E+00 ,    -0.423847791354311E+00 ,     0.313017438115229E+00 ,     0.123960538772185E+00 ,    -0.742145486138542E-03 ,     0.912399001327827E-01 , 
  22.92100 ,     0.300415542731527E+00 ,    -0.420307663756822E+00 ,     0.348514370162731E+00 ,     0.171611945342420E+00 ,    -0.334772469168613E-01 ,     0.113210906306152E+00 , 
  22.94100 ,     0.369895621358346E+00 ,    -0.377892629607016E+00 ,     0.364201392406353E+00 ,     0.204398042228804E+00 ,    -0.569517113149769E-01 ,     0.128958615210542E+00 , 
  22.96100 ,     0.407521559716351E+00 ,    -0.297709814650055E+00 ,     0.358005940506438E+00 ,     0.221085195930156E+00 ,    -0.702548891817369E-01 ,     0.137484568370223E+00 , 
  22.98100 ,     0.413401259619738E+00 ,    -0.184000644124778E+00 ,     0.329499068069562E+00 ,     0.222042834663470E+00 ,    -0.733671953698837E-01 ,     0.138387003685356E+00 , 
  23.00100 ,     0.390592147388866E+00 ,    -0.439508616918814E-01 ,     0.279947292359430E+00 ,     0.209147334025120E+00 ,    -0.671071049459966E-01 ,     0.131878170522932E+00 , 
  23.02100 ,     0.344717657726436E+00 ,     0.112756901445678E+00 ,     0.212226855936186E+00 ,     0.185554469588405E+00 ,    -0.530117022224304E-01 ,     0.118749323884332E+00 , 
  23.04100 ,     0.283367794958354E+00 ,     0.274617858638608E+00 ,     0.130607167224772E+00 ,     0.155362560555454E+00 ,    -0.331631534757628E-01 ,     0.100287617900415E+00 , 
  23.06100 ,     0.215338611878720E+00 ,     0.429156857453715E+00 ,     0.404212179764387E-01 ,     0.123197387234451E+00 ,    -0.997755659296908E-02 ,     0.781532164596290E-01 , 
  23.08100 ,     0.149778300330196E+00 ,     0.563890819380856E+00 ,    -0.523496949925590E-01 ,     0.937561993612344E-01 ,     0.140247832974873E-01 ,     0.542282306364175E-01 , 
  23.10100 ,     0.953146694174433E-01 ,     0.667324618835994E+00 ,    -0.141542417872583E+00 ,     0.713511510430067E-01 ,     0.364476715336364E-01 ,     0.304512998371266E-01 , 
  23.12100 ,     0.592395605394433E-01 ,     0.729898735858576E+00 ,    -0.221290787391134E+00 ,     0.594920827098449E-01 ,     0.552267197299824E-01 ,     0.865257814294322E-02 , 
  23.14100 ,     0.468202014200086E-01 ,     0.744809368799985E+00 ,    -0.286477183057343E+00 ,     0.605447904942992E-01 ,     0.687995561442558E-01 ,    -0.959649330766262E-02 , 
  23.16100 ,     0.607961443627083E-01 ,     0.708630737897688E+00 ,    -0.333119561354097E+00 ,     0.754941284646958E-01 ,     0.762253835000546E-01 ,    -0.231058957308734E-01 , 
  23.18100 ,     0.101104254215513E+00 ,     0.621684366749785E+00 ,    -0.358662397401688E+00 ,     0.103832077126115E+00 ,     0.772454099454620E-01 ,    -0.311522383927374E-01 , 
  23.20100 ,     0.164854588576188E+00 ,     0.488120001549249E+00 ,    -0.362148287259177E+00 ,     0.143580077124686E+00 ,     0.722809449090123E-01 ,    -0.335200536645570E-01 , 
  23.22100 ,     0.246558602295070E+00 ,     0.315695906461655E+00 ,    -0.344257241160854E+00 ,     0.191443393338523E+00 ,     0.623713311688260E-01 ,    -0.304968484112357E-01 , 
  23.24100 ,     0.338589703693717E+00 ,     0.115270663618388E+00 ,    -0.307212026422927E+00 ,     0.243084015266315E+00 ,     0.490589208486999E-01 ,    -0.228237721735317E-01 , 
  23.26100 ,     0.431836573057847E+00 ,    -0.999577115077606E-01 ,    -0.254559311388484E+00 ,     0.293488557469213E+00 ,     0.342325815212286E-01 ,    -0.116076955016344E-01 , 
  23.28100 ,     0.516493448061443E+00 ,    -0.315408529447374E+00 ,    -0.190846829684186E+00 ,     0.337399631862983E+00 ,     0.199444002619091E-01 ,     0.179618598303537E-02 , 
  23.30100 ,     0.582920116816149E+00 ,    -0.516197700016433E+00 ,    -0.121225423567185E+00 ,     0.369773876749258E+00 ,     0.821610203274626E-02 ,     0.159196833199363E-01 , 
  23.32100 ,     0.622498567412600E+00 ,    -0.688255461559645E+00 ,    -0.510108970833439E-01 ,     0.386227668995410E+00 ,     0.852097543721590E-03 ,     0.293220215655706E-01 , 
  23.34100 ,     0.628413577698296E+00 ,    -0.819394590849658E+00 ,     0.147563960958286E-01 ,     0.383432674143894E+00 ,    -0.724965759562538E-03 ,     0.407223402383465E-01 , 
  23.36100 ,     0.596290934460125E+00 ,    -0.900244347983775E+00 ,     0.717166263582932E-01 ,     0.359427686830192E+00 ,     0.439737340937936E-02 ,     0.491123683295695E-01 , 
  23.38100 ,     0.524638887638527E+00 ,    -0.924975562254476E+00 ,     0.116526200919174E+00 ,     0.313820299122433E+00 ,     0.165390945348281E-01 ,     0.538394847166256E-01 , 
  23.40100 ,     0.415054858859495E+00 ,    -0.891758538113905E+00 ,     0.147096594102949E+00 ,     0.247861195744003E+00 ,     0.353974563231939E-01 ,     0.546533532416202E-01 , 
  23.42100 ,     0.272178952671866E+00 ,    -0.802916544000036E+00 ,     0.162717599111377E+00 ,     0.164384524126753E+00 ,     0.600701970792068E-01 ,     0.517128590792401E-01 , 
  23.44100 ,     0.103396830200534E+00 ,    -0.664761827380230E+00 ,     0.164056660696194E+00 ,     0.676189257791259E-01 ,     0.891290301947364E-01 ,     0.455538331613699E-01 , 
  23.46100 ,    -0.816847495420263E-01 ,    -0.487126402711277E+00 ,     0.153036910411609E+00 ,    -0.371154882312180E-01 ,     0.120736163999811E+00 ,     0.370216838420483E-01 , 
  23.48100 ,    -0.271947653016777E+00 ,    -0.282624214315386E+00 ,     0.132607126247537E+00 ,    -0.143799568123218E+00 ,     0.152793183620643E+00 ,     0.271762272877649E-01 , 
  23.50100 ,    -0.455600057659554E+00 ,    -0.657026883303826E-01 ,     0.106426147705253E+00 ,    -0.246165045004470E+00 ,     0.183109237252113E+00 ,     0.171784363172164E-01 , 
  23.52100 ,    -0.621074334217562E+00 ,     0.148441596385207E+00 ,     0.784914891072581E-01 ,    -0.338165440209558E+00 ,     0.209574239013271E+00 ,     0.817030145804970E-02 , 
  23.54100 ,    -0.757912513025099E+00 ,     0.344997734760228E+00 ,     0.527463939720676E-01 ,    -0.414429929471962E+00 ,     0.230322799911574E+00 ,     0.115939967736114E-02 , 
  23.56100 ,    -0.857567862925267E+00 ,     0.510636708313597E+00 ,     0.327009927756735E-01 ,    -0.470663738971178E+00 ,     0.243875786030246E+00 ,    -0.308092122793929E-02 , 
  23.58100 ,    -0.914058118904304E+00 ,     0.634483363425347E+00 ,     0.211014723951342E-01 ,    -0.503963249415952E+00 ,     0.249248638743178E+00 ,    -0.408652682900170E-02 , 
  23.60100 ,    -0.924418159828720E+00 ,     0.708888937533545E+00 ,     0.196764267199490E-01 ,    -0.513021162934613E+00 ,     0.246018652041192E+00 ,    -0.174595401314804E-02 , 
  23.62100 ,    -0.888916421997088E+00 ,     0.729945357245291E+00 ,     0.289822854714380E-01 ,    -0.498206227314176E+00 ,     0.234347002004784E+00 ,     0.369125246622008E-02 , 
  23.64100 ,    -0.811018656075845E+00 ,     0.697703641448271E+00 ,     0.483605833072410E-01 ,    -0.461512337755187E+00 ,     0.214955143173047E+00 ,     0.116415408213888E-01 , 
  23.66100 ,    -0.697103186983658E+00 ,     0.616082767883510E+00 ,     0.760096632548316E-01 ,    -0.406382481777197E+00 ,     0.189058899589198E+00 ,     0.212465678577742E-01 , 
  23.68100 ,    -0.555951919699870E+00 ,     0.492480318313168E+00 ,     0.109163120041503E+00 ,    -0.337423074701400E+00 ,     0.158266879598321E+00 ,     0.314585195836798E-01 , 
  23.70100 ,    -0.398059300096426E+00 ,     0.337120052763587E+00 ,     0.144357793936359E+00 ,    -0.260032924138437E+00 ,     0.124452474425847E+00 ,     0.411430637800740E-01 , 
  23.72100 ,    -0.234815826343885E+00 ,     0.162192328265663E+00 ,     0.177766258435864E+00 ,    -0.179977659835942E+00 ,     0.896104691219555E-01 ,     0.491899321783343E-01 , 
  23.74100 ,    -0.776323570573427E-01 ,    -0.191407116009175E-01 ,     0.205563186581128E+00 ,    -0.102944449868507E+00 ,     0.557100887419243E-01 ,     0.546205629931448E-01 , 
  23.76100 ,     0.629243791243938E-01 ,    -0.193793272431512E+00 ,     0.224292200016043E+00 ,    -0.341128987014341E-01 ,     0.245560971734881E-01 ,     0.566826666985987E-01 , 
  23.78100 ,     0.177916297955531E+00 ,    -0.349772291968437E+00 ,     0.231200019855559E+00 ,     0.222238640233948E-01 ,    -0.233157966601361E-02 ,     0.549229519109312E-01 , 
  23.80100 ,     0.260676957900044E+00 ,    -0.477080821741203E+00 ,     0.224507898855659E+00 ,     0.629585471953888E-01 ,    -0.238111845860818E-01 ,     0.492314199227926E-01 , 
  23.82100 ,     0.307263694909498E+00 ,    -0.568437608356030E+00 ,     0.203596109547316E+00 ,     0.863671516019775E-01 ,    -0.391794491273185E-01 ,     0.398533896680693E-01 , 
  23.84100 ,     0.316685646279733E+00 ,    -0.619758214184367E+00 ,     0.169085152188921E+00 ,     0.921908730195796E-01 ,    -0.481958624397443E-01 ,     0.273684828848200E-01 , 
  23.86100 ,     0.290893058773151E+00 ,    -0.630363448489989E+00 ,     0.122806609497884E+00 ,     0.815985182163449E-01 ,    -0.510708808520127E-01 ,     0.126388903054769E-01 , 
  23.88100 ,     0.234532898249340E+00 ,    -0.602903861779367E+00 ,     0.676663786493592E-01 ,     0.570353602623330E-01 ,    -0.484209534703364E-01 ,    -0.326793506248516E-02 , 
  23.90100 ,     0.154494749986656E+00 ,    -0.543012649632487E+00 ,     0.741248338761138E-02 ,     0.219735608757159E-01 ,    -0.411957420781165E-01 ,    -0.191747112649754E-01 , 
  23.92100 ,     0.592877605915951E-01 ,    -0.458721546363160E+00 ,    -0.536720216594402E-01 ,    -0.194129279226960E-01 ,    -0.305848471680084E-01 ,    -0.338988715127441E-01 , 
  23.94100 ,    -0.416974375634885E-01 ,    -0.359693325961632E+00 ,    -0.111124115298881E+00 ,    -0.626203283281163E-01 ,    -0.179125844617359E-01 ,    -0.463564983699678E-01 , 
  23.96100 ,    -0.138979311296756E+00 ,    -0.256338817203154E+00 ,    -0.160672902575188E+00 ,    -0.103201958397530E+00 ,    -0.452982162972147E-02 ,    -0.556561379303335E-01 , 
  23.98100 ,    -0.223762724964574E+00 ,    -0.158894745825746E+00 ,    -0.198596543921243E+00 ,    -0.137137665424496E+00 ,     0.828841508250804E-02 ,    -0.611740744418479E-01 , 
  24.00100 ,    -0.288639357826519E+00 ,    -0.765406104619932E-01 ,    -0.222033401841828E+00 ,    -0.161155506633355E+00 ,     0.194318537903795E-01 ,    -0.626044991743202E-01 , 
  24.02100 ,    -0.328155088283671E+00 ,    -0.166281069406067E-01 ,    -0.229221011298196E+00 ,    -0.172980082344475E+00 ,     0.280242756059469E-01 ,    -0.599804370838261E-01 , 
  24.04100 ,    -0.339200192598996E+00 ,     0.159141798644231E-01 ,    -0.219642951939400E+00 ,    -0.171488650706545E+00 ,     0.334690553196985E-01 ,    -0.536640641252382E-01 , 
  24.06100 ,    -0.321193707049576E+00 ,     0.189540040232799E-01 ,    -0.194071822742132E+00 ,    -0.156764331327675E+00 ,     0.354690141818211E-01 ,    -0.443078925551364E-01 , 
  24.08100 ,    -0.276050968510246E+00 ,    -0.672060135656215E-02 ,    -0.154505559635535E+00 ,    -0.130044624627650E+00 ,     0.340208934867700E-01 ,    -0.327909547192233E-01 , 
  24.10100 ,    -0.207941676033568E+00 ,    -0.575322856379967E-01 ,    -0.104003492021162E+00 ,    -0.935723702589228E-01 ,     0.293868315968702E-01 ,    -0.201363339311248E-01 , 
  24.12100 ,    -0.122863263073065E+00 ,    -0.127484131512796E+00 ,    -0.464370049718647E-01 ,    -0.503643913104076E-01 ,     0.220469711935963E-01 ,    -0.741797569267482E-02 , 
  24.14100 ,    -0.280694854037672E-01 ,    -0.208732070770698E+00 ,     0.138232664047709E-01 ,    -0.391974816627483E-02 ,     0.126386102171839E-01 ,     0.433447169490389E-02 , 
  24.16100 ,     0.685943260682159E-01 ,    -0.292307219150486E+00 ,     0.722567261720350E-01 ,     0.421057833638965E-01 ,     0.188805764644418E-02 ,     0.142240519109292E-01 , 
  24.18100 ,     0.159390851623313E+00 ,    -0.368923520988343E+00 ,     0.124548955226635E+00 ,     0.842300543744222E-01 ,    -0.945846693093552E-02 ,     0.215602209171058E-01 , 
  24.20100 ,     0.237364700670079E+00 ,    -0.429799932682940E+00 ,     0.166925005263254E+00 ,     0.119450918847288E+00 ,    -0.206989236455644E-01 ,     0.259115259654648E-01 , 
  24.22100 ,     0.296933286017674E+00 ,    -0.467426358518810E+00 ,     0.196432649880499E+00 ,     0.145502478032395E+00 ,    -0.312294240476083E-01 ,     0.271329780079137E-01 , 
  24.24100 ,     0.334345229304506E+00 ,    -0.476208595717481E+00 ,     0.211153170515960E+00 ,     0.161039839457338E+00 ,    -0.405842157141121E-01 ,     0.253663037400264E-01 , 
  24.26100 ,     0.347968912100066E+00 ,    -0.452939041898702E+00 ,     0.210323854781707E+00 ,     0.165737593365979E+00 ,    -0.484593041242803E-01 ,     0.210138280337804E-01 , 
  24.28100 ,     0.338388850991402E+00 ,    -0.397055801116290E+00 ,     0.194364196765119E+00 ,     0.160294924847239E+00 ,    -0.547189383170478E-01 ,     0.146891722656452E-01 , 
  24.30100 ,     0.308304353392761E+00 ,    -0.310671664422649E+00 ,     0.164806108887318E+00 ,     0.146348478581793E+00 ,    -0.593857540076566E-01 ,     0.715003355019005E-02 , 
  24.32100 ,     0.262241963267948E+00 ,    -0.198374571441579E+00 ,     0.124136549821507E+00 ,     0.126302068458359E+00 ,    -0.626167672443942E-01 ,    -0.780153131677675E-03 , 
  24.34100 ,     0.206109083521662E+00 ,    -0.668208248358025E-01 ,     0.755681458582572E-01 ,     0.103089399303385E+00 ,    -0.646685327756412E-01 ,    -0.829400564148600E-02 , 
  24.36100 ,     0.146629529702406E+00 ,     0.758401630607512E-01 ,     0.227590340106411E-01 ,     0.798915522350961E-01 ,    -0.658555438479233E-01 ,    -0.146776520947433E-01 , 
  24.38100 ,     0.907115188206098E-01 ,     0.220656947020669E+00 ,    -0.304931681525208E-01 ,     0.598346237618703E-01 ,    -0.665063093041504E-01 ,    -0.193766818033460E-01 , 
  24.40100 ,     0.448039357728327E-01 ,     0.358621231051318E+00 ,    -0.805569264774779E-01 ,     0.456943188822289E-01 ,    -0.669214917986982E-01 ,    -0.220446894983226E-01 , 
  24.42100 ,     0.142972375305377E-01 ,     0.481401874162273E+00 ,    -0.124246420762235E+00 ,     0.396333909349738E-01 ,    -0.673380553846590E-01 ,    -0.225703098602621E-01 , 
  24.44100 ,     0.302105367257869E-02 ,     0.582004614487232E+00 ,    -0.159052813824343E+00 ,     0.429947050331344E-01 ,    -0.679026103660993E-01 ,    -0.210807788283229E-01 , 
  24.46100 ,     0.128818310841844E-01 ,     0.655302050185867E+00 ,    -0.183309610761076E+00 ,     0.561676731003979E-01 ,    -0.686561410281902E-01 ,    -0.179223292761386E-01 , 
  24.48100 ,     0.436715306029493E-01 ,     0.698390780266323E+00 ,    -0.196280800737922E+00 ,     0.785393208190400E-01 ,    -0.695311562955293E-01 ,    -0.136199132479320E-01 , 
  24.50100 ,     0.930634943610373E-01 ,     0.710748544801956E+00 ,    -0.198167489270275E+00 ,     0.108533871858557E+00 ,    -0.703611196861560E-01 ,    -0.882063607638627E-02 , 
  24.52100 ,     0.156795451096495E+00 ,     0.694182264332692E+00 ,    -0.190035881881034E+00 ,     0.143737111696899E+00 ,    -0.709008956586590E-01 ,    -0.422671683615653E-02 , 
  24.54100 ,     0.229023594807662E+00 ,     0.652576446577174E+00 ,    -0.173676138982891E+00 ,     0.181094573507507E+00 ,    -0.708559861572210E-01 ,    -0.524630375091618E-03 , 
  24.56100 ,     0.302817119483486E+00 ,     0.591468864018753E+00 ,    -0.151407218022876E+00 ,     0.217166380085744E+00 ,    -0.699175975584492E-01 ,     0.168272677017587E-02 , 
  24.58100 ,     0.370750741719187E+00 ,     0.517495186828003E+00 ,    -0.125846894825466E+00 ,     0.248416892558638E+00 ,    -0.678001252393822E-01 ,     0.193447241233916E-02 , 
  24.60100 ,     0.425544576844401E+00 ,     0.437755111999718E+00 ,    -0.996684030995503E-01 ,     0.271514536178916E+00 ,    -0.642774959946582E-01 ,    -0.445352198777784E-04 , 
  24.62100 ,     0.460696915293635E+00 ,     0.359158552379806E+00 ,    -0.753654127944399E-01 ,     0.283616506912686E+00 ,    -0.592149668726469E-01 ,    -0.431845343208166E-02 , 
  24.64100 ,     0.471056263216358E+00 ,     0.287811166550103E+00 ,    -0.550454272112079E-01 ,     0.282614538928664E+00 ,    -0.525934176038205E-01 ,    -0.107356069150085E-01 , 
  24.66100 ,     0.453284358881793E+00 ,     0.228493924983466E+00 ,    -0.402683283308793E-01 ,     0.267321379879315E+00 ,    -0.445238466275454E-01 ,    -0.189439589211032E-01 , 
  24.68100 ,     0.406171266158953E+00 ,     0.184281991882395E+00 ,    -0.319420982962956E-01 ,     0.237582759261591E+00 ,    -0.352506256433484E-01 ,    -0.284248965621473E-01 , 
  24.70100 ,     0.330776252616041E+00 ,     0.156334851666827E+00 ,    -0.302821599978541E-01 ,     0.194305989662569E+00 ,    -0.251430121129428E-01 ,    -0.385416416018066E-01 , 
  24.72100 ,     0.230382892331177E+00 ,     0.143873560634006E+00 ,    -0.348348424257015E-01 ,     0.139403359679407E+00 ,    -0.146753864731748E-01 ,    -0.485973151126288E-01 , 
  24.74100 ,     0.110272432082321E+00 ,     0.144343722271655E+00 ,    -0.445597316754020E-01 ,     0.756555610522047E-01 ,    -0.439759598853093E-02 ,    -0.578969144838916E-01 , 
  24.76100 ,    -0.226653979492920E-01 ,     0.153745829640776E+00 ,    -0.579606250605602E-01 ,     0.650694474182849E-02 ,     0.510241765704343E-02 ,    -0.658072647994691E-01 , 
  24.78100 ,    -0.160451533118060E+00 ,     0.167099507648617E+00 ,    -0.732508916716422E-01 ,    -0.641901212525441E-01 ,     0.132409109299015E-01 ,    -0.718093868282292E-01 , 
  24.80100 ,    -0.294623514209347E+00 ,     0.178996261911377E+00 ,    -0.885365688949909E-01 ,    -0.132460559414689E+00 ,     0.194823534420667E-01 ,    -0.755386280624943E-01 , 
  24.82100 ,    -0.416878182490079E+00 ,     0.184187644055411E+00 ,    -0.101999660430924E+00 ,    -0.194498189529306E+00 ,     0.233818075329556E-01 ,    -0.768092291307935E-01 , 
  24.84100 ,    -0.519698475660330E+00 ,     0.178152934566781E+00 ,    -0.112064864628908E+00 ,    -0.246940112974738E+00 ,     0.246224024565283E-01 ,    -0.756216048081050E-01 , 
  24.86100 ,    -0.596913479846021E+00 ,     0.157592740649183E+00 ,    -0.117535221196465E+00 ,    -0.287102155652523E+00 ,     0.230449581926811E-01 ,    -0.721523422716091E-01 , 
  24.88100 ,    -0.644146933794835E+00 ,     0.120802066730944E+00 ,    -0.117685656502852E+00 ,    -0.313157229231897E+00 ,     0.186673495520937E-01 ,    -0.667285875806201E-01 , 
  24.90100 ,    -0.659119102729269E+00 ,     0.678877641872118E-01 ,    -0.112307766481319E+00 ,    -0.324243494692662E+00 ,     0.116919078139855E-01 ,    -0.597899428088513E-01 , 
  24.92100 ,    -0.641779484477339E+00 ,     0.809758346226470E-03 ,    -0.101703968992651E+00 ,    -0.320495236208300E+00 ,     0.249998473066741E-02 ,    -0.518420945241239E-01 , 
  24.94100 ,    -0.594262093591884E+00 ,    -0.767582369747967E-01 ,    -0.866339276012646E-01 ,    -0.302995854482785E+00 ,    -0.836630424516099E-02 ,    -0.434070413925657E-01 , 
  24.96100 ,    -0.520669868829090E+00 ,    -0.159736152664677E+00 ,    -0.682204576977480E-01 ,    -0.273658812700934E+00 ,    -0.202342438615010E-01 ,    -0.349749336456988E-01 , 
  24.98100 ,    -0.426708813557307E+00 ,    -0.242085285946433E+00 ,    -0.478255936816193E-01 ,    -0.235048177267320E+00 ,    -0.323408339863245E-01 ,    -0.269621800698943E-01 , 
  25.00100 ,    -0.319204630981674E+00 ,    -0.317355508686028E+00 ,    -0.269098337026308E-01 ,    -0.190155112688961E+00 ,    -0.438807664325654E-01 ,    -0.196796689756994E-01 , 
  25.02100 ,    -0.205543854514776E+00 ,    -0.379281928800476E+00 ,    -0.688861230805866E-02 ,    -0.142149938965357E+00 ,    -0.540589990933411E-01 ,    -0.133137819520338E-01 , 
  25.04100 ,    -0.930870537236063E-01 ,    -0.422376272637313E+00 ,     0.110002656688660E-01 ,    -0.941308949115304E-01 ,    -0.621444831703513E-01 ,    -0.792148023746448E-02 , 
  25.06100 ,     0.113968085041903E-01 ,    -0.442458505799991E+00 ,     0.258060844537722E-01 ,    -0.488904753069048E-01 ,    -0.675214420109082E-01 ,    -0.343926041876127E-02 , 
  25.08100 ,     0.102228457359702E+00 ,    -0.437079379294373E+00 ,     0.369420877202955E-01 ,    -0.871818173635605E-02 ,    -0.697346782694218E-01 ,     0.295639032232549E-03 , 
  25.10100 ,     0.175208964111956E+00 ,    -0.405794209589985E+00 ,     0.442237283470861E-01 ,     0.247450482314032E-01 ,    -0.685256986279066E-01 ,     0.351460451822387E-02 , 
  25.12100 ,     0.227872945662675E+00 ,    -0.350261411630651E+00 ,     0.478661521597558E-01 ,     0.505902586862756E-01 ,    -0.638569765588104E-01 ,     0.648129041107838E-02 , 
  25.14100 ,     0.259586500400279E+00 ,    -0.274154921272425E+00 ,     0.484427128364479E-01 ,     0.686568397848575E-01 ,    -0.559223941197305E-01 ,     0.945371223287226E-02 , 
  25.16100 ,     0.271485637473058E+00 ,    -0.182896274131397E+00 ,     0.468099427423582E-01 ,     0.794828100716022E-01 ,    -0.451427714948065E-01 ,     0.126489879941926E-01 , 
  25.18100 ,     0.266264679765668E+00 ,    -0.832282695323781E-01 ,     0.440073885008274E-01 ,     0.841956503274665E-01 ,    -0.321463553983864E-01 ,     0.162145117617216E-01 , 
  25.20100 ,     0.247836832153492E+00 ,     0.173335969552387E-01 ,     0.411428039741953E-01 ,     0.843552976332613E-01 ,    -0.177351342611348E-01 ,     0.202085438841505E-01 , 
  25.22100 ,     0.220899732259291E+00 ,     0.111124668095727E+00 ,     0.392742138704657E-01 ,     0.817647839715222E-01 ,    -0.283881472071477E-02 ,     0.245921081460316E-01 , 
  25.24100 ,     0.190446456473927E+00 ,     0.190975439851757E+00 ,     0.393002608109744E-01 ,     0.782664682973368E-01 ,     0.115408347201950E-01 ,     0.292328170964608E-01 , 
  25.26100 ,     0.161266517691219E+00 ,     0.250820320648549E+00 ,     0.418690770744596E-01 ,     0.755426782119145E-01 ,     0.243918522575169E-01 ,     0.339199384299819E-01 , 
  25.28100 ,     0.137481554469340E+00 ,     0.286217316221925E+00 ,     0.473138279453727E-01 ,     0.749387998093460E-01 ,     0.347562381775156E-01 ,     0.383888048849811E-01 , 
  25.30100 ,     0.122156702064023E+00 ,     0.294732658642965E+00 ,     0.556202866662398E-01 ,     0.773245253800678E-01 ,     0.417922182704233E-01 ,     0.423516826967833E-01 , 
  25.32100 ,     0.117021412855188E+00 ,     0.276155994421476E+00 ,     0.664286083992101E-01 ,     0.830053125720119E-01 ,     0.448304603709195E-01 ,     0.455315493265053E-01 , 
  25.34100 ,     0.122323413347888E+00 ,     0.232526384107606E+00 ,     0.790681872028093E-01 ,     0.916914591250272E-01 ,     0.434203982173921E-01 ,     0.476949552732402E-01 , 
  25.36100 ,     0.136827442185138E+00 ,     0.167965761117552E+00 ,     0.926214178845021E-01 ,     0.102526967914456E+00 ,     0.373633992856828E-01 ,     0.486802814532152E-01 , 
  25.38100 ,     0.157957463865348E+00 ,     0.883332150562666E-01 ,     0.106009623565293E+00 ,     0.114175024773535E+00 ,     0.267303374168606E-01 ,     0.484182339614932E-01 , 
  25.40100 ,     0.182068320536468E+00 ,     0.729043433349755E-03 ,     0.118092572247144E+00 ,     0.124951897577258E+00 ,     0.118621466011471E-01 ,     0.469422823665717E-01 , 
  25.42100 ,     0.204821366346575E+00 ,    -0.871094031599207E-01 ,     0.127772037459108E+00 ,     0.132996815605481E+00 ,    -0.664692705344269E-02 ,     0.443878521842208E-01 , 
  25.44100 ,     0.221629501610218E+00 ,    -0.167468610823471E+00 ,     0.134089817448537E+00 ,     0.136462259010371E+00 ,    -0.279824704254783E-01 ,     0.409803087570464E-01 , 
  25.46100 ,     0.228130960681894E+00 ,    -0.233320060752436E+00 ,     0.136311482723885E+00 ,     0.133707335459701E+00 ,    -0.511573906814960E-01 ,     0.370129884684817E-01 , 
  25.48100 ,     0.220648713622677E+00 ,    -0.278925073882341E+00 ,     0.133988757747532E+00 ,     0.123476681003192E+00 ,    -0.750706624075856E-01 ,     0.328176156581771E-01 , 
  25.50100 ,     0.196593614553263E+00 ,    -0.300331522912410E+00 ,     0.126995674334165E+00 ,     0.105048601407695E+00 ,    -0.985734263571154E-01 ,     0.287302761832161E-01 , 
  25.52100 ,     0.154774342728128E+00 ,    -0.295719812787926E+00 ,     0.115536227556306E+00 ,     0.783388464525350E-01 ,    -0.120537973946306E+00 ,     0.250566140944203E-01 , 
  25.54100 ,     0.955852991039474E-01 ,    -0.265568398700604E+00 ,     0.100123960244127E+00 ,     0.439502440240849E-01 ,    -0.139924910532335E+00 ,     0.220400244426522E-01 , 
  25.56100 ,     0.210542334270140E-01 ,    -0.212624505475298E+00 ,     0.815364406302427E-01 ,     0.316307911117482E-02 ,    -0.155843891579368E+00 ,     0.198363213505419E-01 , 
  25.58100 ,    -0.652564329814734E-01 ,    -0.141682299086771E+00 ,     0.607497458501435E-01 ,    -0.421338152595171E-01 ,    -0.167603768974967E+00 ,     0.184976962820249E-01 , 
  25.60100 ,    -0.158487903496203E+00 ,    -0.591871089740943E-01 ,     0.388596352121302E-01 ,    -0.895662144647254E-01 ,    -0.174748743240959E+00 ,     0.179678153885291E-01 , 
  25.62100 ,    -0.252844075035506E+00 ,     0.273009935933455E-01 ,     0.169969677456761E-01 ,    -0.136442227275080E+00 ,    -0.177078138921215E+00 ,     0.180887366775546E-01 , 
