 Q (1/Ang),S-S  ,S-F  ,F-F  
  16.61019 ,    -0.503444709173042E-01 ,     0.129013927541139E+00 ,    -0.287750770607156E-01 , 
  16.63019 ,    -0.513395650059287E-01 ,     0.132730865463049E+00 ,    -0.277136634946661E-01 , 
  16.65019 ,    -0.513591455776324E-01 ,     0.136028885029702E+00 ,    -0.267295545085827E-01 , 
  16.67019 ,    -0.503392647218807E-01 ,     0.138911181353663E+00 ,    -0.258289205957169E-01 , 
  16.69019 ,    -0.482409236764817E-01 ,     0.141387487714509E+00 ,    -0.250148058775480E-01 , 
  16.71019 ,    -0.450515388024433E-01 ,     0.143473723163922E+00 ,    -0.242870807456461E-01 , 
  16.73019 ,    -0.407857193913900E-01 ,     0.145191479215882E+00 ,    -0.236424900660012E-01 , 
  16.75019 ,    -0.354853388271109E-01 ,     0.146567358605620E+00 ,    -0.230747946042256E-01 , 
  16.77020 ,    -0.292155391950067E-01 ,     0.147632643635465E+00 ,    -0.225747657352210E-01 , 
  16.79020 ,    -0.220764408590109E-01 ,     0.148420424690060E+00 ,    -0.221314589268380E-01 , 
  16.81020 ,    -0.141822977950136E-01 ,     0.148967782353974E+00 ,    -0.217311025365637E-01 , 
  16.83020 ,    -0.567102335597318E-02 ,     0.149312477375846E+00 ,    -0.213585622954368E-01 , 
  16.85020 ,     0.330180829922144E-02 ,     0.149492485359880E+00 ,    -0.209975555952485E-01 , 
  16.87020 ,     0.125665096416288E-01 ,     0.149544925210822E+00 ,    -0.206311599628901E-01 , 
  16.89020 ,     0.219431825077967E-01 ,     0.149505018860994E+00 ,    -0.202423337538398E-01 , 
  16.91020 ,     0.312458757798319E-01 ,     0.149405111662594E+00 ,    -0.198144328907735E-01 , 
  16.93020 ,     0.402868922141909E-01 ,     0.149273781237823E+00 ,    -0.193317077715926E-01 , 
  16.95020 ,     0.488811360139531E-01 ,     0.149135060170608E+00 ,    -0.187797652675719E-01 , 
  16.97020 ,     0.568503929816652E-01 ,     0.149007794763331E+00 ,    -0.181459819983290E-01 , 
  16.99020 ,     0.640274381272055E-01 ,     0.148905158259183E+00 ,    -0.174198567626910E-01 , 
  17.01020 ,     0.702598713071809E-01 ,     0.148834332555140E+00 ,    -0.165932920668927E-01 , 
  17.03020 ,     0.754135896397185E-01 ,     0.148796367628299E+00 ,    -0.156607970560402E-01 , 
  17.05020 ,     0.793758158098502E-01 ,     0.148786222809181E+00 ,    -0.146196067443681E-01 , 
  17.07020 ,     0.820576136412490E-01 ,     0.148792988808182E+00 ,    -0.134697151706764E-01 , 
  17.09020 ,     0.833958361010895E-01 ,     0.148800284188995E+00 ,    -0.122138228894943E-01 , 
  17.11020 ,     0.833544658346268E-01 ,     0.148786814938850E+00 ,    -0.108572019567382E-01 , 
  17.13020 ,     0.819253239813762E-01 ,     0.148727081058627E+00 ,    -0.940748419311093E-02 , 
  17.15020 ,     0.791281389822355E-01 ,     0.148592209826091E+00 ,    -0.787438092574014E-02 , 
  17.17020 ,     0.750099829251356E-01 ,     0.148350891699109E+00 ,    -0.626934454195446E-02 , 
  17.19020 ,     0.696440982876692E-01 ,     0.147970391832332E+00 ,    -0.460518397132076E-02 , 
  17.21021 ,     0.631246258295979E-01 ,     0.147417283025463E+00 ,    -0.289478383663936E-02 , 
  17.23021 ,     0.555779612787260E-01 ,     0.146659708974267E+00 ,    -0.115411222658599E-02 , 
  17.25021 ,     0.471403880925341E-01 ,     0.145666808845608E+00 ,     0.603357363421367E-03 , 
  17.27021 ,     0.379674816729504E-01 ,     0.144410729933792E+00 ,     0.236366846345024E-02 , 
  17.29021 ,     0.282277048456578E-01 ,     0.142867334170282E+00 ,     0.411362744791613E-02 , 
  17.31021 ,     0.180987591786203E-01 ,     0.141017032796214E+00 ,     0.584116564620606E-02 , 
  17.33021 ,     0.776380067269695E-02 ,     0.138845494418126E+00 ,     0.753565049832008E-02 , 
  17.35021 ,    -0.259239092929585E-02 ,     0.136344205929048E+00 ,     0.918813572974583E-02 , 
  17.37021 ,    -0.127872011938542E-01 ,     0.133510870037424E+00 ,     0.107915426726349E-01 , 
  17.39021 ,    -0.226438437466956E-01 ,     0.130349627875025E+00 ,     0.123407672704759E-01 , 
  17.41021 ,    -0.319948174009947E-01 ,     0.126871100212884E+00 ,     0.138327098918174E-01 , 
  17.43021 ,    -0.406850854675622E-01 ,     0.123092246052195E+00 ,     0.152662277603342E-01 , 
  17.45021 ,    -0.485749137167789E-01 ,     0.119036042621082E+00 ,     0.166420124957138E-01 , 
  17.47021 ,    -0.555423133981552E-01 ,     0.114730995943289E+00 ,     0.179623978641308E-01 , 
  17.49021 ,    -0.614850466323725E-01 ,     0.110210496000720E+00 ,     0.192311052726925E-01 , 
  17.51021 ,    -0.663221630611448E-01 ,     0.105512034946195E+00 ,     0.204529367285671E-01 , 
  17.53021 ,    -0.699950485540441E-01 ,     0.100676310706574E+00 ,     0.216334268477671E-01 , 
  17.55021 ,    -0.724679787139174E-01 ,     0.957462415369517E-01 ,     0.227784669781079E-01 , 
  17.57021 ,    -0.737281815898559E-01 ,     0.907659195512293E-01 ,     0.238939155452272E-01 , 
  17.59021 ,    -0.737854251145415E-01 ,     0.857795328931728E-01 ,     0.249852093030840E-01 , 
  17.61021 ,    -0.726711550731640E-01 ,     0.808302869798599E-01 ,     0.260569902494699E-01 , 
  17.63021 ,    -0.704372186580382E-01 ,     0.759593551269996E-01 ,     0.271127625469477E-01 , 
  17.65022 ,    -0.671523267091543E-01 ,     0.712025456501896E-01 ,     0.281551104478551E-01 , 
  17.67022 ,    -0.629071877011251E-01 ,     0.665988492998264E-01 ,     0.291833768922545E-01 , 
  17.69022 ,    -0.578023552908632E-01 ,     0.621753564031118E-01 ,     0.301966102642055E-01 , 
  17.71022 ,    -0.519518712834148E-01 ,     0.579561841861432E-01 ,     0.311913700966458E-01 , 
  17.73022 ,    -0.454792872308400E-01 ,     0.539595561559440E-01 ,     0.321622264005537E-01 , 
  17.75022 ,    -0.385149852413563E-01 ,     0.501974537890171E-01 ,     0.331018171772860E-01 , 
  17.77022 ,    -0.311934720656022E-01 ,     0.466754394142613E-01 ,     0.340009885499149E-01 , 
  17.79022 ,    -0.236507041774214E-01 ,     0.433926535422014E-01 ,     0.348490147902284E-01 , 
  17.81022 ,    -0.160214979953896E-01 ,     0.403419848348088E-01 ,     0.356338926979815E-01 , 
  17.83022 ,    -0.843707474006085E-02 ,     0.375104059463761E-01 ,     0.363427021068210E-01 , 
  17.85022 ,    -0.102278386893405E-02 ,     0.348794637429543E-01 ,     0.369620218355984E-01 , 
  17.87022 ,     0.610395723182058E-02 ,     0.324259080645951E-01 ,     0.374783882568760E-01 , 
  17.89022 ,     0.128354763927529E-01 ,     0.301224393579744E-01 ,     0.378787818896724E-01 , 
  17.91022 ,     0.190753888189999E-01 ,     0.279385522875941E-01 ,     0.381511261030423E-01 , 
  17.93022 ,     0.247398516290339E-01 ,     0.258414499233554E-01 ,     0.382847811897328E-01 , 
  17.95022 ,     0.297585212594326E-01 ,     0.237970013704157E-01 ,     0.382710167687765E-01 , 
  17.97022 ,     0.340752110884206E-01 ,     0.217707147997895E-01 ,     0.381034457201491E-01 , 
  17.99022 ,     0.376482530948222E-01 ,     0.197286977755777E-01 ,     0.377784036444337E-01 , 
  18.01022 ,     0.404505732966030E-01 ,     0.176385775520299E-01 ,     0.372952591595745E-01 , 
  18.03022 ,     0.424694959961820E-01 ,     0.154703556002635E-01 ,     0.366566421624301E-01 , 
  18.05022 ,     0.437062964158248E-01 ,     0.131971729656407E-01 ,     0.358685794461829E-01 , 
  18.07022 ,     0.441755250796624E-01 ,     0.107959660750873E-01 ,     0.349405297125106E-01 , 
  18.09023 ,     0.439038152572170E-01 ,     0.824668297475761E-02 ,     0.338847561005654E-01 , 
  18.11023 ,     0.429297521063556E-01 ,     0.553784361953717E-02 ,     0.327183245648617E-01 , 
  18.13023 ,     0.413018340303568E-01 ,     0.265914947256604E-02 ,     0.314596420048158E-01 , 
  18.15023 ,     0.390773561881596E-01 ,    -0.393411762269577E-03 ,     0.301301262938215E-01 , 
  18.17023 ,     0.363210661392243E-01 ,    -0.361886034546177E-02 ,     0.287532309964342E-01 , 
  18.19023 ,     0.331037194342381E-01 ,    -0.701142739909063E-02 ,     0.273538852204416E-01 , 
  18.21023 ,     0.295006100406329E-01 ,    -0.105608925776503E-01 ,     0.259578655411870E-01 , 
  18.23023 ,     0.255901021253772E-01 ,    -0.142530426628253E-01 ,     0.245911164246850E-01 , 
  18.25023 ,     0.214521876196277E-01 ,    -0.180702337211371E-01 ,     0.232790375857002E-01 , 
  18.27023 ,     0.171670916259355E-01 ,    -0.219920365340365E-01 ,     0.220457582163198E-01 , 
  18.29023 ,     0.128139451894098E-01 ,    -0.259959427486773E-01 ,     0.209134189559916E-01 , 
  18.31023 ,     0.846954232386729E-02 ,    -0.300581076689899E-01 ,     0.199014828079686E-01 , 
  18.33023 ,     0.420719553822287E-02 ,    -0.341541048523811E-01 ,     0.190260959196227E-01 , 
  18.35023 ,     0.957015122058863E-04 ,    -0.382596677148999E-01 ,     0.182995182333107E-01 , 
  18.37023 ,    -0.380157392263799E-02 ,    -0.423513941696248E-01 ,     0.177296424971378E-01 , 
  18.39023 ,    -0.742748469040964E-02 ,    -0.464073918978274E-01 ,     0.173196180358934E-01 , 
  18.41023 ,    -0.107317626386092E-01 ,    -0.504078441251886E-01 ,     0.170675930738642E-01 , 
  18.43023 ,    -0.136715423290463E-01 ,    -0.543354786696972E-01 ,     0.169665863412685E-01 , 
  18.45023 ,    -0.162117516144131E-01 ,    -0.581759264484708E-01 ,     0.170044952669814E-01 , 
  18.47023 ,    -0.183253687769641E-01 ,    -0.619179594663274E-01 ,     0.171642443560803E-01 , 
  18.49023 ,    -0.199935484479255E-01 ,    -0.655536024356537E-01 ,     0.174240734747511E-01 , 
  18.51023 ,    -0.212056198168273E-01 ,    -0.690781164627057E-01 ,     0.177579618267252E-01 , 
  18.53024 ,    -0.219592242819827E-01 ,    -0.724915352951602E-01 ,     0.181363743561636E-01 , 
  18.55024 ,    -0.222587991891400E-01 ,    -0.757916394903798E-01 ,     0.185261468814316E-01 , 
  18.57024 ,    -0.221174807418561E-01 ,    -0.789838233572882E-01 ,     0.188924134661770E-01 , 
  18.59024 ,    -0.215549129392247E-01 ,    -0.820737548287996E-01 ,     0.191987038884822E-01 , 
  18.61024 ,    -0.205971886839403E-01 ,    -0.850685740536653E-01 ,     0.194080353456430E-01 , 
  18.63024 ,    -0.192762147565247E-01 ,    -0.879763025998345E-01 ,     0.194838615790892E-01 , 
  18.65024 ,    -0.176290021289669E-01 ,    -0.908052192239563E-01 ,     0.193910355623619E-01 , 
  18.67024 ,    -0.156968927511796E-01 ,    -0.935632252245961E-01 ,     0.190967604503411E-01 , 
  18.69024 ,    -0.135247347612025E-01 ,    -0.962572227696404E-01 ,     0.185715033815951E-01 , 
  18.71024 ,    -0.111600188434067E-01 ,    -0.988925291967868E-01 ,     0.177898473202014E-01 , 
  18.73024 ,    -0.865198916395889E-02 ,    -0.101472349142719E+00 ,     0.167312574095284E-01 , 
  18.75024 ,    -0.605074291917115E-02 ,    -0.103997324497866E+00 ,     0.153807402594528E-01 , 
  18.77024 ,    -0.340633300563271E-02 ,    -0.106465179668371E+00 ,     0.137293771525552E-01 , 
  18.79024 ,    -0.767888623871322E-03 ,    -0.108870476534319E+00 ,     0.117747152684028E-01 , 
  18.81024 ,     0.181723127793749E-02 ,    -0.111204489920878E+00 ,     0.952100460663817E-02 , 
  18.83024 ,     0.430423696340021E-02 ,    -0.113455210459193E+00 ,     0.697927224392005E-02 , 
  18.85024 ,     0.665164494007131E-02 ,    -0.115607477530698E+00 ,     0.416722978047079E-02 , 
  18.87024 ,     0.882193946371970E-02 ,    -0.117643240693562E+00 ,     0.110901420450575E-02 , 
  18.89024 ,     0.107821459656069E-01 ,    -0.119541943718643E+00 ,    -0.216523319230457E-02 , 
  18.91024 ,     0.125043052358892E-01 ,    -0.121281021249160E+00 ,    -0.561994089905819E-02 , 
  18.93024 ,     0.139658389067157E-01 ,    -0.122836494273325E+00 ,    -0.921482121208359E-02 , 
  18.95024 ,     0.151497988029246E-01 ,    -0.124183647183432E+00 ,    -0.129057073600548E-01 , 
  18.97025 ,     0.160453692667583E-01 ,    -0.125298261024755E+00 ,    -0.166473675263155E-01 , 
  18.99025 ,     0.166462270231798E-01 ,    -0.126155277915455E+00 ,    -0.203870162140232E-01 , 
  19.01025 ,     0.169531111921054E-01 ,    -0.126732954088464E+00 ,    -0.240766452850483E-01 , 
  19.03025 ,     0.169716436128528E-01 ,    -0.127011283703242E+00 ,    -0.276666429578621E-01 , 
  19.05025 ,     0.167124947798241E-01 ,    -0.126973364097294E+00 ,    -0.311087577403565E-01 , 
  19.07025 ,     0.161909237222465E-01 ,    -0.126606084578221E+00 ,    -0.343571728664590E-01 , 
  19.09025 ,     0.154262240110193E-01 ,    -0.125900733221700E+00 ,    -0.373695257305256E-01 , 
  19.11025 ,     0.144410902415104E-01 ,    -0.124853500963747E+00 ,    -0.401078464640318E-01 , 
  19.13025 ,     0.132609216649433E-01 ,    -0.123465865082057E+00 ,    -0.425393918389108E-01 , 
  19.15025 ,     0.119130815941106E-01 ,    -0.121744837539434E+00 ,    -0.446373533596179E-01 , 
  19.17025 ,     0.104261327138950E-01 ,    -0.119703067512026E+00 ,    -0.463814216497216E-01 , 
  19.19025 ,     0.882906941569570E-02 ,    -0.117358791631309E+00 ,    -0.477581929610836E-01 , 
  19.21025 ,     0.715056869255592E-02 ,    -0.114735629905693E+00 ,    -0.487614077337985E-01 , 
  19.23025 ,     0.541828093911848E-02 ,    -0.111862229821913E+00 ,    -0.493920155019765E-01 , 
  19.25025 ,     0.365818117564108E-02 ,    -0.108771765621716E+00 ,    -0.496580649558361E-01 , 
  19.27025 ,     0.189399975554598E-02 ,    -0.105501304070317E+00 ,    -0.495744225121463E-01 , 
  19.29025 ,     0.146749539011039E-03 ,    -0.102091052049345E+00 ,    -0.491623271899653E-01 , 
  19.31025 ,    -0.156563614085613E-02 ,    -0.985835048972455E-01 ,    -0.484487938168722E-01 , 
  19.33025 ,    -0.322854356904043E-02 ,    -0.950225174756941E-01 ,    -0.474658804886955E-01 , 
  19.35025 ,    -0.483078926546115E-02 ,    -0.914523223690615E-01 ,    -0.462498396686451E-01 , 
  19.37025 ,    -0.636459756207762E-02 ,    -0.879165213514014E-01 ,    -0.448401752475383E-01 , 
  19.39025 ,    -0.782544577685516E-02 ,    -0.844570772291313E-01 ,    -0.432786302179862E-01 , 
  19.41026 ,    -0.921245654206476E-02 ,    -0.811116965654081E-01 ,    -0.416072759804297E-01 , 
  19.43026 ,    -0.105252627802108E-01 ,    -0.779195347379305E-01 ,    -0.398708400574191E-01 , 
  19.45026 ,    -0.117676603838491E-01 ,    -0.749102912327885E-01 ,    -0.381106023782857E-01 , 
  19.47026 ,    -0.129442052192590E-01 ,    -0.721102336233974E-01 ,    -0.363666863120922E-01 , 
  19.49026 ,    -0.140602651527175E-01 ,    -0.695398735352219E-01 ,    -0.346762908365383E-01 , 
  19.51026 ,    -0.151213169422364E-01 ,    -0.672134869501693E-01 ,    -0.330728227332659E-01 , 
  19.53026 ,    -0.161322255634025E-01 ,    -0.651387881230835E-01 ,    -0.315851385537784E-01 , 
  19.55026 ,    -0.170965331976300E-01 ,    -0.633167660731652E-01 ,    -0.302369146565676E-01 , 
  19.57026 ,    -0.180157857417139E-01 ,    -0.617416881232055E-01 ,    -0.290461600852369E-01 , 
  19.59026 ,    -0.188889244466779E-01 ,    -0.604012703493980E-01 ,    -0.280248831628289E-01 , 
  19.61026 ,    -0.197117691366135E-01 ,    -0.592770102092852E-01 ,    -0.271789185275257E-01 , 
  19.63026 ,    -0.204766173973112E-01 ,    -0.583446721693556E-01 ,    -0.265079170439223E-01 , 
  19.65026 ,    -0.211719811917000E-01 ,    -0.575749129863094E-01 ,    -0.260054967097098E-01 , 
  19.67026 ,    -0.217824786145114E-01 ,    -0.569340295275762E-01 ,    -0.256595484570740E-01 , 
  19.69026 ,    -0.222888940301217E-01 ,    -0.563848087555560E-01 ,    -0.254526867350724E-01 , 
  19.71026 ,    -0.226684147592100E-01 ,    -0.558874568388857E-01 ,    -0.253628310606838E-01 , 
  19.73026 ,    -0.228950469284984E-01 ,    -0.554005823671424E-01 ,    -0.253639014394609E-01 , 
  19.75026 ,    -0.229402072302980E-01 ,    -0.548822073867231E-01 ,    -0.254266077668891E-01 , 
  19.77026 ,    -0.227734813267449E-01 ,    -0.542907794770837E-01 ,    -0.255193110992111E-01 , 
  19.79026 ,    -0.223635336601490E-01 ,    -0.535861583571884E-01 ,    -0.256089330818950E-01 , 
  19.81026 ,    -0.216791476834113E-01 ,    -0.527305515380560E-01 ,    -0.256618888816052E-01 , 
  19.83027 ,    -0.206897949486382E-01 ,    -0.516888029902144E-01 ,    -0.256449874148947E-01 , 
  19.85027 ,    -0.193689812092692E-01 ,    -0.504313322472718E-01 ,    -0.255264036237121E-01 , 
  19.87027 ,    -0.176925563167961E-01 ,    -0.489316844728804E-01 ,    -0.252765082046653E-01 , 
  19.89027 ,    -0.156417780072980E-01 ,    -0.471690221399417E-01 ,    -0.248686324053724E-01 , 
  19.91027 ,    -0.132041109978217E-01 ,    -0.451280345851240E-01 ,    -0.242797741352039E-01 , 
  19.93027 ,    -0.103743607469412E-01 ,    -0.427991719630160E-01 ,    -0.234911849078607E-01 , 
  19.95027 ,    -0.715568529132382E-02 ,    -0.401787295127763E-01 ,    -0.224888357346846E-01 , 
  19.97027 ,    -0.356044606374656E-02 ,    -0.372687838191116E-01 ,    -0.212637518280753E-01 , 
  19.99027 ,     0.389138579515885E-03 ,    -0.340769869101872E-01 ,    -0.198122096704310E-01 , 
  20.01027 ,     0.466056936659990E-02 ,    -0.306162279554240E-01 ,    -0.181357938154013E-01 , 
  20.03027 ,     0.921089874235580E-02 ,    -0.269041758913533E-01 ,    -0.162413146082185E-01 , 
  20.05027 ,     0.139868410432098E-01 ,    -0.229627194111146E-01 ,    -0.141405917349195E-01 , 
  20.07027 ,     0.189251740933161E-01 ,    -0.188173233148313E-01 ,    -0.118501120351271E-01 , 
  20.09027 ,     0.239534383694924E-01 ,    -0.144963221637539E-01 ,    -0.939057324538502E-02 , 
  20.11027 ,     0.289909316624686E-01 ,    -0.100301734597703E-01 ,    -0.678632819508951E-02 , 
  20.13027 ,     0.339499886763411E-01 ,    -0.545069315388030E-02 ,    -0.406474638191890E-02 , 
  20.15027 ,     0.387375264946553E-01 ,    -0.790296164272904E-03 ,    -0.125551174912688E-02 , 
  20.17027 ,     0.432568285455131E-01 ,     0.391873622956501E-02 ,     0.161012317085445E-02 , 
  20.19027 ,     0.474095318657141E-01 ,     0.864494172092401E-02 ,     0.450010582111716E-02 , 
  20.21027 ,     0.510977753346099E-01 ,     0.133582967145004E-01 ,     0.738235379904443E-02 , 
  20.23027 ,     0.542264603479532E-01 ,     0.180307547466972E-01 ,     0.102255059722874E-01 , 
  20.25027 ,     0.567055703354488E-01 ,     0.226366909051598E-01 ,     0.129996348363174E-01 , 
  20.27028 ,     0.584531694683272E-01 ,     0.271554754201325E-01 ,     0.156782120090265E-01 , 
  20.29028 ,     0.593945357947067E-01 ,     0.315627167937338E-01 ,     0.182333833527634E-01 , 
  20.31028 ,     0.594696012483533E-01 ,     0.358439474274855E-01 ,     0.206445150242338E-01 , 
  20.33028 ,     0.586310122538776E-01 ,     0.399855450754626E-01 ,     0.228931721031782E-01 , 
  20.35028 ,     0.568469238376574E-01 ,     0.439769230852039E-01 ,     0.249647746361829E-01 , 
  20.37028 ,     0.541024430188745E-01 ,     0.478103429172249E-01 ,     0.268487774659850E-01 , 
  20.39028 ,     0.504007373505170E-01 ,     0.514806429607430E-01 ,     0.285387371309638E-01 , 
  20.41028 ,     0.457637686921147E-01 ,     0.549848978185883E-01 ,     0.300322672505333E-01 , 
  20.43028 ,     0.402326207131680E-01 ,     0.583220242669731E-01 ,     0.313308868855961E-01 , 
  20.45028 ,     0.338673981137114E-01 ,     0.614923515506988E-01 ,     0.324397692396036E-01 , 
  20.47028 ,     0.267466858716751E-01 ,     0.644971745096695E-01 ,     0.333674006674123E-01 , 
  20.49028 ,     0.189665677229839E-01 ,     0.673383082264897E-01 ,     0.341251622176557E-01 , 
  20.51028 ,     0.106392142658253E-01 ,     0.700176624365496E-01 ,     0.347268477926265E-01 , 
  20.53028 ,     0.189106225770532E-02 ,     0.725368528711194E-01 ,     0.351881344231653E-01 , 
  20.55028 ,    -0.713938246009524E-02 ,     0.748968650504103E-01 ,     0.355260210939707E-01 , 
  20.57028 ,    -0.163040757208072E-01 ,     0.770977838657741E-01 ,     0.357582530006511E-01 , 
  20.59028 ,    -0.254482474273133E-01 ,     0.791385996634923E-01 ,     0.359027480718287E-01 , 
  20.61028 ,    -0.344134353493316E-01 ,     0.810170985564577E-01 ,     0.359770420601763E-01 , 
  20.63028 ,    -0.430406733067492E-01 ,     0.827298414454925E-01 ,     0.359977675216039E-01 , 
  20.65028 ,    -0.511737615554088E-01 ,     0.842722328382300E-01 ,     0.359801806008289E-01 , 
  20.67028 ,    -0.586625438015868E-01 ,     0.856386771242173E-01 ,     0.359377477744609E-01 , 
  20.69028 ,    -0.653661137770316E-01 ,     0.868228166150893E-01 ,     0.358818026293625E-01 , 
  20.71029 ,    -0.711585214696318E-01 ,     0.878182915557542E-01 ,     0.358212502066259E-01 , 
  20.73029 ,    -0.759204855432804E-01 ,     0.886172163805587E-01 ,     0.357625076446951E-01 , 
  20.75029 ,    -0.795593952818429E-01 ,     0.892135891777655E-01 ,     0.357092213083486E-01 , 
  20.77029 ,    -0.819993958345484E-01 ,     0.896016532112418E-01 ,     0.356623796004068E-01 , 
  20.79029 ,    -0.831863041879941E-01 ,     0.897769055855051E-01 ,     0.356203562539868E-01 , 
  20.81029 ,    -0.830889355587333E-01 ,     0.897365553648292E-01 ,     0.355790622056821E-01 , 
  20.83029 ,    -0.816999381510897E-01 ,     0.894799578241123E-01 ,     0.355321693650295E-01 , 
  20.85029 ,    -0.790361126115073E-01 ,     0.890090065884112E-01 ,     0.354713974397821E-01 , 
  20.87029 ,    -0.751382049506338E-01 ,     0.883284664731420E-01 ,     0.353868533764695E-01 , 
  20.89029 ,    -0.700701745256801E-01 ,     0.874462314931158E-01 ,     0.352674117280176E-01 , 
  20.91029 ,    -0.639179515425106E-01 ,     0.863734947166460E-01 ,     0.351011233930387E-01 , 
  20.93029 ,    -0.567877111098694E-01 ,     0.851248193336089E-01 ,     0.348756397010162E-01 , 
  20.95029 ,    -0.488037028234033E-01 ,     0.837181034003759E-01 ,     0.345786387480070E-01 , 
  20.97029 ,    -0.401056858559582E-01 ,     0.821744341233062E-01 ,     0.341982412104424E-01 , 
  20.99029 ,    -0.308460292884071E-01 ,     0.805178311390312E-01 ,     0.337234035604020E-01 , 
  21.01029 ,    -0.211865456695032E-01 ,     0.787748819299534E-01 ,     0.331442776437400E-01 , 
  21.03029 ,    -0.112951323213116E-01 ,     0.769742761597235E-01 ,     0.324525269224812E-01 , 
  21.05029 ,    -0.134229953211785E-02 ,     0.751462492085231E-01 ,     0.316415912765721E-01 , 
  21.07029 ,     0.850233262423270E-02 ,     0.733219484182584E-01 ,     0.307068940523638E-01 , 
  21.09029 ,     0.180734866052667E-01 ,     0.715327384172171E-01 ,     0.296459869764649E-01 , 
  21.11029 ,     0.272135482299459E-01 ,     0.698094642870661E-01 ,     0.284586305612479E-01 , 
  21.13029 ,     0.357756790814950E-01 ,     0.681816931808314E-01 ,     0.271468096490062E-01 , 
  21.15030 ,     0.436303765363582E-01 ,     0.666762389021502E-01 ,     0.257139405171035E-01 , 
  21.17030 ,     0.506526130536863E-01 ,     0.653193753913455E-01 ,     0.241676890509613E-01 , 
  21.19030 ,     0.567475679234383E-01 ,     0.641316134261023E-01 ,     0.225155074952852E-01 , 
  21.21030 ,     0.618361442125608E-01 ,     0.631301631824835E-01 ,     0.207672315993863E-01 , 
  21.23030 ,     0.658602550688683E-01 ,     0.623276116777244E-01 ,     0.189341442151133E-01 , 
  21.25030 ,     0.687835004872059E-01 ,     0.617314899832340E-01 ,     0.170286942000545E-01 , 
  21.27030 ,     0.705913404235914E-01 ,     0.613439601241729E-01 ,     0.150641937034807E-01 , 
  21.29030 ,     0.712907692960150E-01 ,     0.611616336850000E-01 ,     0.130545036820352E-01 , 
  21.31030 ,     0.709095094627383E-01 ,     0.611755305273254E-01 ,     0.110137175066424E-01 , 
  21.33030 ,     0.694947532267783E-01 ,     0.613711821044657E-01 ,     0.895585222644568E-02 , 
  21.35030 ,     0.671114939594435E-01 ,     0.617288797414249E-01 ,     0.689455646775516E-02 , 
  21.37030 ,     0.638404967736531E-01 ,     0.622240640615438E-01 ,     0.484284309280496E-02 , 
  21.39030 ,     0.597759675517866E-01 ,     0.628278476069459E-01 ,     0.281285365910220E-02 , 
  21.41030 ,     0.550229858274422E-01 ,     0.635076587436813E-01 ,     0.815660446442500E-03 , 
  21.43030 ,     0.496947718682706E-01 ,     0.642279912842597E-01 ,    -0.113888959863122E-02 , 
  21.45030 ,     0.439098611932586E-01 ,     0.649512410121670E-01 ,    -0.304228616234158E-02 , 
  21.47030 ,     0.377892606231108E-01 ,     0.656386075555717E-01 ,    -0.488742082222271E-02 , 
  21.49030 ,     0.314536588048673E-01 ,     0.662510379168183E-01 ,    -0.666860652419607E-02 , 
  21.51030 ,     0.250207610261093E-01 ,     0.667501864892107E-01 ,    -0.838155302283010E-02 , 
  21.53030 ,     0.186028131501529E-01 ,     0.670993656324682E-01 ,    -0.100233014082937E-01 , 
  21.55030 ,     0.123043728227793E-01 ,     0.672644608614759E-01 ,    -0.115921220736615E-01 , 
  21.57030 ,     0.622037793156061E-02 ,     0.672147854360873E-01 ,    -0.130873815210801E-01 , 
  21.59031 ,     0.431746989193967E-03 ,     0.669236409702343E-01 ,    -0.145100770639493E-01 , 
  21.61031 ,    -0.498442258475269E-02 ,     0.663696843297427E-01 ,    -0.158598535494556E-01 , 
  21.63031 ,    -0.997310385192566E-02 ,     0.655366106513834E-01 ,    -0.171390812527846E-01 , 
  21.65031 ,    -0.144900171614244E-01 ,     0.644139998285706E-01 ,    -0.183497847876155E-01 , 
  21.67031 ,    -0.185046557302619E-01 ,     0.629974810555976E-01 ,    -0.194941848675897E-01 , 
  21.69031 ,    -0.219999603296068E-01 ,     0.612888214295897E-01 ,    -0.205745209002840E-01 , 
  21.71031 ,    -0.249716418893175E-01 ,     0.592958524683176E-01 ,    -0.215928897194358E-01 , 
  21.73031 ,    -0.274271863908248E-01 ,     0.570322361048869E-01 ,    -0.225511056982916E-01 , 
  21.75031 ,    -0.293845846769514E-01 ,     0.545170762348322E-01 ,    -0.234505865101606E-01 , 
  21.77031 ,    -0.308708366487752E-01 ,     0.517743862543292E-01 ,    -0.242922677029532E-01 , 
  21.79031 ,    -0.319202845636407E-01 ,     0.488324271131341E-01 ,    -0.250765480737377E-01 , 
  21.81031 ,    -0.325728336629034E-01 ,     0.457229340932311E-01 ,    -0.258032666102419E-01 , 
  21.83031 ,    -0.328721200633221E-01 ,     0.424802537060084E-01 ,    -0.264717105523994E-01 , 
  21.85031 ,    -0.328636857166381E-01 ,     0.391404146835245E-01 ,    -0.270806529611732E-01 , 
  21.87031 ,    -0.325932183070548E-01 ,     0.357401589467164E-01 ,    -0.276284171043176E-01 , 
  21.89031 ,    -0.321049102984334E-01 ,     0.323159596083413E-01 ,    -0.281129640160588E-01 , 
  21.91031 ,    -0.314399860951791E-01 ,     0.289030534753675E-01 ,    -0.285319987916367E-01 , 
