angle err_angle q err_q 
50.71714365764431 0.006069442095578832 7.373167130003634 0.0020566126599216427
50.9171436576443 0.006069442095578832 7.400307754339203 0.002062697067962622
51.117143657644306 0.006069442095578832 7.427425836053962 0.0020687807792843485
51.3171436576443 0.006069442095578832 7.4545212925415205 0.002074863726213272
51.517143657644304 0.006069442095578832 7.481594041264427 0.002080945841658907
51.71714365764431 0.006069442095578832 7.5086439997543915 0.002087027059105968
51.9171436576443 0.006069442095578832 7.535671085612548 0.002093107312606638
52.117143657644306 0.006069442095578832 7.562675216509708 0.002099186536772951
52.3171436576443 0.006069442095578832 7.589656310186603 0.0021052646667692938
52.517143657644304 0.006069442095578832 7.616614284454147 0.0021113416383050283
52.71714365764431 0.006069442095578832 7.6435490571936695 0.0021174173876272163
52.9171436576443 0.006069442095578832 7.670460546357185 0.0021234918515134716
53.117143657644306 0.006069442095578832 7.69734866996763 0.0021295649672649106
53.3171436576443 0.006069442095578832 7.724213346119116 0.002135636672699216
53.517143657644304 0.006069442095578832 7.751054492977183 0.0021417069061438108
53.71714365764431 0.006069442095578832 7.777872028779041 0.002147775606429131
53.9171436576443 0.006069442095578832 7.804665871833821 0.0021538427128820078
54.117143657644306 0.006069442095578832 7.831435940522838 0.00215990816531915
54.3171436576443 0.006069442095578832 7.858182153299815 0.0021659719040407243
54.517143657644304 0.006069442095578832 7.884904428691152 0.002172033869824036
54.71714365764431 0.006069442095578832 7.911602685296161 0.0021780940039173107
54.9171436576443 0.006069442095578832 7.938276841787326 0.0021841522480335663
55.117143657644306 0.006069442095578832 7.964926816910538 0.0021902085443445793
55.3171436576443 0.006069442095578832 7.991552529485349 0.0021962628354749497
55.517143657644304 0.006069442095578832 8.018153898405227 0.0022023150644962493
55.71714365764431 0.006069442095578832 8.044730842637785 0.002208365174921264
55.9171436576443 0.006069442095578832 8.071283281225039 0.0022144131106983252
56.117143657644306 0.006069442095578832 8.097811133283662 0.002220458816205726
56.3171436576443 0.006069442095578832 8.124314318005212 0.0022265022362462214
56.517143657644304 0.006069442095578832 8.150792754656393 0.002232543316041616
56.71714365764431 0.006069442095578832 8.177246362579297 0.0022385820012274325
56.9171436576443 0.006069442095578832 8.203675061191644 0.002244618237847663
57.117143657644306 0.006069442095578832 8.230078769987035 0.002250651972349596
57.3171436576443 0.006069442095578832 8.256457408535194 0.00225668315157873
57.517143657644304 0.006069442095578832 8.282810896482216 0.002262711722773757
57.71714365764431 0.006069442095578832 8.309139153550804 0.002268737633561625
57.9171436576443 0.006069442095578832 8.33544209954052 0.002274760831952677
58.117143657644306 0.006069442095578832 8.361719654328029 0.002280781266335864
58.3171436576443 0.006069442095578832 8.387971737867346 0.0022867988854740288
58.517143657644304 0.006069442095578832 8.414198270190067 0.0022928136384992573
58.71714365764431 0.006069442095578832 8.440399171405627 0.002298825474908311
58.9171436576443 0.006069442095578832 8.466574361701538 0.002304834344558119
59.117143657644306 0.006069442095578832 8.492723761343633 0.0023108401976613445
59.3171436576443 0.006069442095578832 8.518847290676302 0.0023168429847820085
59.517143657644304 0.006069442095578832 8.544944870122745 0.0023228426568311935
59.71714365764431 0.006069442095578832 8.571016420185213 0.0023288391650628025
59.9171436576443 0.006069442095578832 8.597061861445239 0.0023348324610693804
60.117143657644306 0.006069442095578832 8.623081114563892 0.002340822496778007
60.3171436576443 0.006069442095578832 8.649074100282016 0.002346809224446243
60.517143657644304 0.006069442095578832 8.675040739420469 0.002352792596658142
60.71714365764431 0.006069442095578832 8.700980952880363 0.00235877256632032
60.9171436576443 0.006069442095578832 8.72689466164331 0.002364749086658085
61.117143657644306 0.006069442095578832 8.752781786771662 0.002370722111211624
61.3171436576443 0.006069442095578832 8.77864224940874 0.0023766915938322457
61.517143657644304 0.006069442095578832 8.804475970779098 0.0023826574886786833
61.71714365764431 0.006069442095578832 8.830282872188732 0.0023886197502134437
61.91714365764431 0.006069442095578832 8.856062875025353 0.0023945783331992252
62.1171436576443 0.006069442095578832 8.881815900758594 0.002400533192695374
62.3171436576443 0.006069442095578832 8.907541870940278 0.0024064842840544015
62.517143657644304 0.006069442095578832 8.933240707204636 0.0024124315629185534
62.71714365764431 0.006069442095578832 8.958912331268557 0.002418374985216426
62.91714365764431 0.006069442095578832 8.984556664931821 0.0024243145071596315
63.1171436576443 0.006069442095578832 9.010173630077338 0.002430250085239521
63.3171436576443 0.006069442095578832 9.035763148671393 0.0024361816762239483
63.517143657644304 0.006069442095578832 9.061325142763875 0.0024421092371540824
63.71714365764431 0.006069442095578832 9.086859534488513 0.0024480327253412677
63.91714365764431 0.006069442095578832 9.112366246063127 0.0024539520983639356
64.11714365764429 0.006069442095578832 9.137845199789844 0.0024598673140645492
64.3171436576443 0.006069442095578832 9.163296318055357 0.002465778330546607
64.5171436576443 0.006069442095578832 9.188719523331145 0.0024716851061716834
64.7171436576443 0.006069442095578832 9.214114738173711 0.0024775875995565076
64.9171436576443 0.006069442095578832 9.239481885224837 0.002483485769570101
65.11714365764429 0.006069442095578832 9.26482088721178 0.002489379575330932
65.3171436576443 0.006069442095578832 9.290131666947556 0.002495268976204144
65.5171436576443 0.006069442095578832 9.315414147331138 0.002501153931798793
65.7171436576443 0.006069442095578832 9.340668251347706 0.002507034401965144
65.9171436576443 0.006069442095578832 9.365893902068876 0.0025129103467920024
66.11714365764429 0.006069442095578832 9.391091022652944 0.002518781726604082
66.3171436576443 0.006069442095578832 9.41625953634511 0.0025246485019594154
66.5171436576443 0.006069442095578832 9.44139936647772 0.002530510633646795
66.7171436576443 0.006069442095578832 9.466510436470488 0.002536368082683259
66.9171436576443 0.006069442095578832 9.491592669830741 0.0025422208103116077
67.11714365764429 0.006069442095578832 9.516645990153643 0.00254806877799796
67.3171436576443 0.006069442095578832 9.541670321122442 0.0025539119474293427
67.5171436576443 0.006069442095578832 9.566665586508682 0.002559750280511314
67.7171436576443 0.006069442095578832 9.59163171017245 0.002565583739365622
67.9171436576443 0.006069442095578832 9.616568616062604 0.0025714122863279005
68.11714365764429 0.006069442095578832 9.641476228217 0.0025772358839453897
68.3171436576443 0.006069442095578832 9.666354470762741 0.0025830544949747005
68.5171436576443 0.006069442095578832 9.691203267916379 0.002588868082379597
68.7171436576443 0.006069442095578832 9.716022543984169 0.0025946766093288224
68.9171436576443 0.006069442095578832 9.74081222336229 0.0026004800391939554
69.11714365764429 0.006069442095578832 9.765572230537089 0.00260627833554729
69.3171436576443 0.006069442095578832 9.790302490085278 0.0026120714621597437
69.5171436576443 0.006069442095578832 9.815002926674204 0.0026178593829988142
69.7171436576443 0.006069442095578832 9.839673465062052 0.002623642062226541
69.9171436576443 0.006069442095578832 9.864314030098086 0.002629419464197511
70.11714365764429 0.006069442095578832 9.888924546722865 0.0026351915534568874
70.3171436576443 0.006069442095578832 9.913504939968497 0.00264095829473847
70.5171436576443 0.006069442095578832 9.938055134958834 0.002646719652962775
70.7171436576443 0.006069442095578832 9.96257505690973 0.0026524755932351533
70.9171436576443 0.006069442095578832 9.987064631129243 0.002658226080843924
71.11714365764429 0.006069442095578832 10.011523783017884 0.002663971081258542
71.3171436576443 0.006069442095578832 10.035952438068845 0.0026697105601277936
71.5171436576443 0.006069442095578832 10.060350521868195 0.0026754444832779996
71.7171436576443 0.006069442095578832 10.084717960095142 0.0026811728167112714
71.9171436576443 0.006069442095578832 10.109054678522245 0.0026868955266037683
72.11714365764429 0.006069442095578832 10.133360603015639 0.0026926125793039902
72.3171436576443 0.006069442095578832 10.157635659535261 0.0026983239413310915
72.5171436576443 0.006069442095578832 10.181879774135082 0.0027040295793732197
72.7171436576443 0.006069442095578832 10.20609287296332 0.002709729460285874
72.9171436576443 0.006069442095578832 10.230274882262682 0.0027154235510902934
73.11714365764429 0.006069442095578832 10.25442572837057 0.0027211118189718574
73.3171436576443 0.006069442095578832 10.278545337719319 0.0027267942312785183
73.5171436576443 0.006069442095578832 10.30263363683642 0.0027324707555192508
73.7171436576443 0.006069442095578832 10.32669055234473 0.002738141359362522
73.9171436576443 0.006069442095578832 10.350716010962715 0.002743806010634786
74.1171436576443 0.006069442095578832 10.374709939504665 0.0027494646773189987
74.3171436576443 0.006069442095578832 10.398672264880904 0.002755117327553147
74.5171436576443 0.006069442095578832 10.422602914098041 0.00276076392962881
74.7171436576443 0.006069442095578832 10.446501814259168 0.0027664044519897296
74.9171436576443 0.006069442095578832 10.470368892564085 0.0027720388632304013
75.1171436576443 0.006069442095578832 10.494204076309542 0.0027776671320946978
75.3171436576443 0.006069442095578832 10.518007292889422 0.0027832892274744867
75.5171436576443 0.006069442095578832 10.54177846979501 0.002788905118408297
75.7171436576443 0.006069442095578832 10.565517534615175 0.002794514774079977
75.9171436576443 0.006069442095578832 10.58922441503661 0.002800118163817389
76.1171436576443 0.006069442095578832 10.612899038844043 0.0028057152570911095
76.3171436576443 0.006069442095578832 10.636541333920464 0.002811306023513157
76.5171436576443 0.006069442095578832 10.660151228247347 0.002816890432835735
