 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
  17.76600 ,     0.452772095197925E-01 ,     0.887361145457078E-01 ,     0.963882184573027E-02 ,     0.138111133503114E+00 ,     0.194111892424619E+00 ,     0.565534119424526E-01 , 
  17.78600 ,     0.493767533043800E-01 ,    -0.340477798283457E-01 ,    -0.445263427105341E-02 ,     0.178783373997785E+00 ,     0.145934194514394E+00 ,     0.277711699955747E-01 , 
  17.80600 ,     0.492629402557378E-01 ,    -0.155489551187198E+00 ,    -0.237663709740439E-01 ,     0.204701999567472E+00 ,     0.846256634719445E-01 ,    -0.424078225439832E-02 , 
  17.82600 ,     0.456043540035652E-01 ,    -0.266081065867590E+00 ,    -0.466713069520793E-01 ,     0.216984070579488E+00 ,     0.127373140167347E-01 ,    -0.365854869005100E-01 , 
  17.84600 ,     0.392594504603123E-01 ,    -0.357161169780698E+00 ,    -0.714447259791598E-01 ,     0.217632112552620E+00 ,    -0.659790924193597E-01 ,    -0.665080548894937E-01 , 
  17.86600 ,     0.311673231447598E-01 ,    -0.421664797621768E+00 ,    -0.964350136494213E-01 ,     0.209247065590529E+00 ,    -0.146840901591271E+00 ,    -0.916552402667095E-01 , 
  17.88600 ,     0.222412559533046E-01 ,    -0.454736624306310E+00 ,    -0.120199920401082E+00 ,     0.194712109741722E+00 ,    -0.224602044976412E+00 ,    -0.110286668423748E+00 , 
  17.90600 ,     0.132757988369492E-01 ,    -0.454156059748545E+00 ,    -0.141607906474604E+00 ,     0.176878996422681E+00 ,    -0.293887090894480E+00 ,    -0.121418592446174E+00 , 
  17.92600 ,     0.487619686483364E-02 ,    -0.420536949238250E+00 ,    -0.159894652337080E+00 ,     0.158286820731326E+00 ,    -0.349654084540706E+00 ,    -0.124887861663472E+00 , 
  17.94600 ,    -0.258371697198214E-02 ,    -0.357285005630224E+00 ,    -0.174671993507072E+00 ,     0.140938728239475E+00 ,    -0.387645022701051E+00 ,    -0.121331658721272E+00 , 
  17.96600 ,    -0.897229880405630E-02 ,    -0.270317022934824E+00 ,    -0.185891815887672E+00 ,     0.126155343490360E+00 ,    -0.404783138096463E+00 ,    -0.112086743546688E+00 , 
  17.98600 ,    -0.143801060289694E-01 ,    -0.167566456418770E+00 ,    -0.193772282014072E+00 ,     0.114515416804080E+00 ,    -0.399480200700952E+00 ,    -0.990196614001812E-01 , 
  18.00600 ,    -0.190729817532052E-01 ,    -0.583182146415178E-01 ,    -0.198697660738043E+00 ,     0.105885126549748E+00 ,    -0.371824445969365E+00 ,    -0.843059061977848E-01 , 
  18.02600 ,    -0.234248360733731E-01 ,     0.475700767053277E-01 ,    -0.201105616865160E+00 ,     0.995285188360904E-01 ,    -0.323629872532094E+00 ,    -0.701807759590980E-01 , 
  18.04600 ,    -0.278387804777350E-01 ,     0.140493728806831E+00 ,    -0.201376837740513E+00 ,     0.942835649615179E-01 ,    -0.258339624572092E+00 ,    -0.586871842816155E-01 , 
  18.06600 ,    -0.326663562112964E-01 ,     0.211903426997328E+00 ,    -0.199741248715191E+00 ,     0.887820163736703E-01 ,    -0.180788926982273E+00 ,    -0.514457814962332E-01 , 
  18.08600 ,    -0.381346402859356E-01 ,     0.255016863440420E+00 ,    -0.196212886496428E+00 ,     0.816872147520978E-01 ,    -0.968454402620559E-01 ,    -0.494704030576664E-01 , 
  18.10600 ,    -0.442900243417269E-01 ,     0.265380306872569E+00 ,    -0.190562005401418E+00 ,     0.719226268258335E-01 ,    -0.129558403485351E-01 ,    -0.530473392304280E-01 , 
  18.12600 ,    -0.509655548081564E-01 ,     0.241234174183313E+00 ,    -0.182328566141736E+00 ,     0.588652227068197E-01 ,     0.643640732615125E-01 ,    -0.616906506149951E-01 , 
  18.14600 ,    -0.577761011613535E-01 ,     0.183653770837704E+00 ,    -0.170876373131553E+00 ,     0.424817458798388E-01 ,     0.129053144038055E+00 ,    -0.741783400589719E-01 , 
  18.16600 ,    -0.641425553551700E-01 ,     0.964557209043143E-01 ,    -0.155482302794750E+00 ,     0.233920321902453E-01 ,     0.175998294151941E+00 ,    -0.886663374971311E-01 , 
  18.18600 ,    -0.693430745480087E-01 ,    -0.141194896543476E-01 ,    -0.135450812938216E+00 ,     0.285121945432789E-02 ,     0.201455655453701E+00 ,    -0.102869701407645E+00 , 
  18.20600 ,    -0.725863866023531E-01 ,    -0.139919706176851E+00 ,    -0.110240694047053E+00 ,    -0.173488028976827E-01 ,     0.203363307799759E+00 ,    -0.114293897547683E+00 , 
  18.22600 ,    -0.730996877228981E-01 ,    -0.271542931318169E+00 ,    -0.795891650337133E-01 ,    -0.350498510417633E-01 ,     0.181518569425688E+00 ,    -0.120494093130866E+00 , 
  18.24600 ,    -0.702219271860477E-01 ,    -0.399091830348542E+00 ,    -0.436181368738217E-01 ,    -0.479532842224114E-01 ,     0.137604178150074E+00 ,    -0.119337559393544E+00 , 
  18.26600 ,    -0.634924729481439E-01 ,    -0.512957167358000E+00 ,    -0.290881562036196E-02 ,    -0.538785999954178E-01 ,     0.750604660861666E-01 ,    -0.109243769155749E+00 , 
  18.28600 ,    -0.527253688667310E-01 ,    -0.604565179666689E+00 ,     0.414663260698113E-01 ,    -0.510282459031271E-01 ,    -0.118634560838300E-02 ,    -0.893786520470395E-01 , 
  18.30600 ,    -0.380606135320127E-01 ,    -0.667028207783335E+00 ,     0.879610843277590E-01 ,    -0.382307595340858E-01 ,    -0.851174510911749E-01 ,    -0.597835514326408E-01 , 
  18.32600 ,    -0.199859976340145E-01 ,    -0.695647283214281E+00 ,     0.134624508045089E+00 ,    -0.151357285976316E-01 ,    -0.170103847057369E+00 ,    -0.214253337693068E-01 , 
  18.34600 ,     0.674170752777575E-03 ,    -0.688228924429837E+00 ,     0.179217988935949E+00 ,     0.176619329624203E-01 ,    -0.249437847401915E+00 ,     0.238387133940680E-01 , 
  18.36600 ,     0.228039154603916E-01 ,    -0.645194846205896E+00 ,     0.219372009135564E+00 ,     0.585846165537005E-01 ,    -0.316869756005284E+00 ,     0.733797560795529E-01 , 
  18.38600 ,     0.450711661431662E-01 ,    -0.569481165930207E+00 ,     0.252769686763458E+00 ,     0.105129790648809E+00 ,    -0.367105466961329E+00 ,     0.123990918649446E+00 , 
  18.40600 ,     0.660281128152227E-01 ,    -0.466241416419403E+00 ,     0.277340998262988E+00 ,     0.154022172254972E+00 ,    -0.396224251717199E+00 ,     0.172139374411926E+00 , 
  18.42600 ,     0.842278242784823E-01 ,    -0.342383720481712E+00 ,     0.291449790776047E+00 ,     0.201450431642682E+00 ,    -0.401982907780951E+00 ,     0.214255505532401E+00 , 
  18.44600 ,     0.983468163105463E-01 ,    -0.205985501499256E+00 ,     0.294055632526627E+00 ,     0.243370135750457E+00 ,    -0.383982163428923E+00 ,     0.247034067321282E+00 , 
  18.46600 ,     0.107302414092362E+00 ,    -0.656380464615876E-01 ,     0.284834224885962E+00 ,     0.275847702487084E+00 ,    -0.343682899939852E+00 ,     0.267720984964410E+00 , 
  18.48600 ,     0.110353958009551E+00 ,     0.702225648684210E-01 ,     0.264243388451871E+00 ,     0.295415369137466E+00 ,    -0.284272350594033E+00 ,     0.274360458347976E+00 , 
  18.50600 ,     0.107178143396967E+00 ,     0.193942434130926E+00 ,     0.233526251385816E+00 ,     0.299405053165874E+00 ,    -0.210392878444168E+00 ,     0.265980353068409E+00 , 
  18.52600 ,     0.979109552851686E-01 ,     0.299184547100067E+00 ,     0.194648794332158E+00 ,     0.286229748465667E+00 ,    -0.127757163811468E+00 ,     0.242699111177409E+00 , 
  18.54600 ,     0.831515627253783E-01 ,     0.381330736229175E+00 ,     0.150174833107419E+00 ,     0.255584741594531E+00 ,    -0.426827073640858E-01 ,     0.205744148814585E+00 , 
  18.56600 ,     0.639269080102453E-01 ,     0.437723319075592E+00 ,     0.103087294384863E+00 ,     0.208547178248005E+00 ,     0.384152657789663E-01 ,     0.157379316106294E+00 , 
  18.58600 ,     0.416192535490159E-01 ,     0.467733666253275E+00 ,     0.565697154884138E-01 ,     0.147560850174169E+00 ,     0.109530611876208E+00 ,     0.100746800921637E+00 , 
  18.60600 ,     0.178623072720862E-01 ,     0.472660377913290E+00 ,     0.137657920322278E-01 ,     0.763028028232906E-01 ,     0.165531649918918E+00 ,     0.396361739783010E-01 , 
  18.62600 ,    -0.558557471057928E-02 ,     0.455474382007952E+00 ,    -0.224628720410844E-01 ,    -0.561353123104085E-03 ,     0.202548169817085E+00 ,    -0.218005398408132E-01 , 
  18.64600 ,    -0.269804786835670E-01 ,     0.420440841483121E+00 ,    -0.497601240114075E-01 ,    -0.777166053227269E-01 ,     0.218250315327899E+00 ,    -0.793643520029864E-01 , 
  18.66600 ,    -0.447325017120770E-01 ,     0.372657222087167E+00 ,    -0.664603769964640E-01 ,    -0.149606643972815E+00 ,     0.211999125831437E+00 ,    -0.129129463089258E+00 , 
  18.68600 ,    -0.575338519883316E-01 ,     0.317552487218339E+00 ,    -0.717192218122730E-01 ,    -0.210878666915225E+00 ,     0.184859537605065E+00 ,    -0.167741925038872E+00 , 
  18.70600 ,    -0.644644736601123E-01 ,     0.260393777522202E+00 ,    -0.655778701035996E-01 ,    -0.256828567518587E+00 ,     0.139478173556905E+00 ,    -0.192672637431902E+00 , 
  18.72600 ,    -0.650661110073180E-01 ,     0.205844117804874E+00 ,    -0.489554417642846E-01 ,    -0.283809133914785E+00 ,     0.798392991664435E-01 ,    -0.202404510740683E+00 , 
  18.74600 ,    -0.593784583878130E-01 ,     0.157608067830456E+00 ,    -0.235693655263265E-01 ,    -0.289566001459606E+00 ,     0.109219645824791E-01 ,    -0.196539294742371E+00 , 
  18.76600 ,    -0.479343350187618E-01 ,     0.118192524869244E+00 ,     0.820957104509206E-02 ,    -0.273471250648232E+00 ,    -0.617111949671714E-01 ,    -0.175816379663709E+00 , 
  18.78600 ,    -0.317143791752884E-01 ,     0.887980801452013E-01 ,     0.435552751061952E-01 ,    -0.236632338792900E+00 ,    -0.132358340804941E+00 ,    -0.142043227561529E+00 , 
  18.80600 ,    -0.120652542102632E-01 ,     0.693435753016359E-01 ,     0.794206224456686E-01 ,    -0.181863874157575E+00 ,    -0.195619232885442E+00 ,    -0.979443425873061E-01 , 
  18.82600 ,     0.941151436865316E-02 ,     0.586139976205482E-01 ,     0.112787927300829E+00 ,    -0.113520786157172E+00 ,    -0.246797219656595E+00 ,    -0.469422231320024E-01 , 
  18.84600 ,     0.309904730196472E-01 ,     0.545107344082209E-01 ,     0.140914220851534E+00 ,    -0.372028036007510E-01 ,    -0.282231615728424E+00 ,     0.711098625844752E-02 , 
  18.86600 ,     0.509617338020458E-01 ,     0.543744568885328E-01 ,     0.161550487841411E+00 ,     0.406491207740293E-01 ,    -0.299536531704897E+00 ,     0.602288310480711E-01 , 
  18.88600 ,     0.677672024049774E-01 ,     0.553452547198534E-01 ,     0.173116394427556E+00 ,     0.113234607260330E+00 ,    -0.297730847510165E+00 ,     0.108588910639728E+00 , 
  18.90600 ,     0.801221464891757E-01 ,     0.547225192155556E-01 ,     0.174816050361433E+00 ,     0.173917152445275E+00 ,    -0.277253608911416E+00 ,     0.148810697848690E+00 , 
  18.92600 ,     0.871121347992204E-01 ,     0.502885636296925E-01 ,     0.166685617043574E+00 ,     0.216748242873467E+00 ,    -0.239868817742098E+00 ,     0.178191577505858E+00 , 
  18.94600 ,     0.882576553723093E-01 ,     0.405648222729086E-01 ,     0.149569619087137E+00 ,     0.236950858480553E+00 ,    -0.188472540572400E+00 ,     0.194883896574632E+00 , 
  18.96600 ,     0.835416369601376E-01 ,     0.249771311275535E-01 ,     0.125029091806686E+00 ,     0.231323562489622E+00 ,    -0.126822732961033E+00 ,     0.198001146158709E+00 , 
  18.98600 ,     0.733983815356000E-01 ,     0.391625928334961E-02 ,     0.951906341407712E-01 ,     0.198532144615624E+00 ,    -0.592175785696523E-01 ,     0.187647528807100E+00 , 
  19.00600 ,     0.586657684282059E-01 ,    -0.213094344086524E-01 ,     0.625505042052976E-01 ,     0.139264258340303E+00 ,     0.984890985021344E-02 ,     0.164871554655475E+00 , 
  19.02600 ,     0.405057118576215E-01 ,    -0.486216405196943E-01 ,     0.297516444545586E-01 ,     0.562329988965123E-01 ,     0.760249397470417E-01 ,     0.131550405483280E+00 , 
  19.04600 ,     0.203004692277976E-01 ,    -0.754027633519015E-01 ,    -0.646369475909177E-03 ,    -0.459729325524813E-01 ,     0.135405731515222E+00 ,     0.902171000544040E-01 , 
  19.06600 ,    -0.465715852972237E-03 ,    -0.987845526598557E-01 ,    -0.263841700019180E-01 ,    -0.161182878143367E+00 ,     0.184782544170796E+00 ,     0.438465687382934E-01 , 
  19.08600 ,    -0.203291472144737E-01 ,    -0.115964454360484E+00 ,    -0.456874706523112E-01 ,    -0.282060832312981E+00 ,     0.221819542298280E+00 ,    -0.438069590904216E-02 , 
  19.10600 ,    -0.379628449742965E-01 ,    -0.124517268648693E+00 ,    -0.574044001645799E-01 ,    -0.400614505439306E+00 ,     0.245149326593556E+00 ,    -0.513178556190986E-01 , 
  19.12600 ,    -0.522766890013196E-01 ,    -0.122670705134753E+00 ,    -0.610842634476049E-01 ,    -0.508759056433484E+00 ,     0.254385559200768E+00 ,    -0.940750315819134E-01 , 
  19.14600 ,    -0.624935883346168E-01 ,    -0.109517426416180E+00 ,    -0.569921512472372E-01 ,    -0.598893375165209E+00 ,     0.250058412467015E+00 ,    -0.130210222180611E+00 , 
  19.16600 ,    -0.681960949199180E-01 ,    -0.851427316001228E-01 ,    -0.460596871892916E-01 ,    -0.664445746758171E+00 ,     0.233484908340481E+00 ,    -0.157874910709684E+00 , 
  19.18600 ,    -0.693406705633875E-01 ,    -0.506554763280049E-01 ,    -0.297779389289569E-01 ,    -0.700348038363845E+00 ,     0.206591064504314E+00 ,    -0.175905875927869E+00 , 
  19.20600 ,    -0.662397654961600E-01 ,    -0.811931931888699E-02 ,    -0.100436087176560E-01 ,    -0.703403019205379E+00 ,     0.171705752867078E+00 ,    -0.183859606375645E+00 , 
  19.22600 ,    -0.595147030449134E-01 ,     0.396089906090071E-01 ,     0.110263962286538E-01 ,    -0.672517609987504E+00 ,     0.131347126305626E+00 ,    -0.181990612465621E+00 , 
  19.24600 ,    -0.500248328868653E-01 ,     0.891187305176554E-01 ,     0.312943779951627E-01 ,    -0.608785099191425E+00 ,     0.880214000980565E-01 ,    -0.171179403672192E+00 , 
  19.26600 ,    -0.387803013484800E-01 ,     0.136738925270361E+00 ,     0.487967341868491E-01 ,    -0.515410844849104E+00 ,     0.440508949869565E-01 ,    -0.152819587282323E+00 , 
  19.28600 ,    -0.268469370480100E-01 ,     0.178858894396441E+00 ,     0.619166369427743E-01 ,    -0.397487794372218E+00 ,     0.144393228289943E-02 ,    -0.128676176275858E+00 , 
  19.30600 ,    -0.152520823711540E-01 ,     0.212245546245832E+00 ,     0.695192639873059E-01 ,    -0.261639378530799E+00 ,    -0.381860872641138E-01 ,    -0.100728604196371E+00 , 
  19.32600 ,    -0.489971269029024E-02 ,     0.234327903435428E+00 ,     0.710381320960608E-01 ,    -0.115557102774187E+00 ,    -0.736507248886725E-01 ,    -0.710120918340541E-01 , 
  19.34600 ,     0.349805056765582E-02 ,     0.243422664079400E+00 ,     0.665058541272354E-01 ,     0.325322704366292E-01 ,    -0.104169404086405E+00 ,    -0.414699694300334E-01 , 
  19.36600 ,     0.946776867548858E-02 ,     0.238880327226094E+00 ,     0.565279334051157E-01 ,     0.174430238029149E+00 ,    -0.129313606113048E+00 ,    -0.138275085034879E-01 , 
  19.38600 ,     0.127968457489491E-01 ,     0.221138965100495E+00 ,     0.422035249844719E-01 ,     0.302519331265589E+00 ,    -0.148924316449544E+00 ,     0.105049795002078E-01 , 
  19.40600 ,     0.135304491869395E-01 ,     0.191681375822525E+00 ,     0.250019393162239E-01 ,     0.410265151261592E+00 ,    -0.163016710938333E+00 ,     0.304952512780937E-01 , 
  19.42600 ,     0.119450070050030E-01 ,     0.152900276116312E+00 ,     0.660759881996276E-02 ,     0.492632117113402E+00 ,    -0.171686468793015E+00 ,     0.455172517607719E-01 , 
  19.44600 ,     0.850221003883233E-02 ,     0.107884561467816E+00 ,    -0.112511675676126E-01 ,     0.546384439863092E+00 ,    -0.175030885539502E+00 ,     0.553461653348096E-01 , 
  19.46600 ,     0.378909097809375E-02 ,     0.601467056199404E-01 ,    -0.269729191166043E-01 ,     0.570252914867556E+00 ,    -0.173095317052556E+00 ,     0.601249380767218E-01 , 
  19.48600 ,    -0.154921135136633E-02 ,     0.133164634977034E-01 ,    -0.392372980519852E-01 ,     0.564958484001225E+00 ,    -0.165851741645636E+00 ,     0.603087317705748E-01 , 
  19.50600 ,    -0.687704220050677E-02 ,    -0.291712545122200E-01 ,    -0.471283262608203E-01 ,     0.533094334762609E+00 ,    -0.153211810904926E+00 ,     0.565948691668120E-01 , 
  19.52600 ,    -0.116295564809308E-01 ,    -0.643663604546391E-01 ,    -0.502157016654959E-01 ,     0.478878735711910E+00 ,    -0.135072161478707E+00 ,     0.498460756590451E-01 , 
  19.54600 ,    -0.153621353820858E-01 ,    -0.900458921963330E-01 ,    -0.485871708005148E-01 ,     0.407800066068722E+00 ,    -0.111385478641771E+00 ,     0.410142735813287E-01 , 
  19.56600 ,    -0.177837387602532E-01 ,    -0.104887851324026E+00 ,    -0.428298079477966E-01 ,     0.326182901643493E+00 ,    -0.822472967736980E-01 ,     0.310709775194889E-01 , 
  19.58600 ,    -0.187718752577948E-01 ,    -0.108562328174280E+00 ,    -0.339629048903651E-01 ,     0.240709050902968E+00 ,    -0.479861645876998E-01 ,     0.209486669847084E-01 , 
  19.60600 ,    -0.183688620888130E-01 ,    -0.101733383158358E+00 ,    -0.233297101187774E-01 ,     0.157929773351841E+00 ,    -0.924384462005306E-02 ,     0.114956058376185E-01 , 
  19.62600 ,    -0.167609845181916E-01 ,    -0.859733129701397E-01 ,    -0.124590326331217E-01 ,     0.838049551083677E-01 ,     0.329672379576168E-01 ,     0.344467350079742E-02 , 
  19.64600 ,    -0.142438578206108E-01 ,    -0.635987769993807E-01 ,    -0.291040172391860E-02 ,     0.233018812056477E-01 ,     0.772400825285462E-01 ,    -0.260490920039681E-02 , 
  19.66600 ,    -0.111785785847736E-01 ,    -0.374450825713932E-01 ,     0.388218262576173E-02 ,    -0.199192470881252E-01 ,     0.121790266192584E+00 ,    -0.619535834358999E-02 , 
  19.68600 ,    -0.794400990107308E-02 ,    -0.106001262583927E-01 ,     0.675296794366074E-02 ,    -0.437132535726358E-01 ,     0.164517507913989E+00 ,    -0.701076960507288E-02 , 
  19.70600 ,    -0.489071482448528E-02 ,     0.138773761769885E-01 ,     0.492019399257233E-02 ,    -0.475401793797226E-01 ,     0.203110295152182E+00 ,    -0.487357689054323E-02 , 
  19.72600 ,    -0.230163432774880E-02 ,     0.332299058350991E-01 ,    -0.193583808658934E-02 ,    -0.324356445596404E-01 ,     0.235187496432782E+00 ,     0.259978210546104E-03 , 
  19.74600 ,    -0.363659451416730E-03 ,     0.452394292991073E-01 ,    -0.136393703063428E-01 ,    -0.868243348905352E-03 ,     0.258466601088943E+00 ,     0.830318682006680E-02 , 
  19.76600 ,     0.847115111422030E-03 ,     0.484116113790895E-01 ,    -0.295331592380015E-01 ,     0.435010746423179E-01 ,     0.270944830622995E+00 ,     0.190399749096659E-01 , 
  19.78600 ,     0.136529451216933E-02 ,     0.420909786881889E-01 ,    -0.485380152309495E-01 ,     0.961360420309468E-01 ,     0.271077210953765E+00 ,     0.321239869258543E-01 , 
  19.80600 ,     0.132179509661509E-02 ,     0.264986519632286E-01 ,    -0.692518550201542E-01 ,     0.151992188767155E+00 ,     0.257935019369374E+00 ,     0.470770823515525E-01 , 
  19.82600 ,     0.917330587722087E-03 ,     0.269143999184007E-02 ,    -0.900785898140944E-01 ,     0.205905131493626E+00 ,     0.231328921385862E+00 ,     0.632896489381378E-01 , 
  19.84600 ,     0.387290591740199E-03 ,    -0.275518229591270E-01 ,    -0.109374508487608E+00 ,     0.252970861143916E+00 ,     0.191883537467920E+00 ,     0.800257172916528E-01 , 
  19.86600 ,    -0.375259405221923E-04 ,    -0.619044554104497E-01 ,    -0.125598347536339E+00 ,     0.288890791311078E+00 ,     0.141053928570432E+00 ,     0.964359487134422E-01 , 
  19.88600 ,    -0.169415724288318E-03 ,    -0.977093129271366E-01 ,    -0.137451083529311E+00 ,     0.310258232210759E+00 ,     0.810792365288224E-01 ,     0.111581121270656E+00 , 
  19.90600 ,     0.103291962903355E-03 ,    -0.132218715776030E+00 ,    -0.143992632499423E+00 ,     0.314768430441318E+00 ,     0.148740377557000E-01 ,     0.124467785055330E+00 , 
  19.92600 ,     0.793043365495799E-03 ,    -0.162834876863471E+00 ,    -0.144724964518154E+00 ,     0.301340866491293E+00 ,    -0.541366132898993E-01 ,     0.134096388876369E+00 , 
  19.94600 ,     0.180269988202434E-02 ,    -0.187329446199815E+00 ,    -0.139634403317002E+00 ,     0.270149571425915E+00 ,    -0.122227453047929E+00 ,     0.139520545480119E+00 , 
  19.96600 ,     0.292966156824766E-02 ,    -0.204023365160691E+00 ,    -0.129189759392329E+00 ,     0.222564238207830E+00 ,    -0.185613426858051E+00 ,     0.139914389115895E+00 , 
  19.98600 ,     0.388450055155040E-02 ,    -0.211912423150103E+00 ,    -0.114297067805821E+00 ,     0.161011320512793E+00 ,    -0.240702166677777E+00 ,     0.134643395680430E+00 , 
  20.00600 ,     0.432248358711403E-02 ,    -0.210729294854654E+00 ,    -0.962156801816702E-01 ,     0.887696656070884E-01 ,    -0.284339026088067E+00 ,     0.123332786110955E+00 , 
  20.02600 ,     0.388486922453908E-02 ,    -0.200938875952724E+00 ,    -0.764439263977701E-01 ,     0.971915907306684E-02 ,    -0.314025408115867E+00 ,     0.105926895856123E+00 , 
  20.04600 ,     0.224568232612178E-02 ,    -0.183669852992593E+00 ,    -0.565852024149932E-01 ,    -0.719368586888452E-01 ,    -0.328093001250024E+00 ,     0.827327974942044E-01 , 
  20.06600 ,    -0.841076617904118E-03 ,    -0.160591074466786E+00 ,    -0.382069272043015E-01 ,    -0.151954093568206E+00 ,    -0.325819905639882E+00 ,     0.544420767719175E-01 , 
  20.08600 ,    -0.549905575763359E-02 ,    -0.133745933684416E+00 ,    -0.227052177353464E-01 ,    -0.226314525161821E+00 ,    -0.307479198381291E+00 ,     0.221259781476884E-01 , 
  20.10600 ,    -0.116969550741379E-01 ,    -0.105361237018866E+00 ,    -0.111873434840325E-01 ,    -0.291460765439890E+00 ,    -0.274315862599950E+00 ,    -0.127989275341524E-01 , 
  20.12600 ,    -0.192298081627361E-01 ,    -0.776486622954309E-01 ,    -0.438213989808753E-02 ,    -0.344483724667682E+00 ,    -0.228453728973883E+00 ,    -0.486349951623570E-01 , 
  20.14600 ,    -0.277169533032698E-01 ,    -0.526168209512404E-01 ,    -0.258578306689081E-02 ,    -0.383254325971425E+00 ,    -0.172739661748428E+00 ,    -0.834954536420647E-01 , 
  20.16600 ,    -0.366178967812932E-01 ,    -0.319101975615089E-01 ,    -0.564693425121048E-02 ,    -0.406494946468438E+00 ,    -0.110537191124868E+00 ,    -0.115419147653633E+00 , 
  20.18600 ,    -0.452655023992821E-01 ,    -0.166880764287300E-01 ,    -0.129915831565633E-01 ,    -0.413791142432863E+00 ,    -0.454857341975221E-01 ,    -0.142500738465903E+00 , 
  20.20600 ,    -0.529141855856387E-01 ,    -0.755232758440614E-02 ,    -0.236843022590134E-01 ,    -0.405548641788863E+00 ,     0.187558656175307E-01 ,    -0.163027094420672E+00 , 
  20.22600 ,    -0.587992233018064E-01 ,    -0.452805219538200E-02 ,    -0.365194062389595E-01 ,    -0.382904225929088E+00 ,     0.787617184628763E-01 ,    -0.175609376394415E+00 , 
  20.24600 ,    -0.622020696603676E-01 ,    -0.709606192771197E-02 ,    -0.501329801805196E-01 ,    -0.347601729513408E+00 ,     0.131568015320485E+00 ,    -0.179299962011892E+00 , 
  20.26600 ,    -0.625158165810071E-01 ,    -0.142714664729379E-01 ,    -0.631251152679401E-01 ,    -0.301845821340476E+00 ,     0.174861871065524E+00 ,    -0.173683933036197E+00 , 
  20.28600 ,    -0.593047385458537E-01 ,    -0.247186971929735E-01 ,    -0.741810980618771E-01 ,    -0.248146462700145E+00 ,     0.207116338568487E+00 ,    -0.158936365885040E+00 , 
  20.30600 ,    -0.523522371002266E-01 ,    -0.368904433127653E-01 ,    -0.821807652359860E-01 ,    -0.189166050687804E+00 ,     0.227662568591423E+00 ,    -0.135839020692405E+00 , 
  20.32600 ,    -0.416924248936607E-01 ,    -0.491764430184056E-01 ,    -0.862866854312120E-01 ,    -0.127579416688000E+00 ,     0.236695246986439E+00 ,    -0.105753043670405E+00 , 
  20.34600 ,    -0.276219783702931E-01 ,    -0.600479428638088E-01 ,    -0.860040981501964E-01 ,    -0.659543129219632E-01 ,     0.235212794192579E+00 ,    -0.705477378620166E-01 , 
  20.36600 ,    -0.106906150688453E-01 ,    -0.681848640211078E-01 ,    -0.812083879464693E-01 ,    -0.665707900450417E-02 ,     0.224898915438487E+00 ,    -0.324890300394686E-01 , 
  20.38600 ,     0.832954472981812E-02 ,    -0.725751133421112E-01 ,    -0.721390138689922E-01 ,     0.482148491644069E-01 ,     0.207956528969328E+00 ,     0.590534230266802E-02 , 
  20.40600 ,     0.284935697176544E-01 ,    -0.725787644834795E-01 ,    -0.593619429340973E-01 ,     0.968747406181383E-01 ,     0.186908526733780E+00 ,     0.420339811145704E-01 , 
  20.42600 ,     0.487483776179814E-01 ,    -0.679536481489982E-01 ,    -0.437054563639131E-01 ,     0.137866168752335E+00 ,     0.164381985025397E+00 ,     0.733911963472968E-01 , 
  20.44600 ,     0.680071975896630E-01 ,    -0.588428326495824E-01 ,    -0.261764509838287E-01 ,     0.170065551791364E+00 ,     0.142893203103564E+00 ,     0.977442459222086E-01 , 
  20.46600 ,     0.852276595477179E-01 ,    -0.457281519176865E-01 ,    -0.786585028576241E-02 ,     0.192673628199124E+00 ,     0.124650289388383E+00 ,     0.113294944990173E+00 , 
  20.48600 ,     0.994869824260707E-01 ,    -0.293569957021872E-01 ,     0.101476456033535E-01 ,     0.205201873528127E+00 ,     0.111388040346679E+00 ,     0.118813093328521E+00 , 
  20.50600 ,     0.110047970606566E+00 ,    -0.106517395922766E-01 ,     0.268865318949910E-01 ,     0.207459092640803E+00 ,     0.104246775911498E+00 ,     0.113731163669115E+00 , 
  20.52600 ,     0.116410332100155E+00 ,     0.938771487148348E-02 ,     0.415483876553346E-01 ,     0.199541997112645E+00 ,     0.103702900957030E+00 ,     0.981925760397163E-01 , 
  20.54600 ,     0.118343127926733E+00 ,     0.297778583229104E-01 ,     0.535587115933910E-01 ,     0.181831700412995E+00 ,     0.109554604854243E+00 ,     0.730494207712069E-01 , 
  20.56600 ,     0.115895828172952E+00 ,     0.496326319112299E-01 ,     0.625990690037606E-01 ,     0.154995975355014E+00 ,     0.120961664271910E+00 ,     0.398093944088634E-01 , 
  20.58600 ,     0.109387331156572E+00 ,     0.682243329791674E-01 ,     0.686094964822501E-01 ,     0.119995080251201E+00 ,     0.136534142978881E+00 ,     0.535654421571698E-03 , 
  20.60600 ,     0.993742237023749E-01 ,     0.850197608326533E-01 ,     0.717666793667382E-01 ,     0.780872254488390E-01 ,     0.154461211523165E+00 ,    -0.422930477989540E-01 , 
  20.62600 ,     0.866013460248140E-01 ,     0.996900313437658E-01 ,     0.724417168279618E-01 ,     0.308285405414451E-01 ,     0.172668598762911E+00 ,    -0.859515340777370E-01 , 
  20.64600 ,     0.719392116822075E-01 ,     0.112095539700413E+00 ,     0.711431021218226E-01 ,    -0.199381206591035E-01 ,     0.188991511204994E+00 ,    -0.127654026840228E+00 , 
