 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   3.83219 ,    -0.132634431554485E+00 ,    -0.119367804899186E+00 ,     0.669806538057477E-02 , 
   3.86222 ,    -0.100905190595716E+00 ,    -0.103522481660134E+00 ,     0.143604221919061E-02 , 
   3.89226 ,    -0.738301222031314E-01 ,    -0.874956758277783E-01 ,     0.111668586662956E-02 , 
   3.92230 ,    -0.431710498680864E-01 ,    -0.650674493359203E-01 ,     0.581924719385425E-02 , 
   3.95233 ,    -0.262164909939094E-02 ,    -0.329978497022136E-01 ,     0.141215160308280E-01 , 
   3.98237 ,     0.487923469226325E-01 ,     0.774422989114280E-02 ,     0.236160411818005E-01 , 
   4.01240 ,     0.105729743329313E+00 ,     0.526711135487602E-01 ,     0.318458552331272E-01 , 
   4.04244 ,     0.158526481254239E+00 ,     0.959970306531136E-01 ,     0.373004177750614E-01 , 
   4.07247 ,     0.197368009835520E+00 ,     0.133346559113126E+00 ,     0.400596491664768E-01 , 
   4.10251 ,     0.216829527991767E+00 ,     0.163726207225702E+00 ,     0.417954897039972E-01 , 
   4.13254 ,     0.218752310985705E+00 ,     0.189892611149409E+00 ,     0.450962882081671E-01 , 
   4.16258 ,     0.212103133394652E+00 ,     0.216980505361654E+00 ,     0.523665325448502E-01 , 
   4.19261 ,     0.209748105168373E+00 ,     0.250028689040920E+00 ,     0.647492639838313E-01 , 
   4.22265 ,     0.223404116149237E+00 ,     0.291522893546118E+00 ,     0.815305734728940E-01 , 
   4.25268 ,     0.258833331781045E+00 ,     0.340055300944240E+00 ,     0.100299924964526E+00 , 
   4.28272 ,     0.313273256631680E+00 ,     0.390697531020272E+00 ,     0.117827784362266E+00 , 
   4.31275 ,     0.376180033794838E+00 ,     0.436924333529792E+00 ,     0.131313054156656E+00 , 
   4.34279 ,     0.432999110986743E+00 ,     0.473245046623247E+00 ,     0.139481303963893E+00 , 
   4.37282 ,     0.470444675770495E+00 ,     0.497395958538222E+00 ,     0.143060509422981E+00 , 
   4.40286 ,     0.481182376755701E+00 ,     0.511147666172008E+00 ,     0.144412297352750E+00 , 
   4.43289 ,     0.466101205797118E+00 ,     0.519393799948728E+00 ,     0.146452224848341E+00 , 
   4.46293 ,     0.433387267088238E+00 ,     0.527938933844121E+00 ,     0.151302506963953E+00 , 
   4.49296 ,     0.394926480635957E+00 ,     0.540964327874521E+00 ,     0.159249961005415E+00 , 
   4.52300 ,     0.361609962221890E+00 ,     0.559277510619194E+00 ,     0.168469737536924E+00 , 
   4.55303 ,     0.339470837669060E+00 ,     0.580094654328921E+00 ,     0.175662888353751E+00 , 
   4.58307 ,     0.328126532513782E+00 ,     0.598424236591492E+00 ,     0.177371240152715E+00 , 
   4.61310 ,     0.321962934576024E+00 ,     0.609417041475938E+00 ,     0.171438527191019E+00 , 
