  0.17300E+02  0.55210E-03  0.12844E-01
  0.17350E+02  0.58072E-03  0.16567E-01
  0.17400E+02  0.60977E-03  0.18490E-01
  0.17450E+02  0.63817E-03  0.22200E-01
  0.17500E+02  0.66528E-03  0.26638E-01
  0.17550E+02  0.69089E-03  0.28858E-01
  0.17600E+02  0.71506E-03  0.30081E-01
  0.17650E+02  0.73794E-03  0.29121E-01
  0.17700E+02  0.75933E-03  0.28108E-01
  0.17750E+02  0.77878E-03  0.25652E-01
  0.17800E+02  0.79544E-03  0.22347E-01
  0.17850E+02  0.80796E-03  0.19468E-01
  0.17900E+02  0.81514E-03  0.14913E-01
  0.17950E+02  0.81586E-03  0.11494E-01
  0.18000E+02  0.80951E-03  0.83280E-02
  0.18050E+02  0.79613E-03  0.58472E-02
  0.18100E+02  0.77654E-03  0.30013E-02
  0.18150E+02  0.75194E-03 -0.18909E-02
  0.18200E+02  0.72422E-03 -0.52402E-02
  0.18250E+02  0.69532E-03 -0.88363E-02
  0.18300E+02  0.66708E-03 -0.11839E-01
  0.18350E+02  0.64104E-03 -0.13417E-01
  0.18400E+02  0.61835E-03 -0.16161E-01
  0.18450E+02  0.59972E-03 -0.16965E-01
  0.18500E+02  0.58552E-03 -0.17240E-01
  0.18550E+02  0.57585E-03 -0.17038E-01
  0.18600E+02  0.57065E-03 -0.13783E-01
  0.18650E+02  0.56975E-03 -0.12743E-01
  0.18700E+02  0.57278E-03 -0.13320E-01
  0.18750E+02  0.57925E-03 -0.13561E-01
  0.18800E+02  0.58838E-03 -0.14963E-01
  0.18850E+02  0.59916E-03 -0.15404E-01
  0.18900E+02  0.61037E-03 -0.16309E-01
  0.18950E+02  0.62061E-03 -0.16336E-01
  0.19000E+02  0.62863E-03 -0.14382E-01
  0.19050E+02  0.63330E-03 -0.13021E-01
  0.19100E+02  0.63398E-03 -0.10544E-01
  0.19150E+02  0.63037E-03 -0.86135E-02
  0.19200E+02  0.62279E-03 -0.67484E-02
  0.19250E+02  0.61171E-03 -0.23582E-02
  0.19300E+02  0.59804E-03 -0.13363E-02
  0.19350E+02  0.58250E-03 -0.14613E-02
  0.19400E+02  0.56578E-03  0.17261E-02
  0.19450E+02  0.54834E-03  0.23294E-02
  0.19500E+02  0.53041E-03  0.43075E-02
  0.19550E+02  0.51198E-03  0.88313E-02
  0.19600E+02  0.49307E-03  0.10725E-01
  0.19650E+02  0.47379E-03  0.11470E-01
  0.19700E+02  0.45442E-03  0.11345E-01
  0.19750E+02  0.43545E-03  0.11952E-01
  0.19800E+02  0.41757E-03  0.14117E-01
  0.19850E+02  0.40147E-03  0.12330E-01
  0.19900E+02  0.38781E-03  0.99835E-02
  0.19950E+02  0.00000E+00 -0.00000E+00
