 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
  22.91100 ,     0.217618960622425E+00 ,    -0.310569752724861E+00 ,     0.257032465192588E+00 ,     0.684283961210644E-01 ,    -0.826527573601489E-04 ,     0.588236275177521E-01 , 
  22.93100 ,     0.296995746949184E+00 ,    -0.293368303340569E+00 ,     0.287508329568854E+00 ,     0.862614493302596E-01 ,    -0.150025811070184E-01 ,     0.742846139181147E-01 , 
  22.95100 ,     0.349427283416324E+00 ,    -0.247101816252016E+00 ,     0.302051537585135E+00 ,     0.944801649126138E-01 ,    -0.237640874604011E-01 ,     0.850826591413104E-01 , 
  22.97100 ,     0.373134198308135E+00 ,    -0.173684602988600E+00 ,     0.298998056520468E+00 ,     0.932308295016216E-01 ,    -0.262845735073575E-01 ,     0.905335565759624E-01 , 
  22.99100 ,     0.369075724624335E+00 ,    -0.773039669232811E-01 ,     0.277998504009113E+00 ,     0.836326155400984E-01 ,    -0.230471836188469E-01 ,     0.904099744974686E-01 , 
  23.01100 ,     0.340761527015835E+00 ,     0.358020953810706E-01 ,     0.240053829645373E+00 ,     0.676475365269170E-01 ,    -0.150214410538420E-01 ,     0.849489674761937E-01 , 
  23.03100 ,     0.293845924485587E+00 ,     0.157746997702735E+00 ,     0.187441675210087E+00 ,     0.478760172290731E-01 ,    -0.354553983395551E-02 ,     0.748194191242010E-01 , 
  23.05100 ,     0.235542792897725E+00 ,     0.279549514711750E+00 ,     0.123539652531932E+00 ,     0.272969216745558E-01 ,     0.981799716811535E-02 ,     0.610531236723700E-01 , 
  23.07100 ,     0.173913972384305E+00 ,     0.391798165239664E+00 ,     0.525604363484263E-01 ,     0.897544510108887E-02 ,     0.234397065963739E-01 ,     0.449463238852900E-01 , 
  23.09100 ,     0.117094004800530E+00 ,     0.485374397532411E+00 ,    -0.207790615561747E-01 ,    -0.423519016080841E-02 ,     0.357793854690904E-01 ,     0.279409762133077E-01 , 
  23.11100 ,     0.725186987086757E-01 ,     0.552176876113314E+00 ,    -0.916267242443748E-01 ,    -0.997198585262708E-02 ,     0.455274729328811E-01 ,     0.114966036085830E-01 , 
  23.13100 ,     0.462240217422015E-01 ,     0.585787814378194E+00 ,    -0.155371695355657E+00 ,    -0.659603948887895E-02 ,     0.517197426551259E-01 ,    -0.303580497125709E-02 , 
  23.15100 ,     0.422752802696014E-01 ,     0.582025832782131E+00 ,    -0.207997089204924E+00 ,     0.663831662357356E-02 ,     0.538161677698651E-01 ,    -0.145268182445002E-01 , 
  23.17100 ,     0.623750481769206E-01 ,     0.539338018088485E+00 ,    -0.246380005047128E+00 ,     0.294937898634162E-01 ,     0.517382562595499E-01 ,    -0.221588797515663E-01 , 
  23.19100 ,     0.105682840034950E+00 ,     0.458996090840351E+00 ,    -0.268514612999663E+00 ,     0.607476163240131E-01 ,     0.458629740336497E-01 ,    -0.254865184865224E-01 , 
  23.21100 ,     0.168861400200871E+00 ,     0.345076888894115E+00 ,    -0.273640823818613E+00 ,     0.982765677635933E-01 ,     0.369752315973732E-01 ,    -0.244618977899513E-01 , 
  23.23100 ,     0.246345221316362E+00 ,     0.204224512461293E+00 ,    -0.262269239635716E+00 ,     0.139222301081675E+00 ,     0.261844710006114E-01 ,    -0.194243409830497E-01 , 
  23.25100 ,     0.330808120573513E+00 ,     0.452090546290895E-01 ,    -0.236101988947568E+00 ,     0.180223045441971E+00 ,     0.148138520432414E-01 ,    -0.110557218577933E-01 , 
  23.27100 ,     0.413789948734359E+00 ,    -0.121686583794435E+00 ,    -0.197857899365516E+00 ,     0.217692012904102E+00 ,     0.427266151991653E-02 ,    -0.306620627634953E-03 , 
  23.29100 ,     0.486429166727649E+00 ,    -0.285406098041174E+00 ,    -0.151018488979926E+00 ,     0.248118993401373E+00 ,    -0.407630153488581E-02 ,     0.116993453396634E-01 , 
  23.31100 ,     0.540239188804242E+00 ,    -0.434929069755022E+00 ,    -0.995177724540766E-01 ,     0.268369673010694E+00 ,    -0.904254401986057E-02 ,     0.237738181988836E-01 , 
  23.33100 ,     0.567862771744975E+00 ,    -0.560087640823113E+00 ,    -0.474033297008441E-01 ,     0.275957443855171E+00 ,    -0.971604451088599E-02 ,     0.347745051363799E-01 , 
  23.35100 ,     0.563740602585511E+00 ,    -0.652326898001907E+00 ,     0.150189295485088E-02 ,     0.269264820977226E+00 ,    -0.554878908378532E-02 ,     0.437083873501495E-01 , 
  23.37100 ,     0.524637422417840E+00 ,    -0.705349256582065E+00 ,     0.439081369654571E-01 ,     0.247695834927868E+00 ,     0.359670320824005E-02 ,     0.498181547346617E-01 , 
  23.39100 ,     0.449980901605931E+00 ,    -0.715591929726610E+00 ,     0.773118890695148E-01 ,     0.211746559142499E+00 ,     0.174351812418491E-01 ,     0.526444282315997E-01 , 
  23.41100 ,     0.341984047256035E+00 ,    -0.682499513815460E+00 ,     0.100172856485364E+00 ,     0.162987763001996E+00 ,     0.352828572661822E-01 ,     0.520587095094704E-01 , 
  23.43100 ,     0.205539871740681E+00 ,    -0.608569773511302E+00 ,     0.112001260056581E+00 ,     0.103960976163415E+00 ,     0.561149237018954E-01 ,     0.482647843565633E-01 , 
  23.45100 ,     0.478958855347497E-01 ,    -0.499168578793649E+00 ,     0.113349918328822E+00 ,     0.379963947250214E-01 ,     0.786505538031663E-01 ,     0.417692400052978E-01 , 
  23.47100 ,    -0.121865863222384E+00 ,    -0.362128182748724E+00 ,     0.105714033693238E+00 ,    -0.310325396899979E-01 ,     0.101457388993078E+00 ,     0.333245671852520E-01 , 
  23.49100 ,    -0.293501494211871E+00 ,    -0.207160152938837E+00 ,     0.913496498563652E-01 ,    -0.989979279957723E-01 ,     0.123066126719243E+00 ,     0.238507510582328E-01 , 
  23.51100 ,    -0.456376535391173E+00 ,    -0.451288890654234E-01 ,     0.730287245040665E-01 ,    -0.161826167801983E+00 ,     0.142085296565272E+00 ,     0.143430966834416E-01 , 
  23.53100 ,    -0.600273486232320E+00 ,     0.112757412342867E+00 ,     0.537540523310564E-01 ,    -0.215801790360451E+00 ,     0.157306661757763E+00 ,     0.577512791747925E-02 , 
  23.55100 ,    -0.716170627682333E+00 ,     0.255775134916614E+00 ,     0.364604374048452E-01 ,    -0.257842078479062E+00 ,     0.167792843169830E+00 ,    -0.994341184340273E-03 , 
  23.57100 ,    -0.796929487702096E+00 ,     0.374468486905645E+00 ,     0.237292990388118E-01 ,    -0.285720740390183E+00 ,     0.172940599579267E+00 ,    -0.530144321505718E-02 , 
  23.59100 ,    -0.837835972606417E+00 ,     0.461327056485457E+00 ,     0.175422639963062E-01 ,    -0.298223252528784E+00 ,     0.172515523091502E+00 ,    -0.673763278618008E-02 , 
  23.61100 ,    -0.836952238886680E+00 ,     0.511305887361892E+00 ,     0.190954259411199E-01 ,    -0.295222204835421E+00 ,     0.166656498646683E+00 ,    -0.518501041832470E-02 , 
  23.63100 ,    -0.795251890005329E+00 ,     0.522149169873711E+00 ,     0.286902124351073E-01 ,    -0.277667596105609E+00 ,     0.155850893679957E+00 ,    -0.823820250507339E-03 , 
  23.65100 ,    -0.716528742188417E+00 ,     0.494494583403569E+00 ,     0.457097228297912E-01 ,    -0.247493975927753E+00 ,     0.140883858307330E+00 ,     0.588803302503084E-02 , 
  23.67100 ,    -0.607087748004106E+00 ,     0.431753009315494E+00 ,     0.686816308636116E-01 ,    -0.207453034630669E+00 ,     0.122767125857802E+00 ,     0.142610226622984E-01 , 
  23.69100 ,    -0.475244185437434E+00 ,     0.339776309670608E+00 ,     0.954209803821381E-01 ,    -0.160886151804047E+00 ,     0.102654151057889E+00 ,     0.234408650516465E-01 , 
  23.71100 ,    -0.330672480988852E+00 ,     0.226342667754155E+00 ,     0.123239128630946E+00 ,    -0.111456049266196E+00 ,     0.817492086640014E-01 ,     0.324896620919810E-01 , 
  23.73100 ,    -0.183657802572160E+00 ,     0.100503247971726E+00 ,     0.149199326126695E+00 ,    -0.628596903355540E-01 ,     0.612181623778965E-01 ,     0.404735905627100E-01 , 
  23.75100 ,    -0.443108938427543E-01 ,    -0.281554925935450E-01 ,     0.170395458357568E+00 ,    -0.185457001159983E-01 ,     0.421080300601991E-01 ,     0.465489629617933E-01 , 
  23.77100 ,     0.781910387067867E-01 ,    -0.150273457611767E+00 ,     0.184228639728391E+00 ,     0.185412140724319E-01 ,     0.252813028263000E-01 ,     0.500387997178739E-01 , 
  23.79100 ,     0.176277378766963E+00 ,    -0.257441077457739E+00 ,     0.188656778824046E+00 ,     0.461689905709510E-01 ,     0.113693569801778E-01 ,     0.504930836851297E-01 , 
  23.81100 ,     0.244518756248284E+00 ,    -0.342828491621940E+00 ,     0.182394858908932E+00 ,     0.629644498997008E-01 ,     0.747397046024785E-03 ,     0.477275040851509E-01 , 
  23.83100 ,     0.279982827511686E+00 ,    -0.401670861019083E+00 ,     0.165048238226072E+00 ,     0.684868204344028E-01 ,    -0.646862964861633E-02 ,     0.418375747422845E-01 , 
  23.85100 ,     0.282385730081724E+00 ,    -0.431573431278294E+00 ,     0.137167343473044E+00 ,     0.632244914995446E-01 ,    -0.104046172053318E-01 ,     0.331873295002340E-01 , 
  23.87100 ,     0.254030692069097E+00 ,    -0.432615301741674E+00 ,     0.100219152204984E+00 ,     0.485173028811901E-01 ,    -0.113935119802587E-01 ,     0.223741372100405E-01 , 
  23.89100 ,     0.199542692306456E+00 ,    -0.407247716729263E+00 ,     0.564782052039217E-01 ,     0.264127300749564E-01 ,    -0.992754742874601E-02 ,     0.101733235825862E-01 , 
  23.91100 ,     0.125424527654227E+00 ,    -0.359999672149743E+00 ,     0.884690827255391E-02 ,    -0.530442914961060E-03 ,    -0.660269078528162E-02 ,    -0.253195574361422E-02 , 
  23.93100 ,     0.394738016904561E-01 ,    -0.297019311592288E+00 ,    -0.393790367697859E-01 ,    -0.294733768407249E-01 ,    -0.206075816346728E-02 ,    -0.148289303516551E-01 , 
  23.95100 ,    -0.498889383830844E-01 ,    -0.225492682854309E+00 ,    -0.847796092129592E-01 ,    -0.575433223550717E-01 ,     0.306558999730059E-02 ,    -0.258542818931521E-01 , 
  23.97100 ,    -0.134324266735133E+00 ,    -0.152990878152167E+00 ,    -0.124090609631522E+00 ,    -0.820738953078688E-01 ,     0.820046393089355E-02 ,    -0.348669282351113E-01 , 
  23.99100 ,    -0.206251841445420E+00 ,    -0.868016443584484E-01 ,    -0.154470991470694E+00 ,    -0.100819739087251E+00 ,     0.128615266637058E-01 ,    -0.413081447713746E-01 , 
  24.01100 ,    -0.259447151636945E+00 ,    -0.333018544340413E-01 ,    -0.173734773113978E+00 ,    -0.112128474441682E+00 ,     0.166838055416544E-01 ,    -0.448439633607804E-01 , 
  24.03100 ,    -0.289509646655931E+00 ,     0.257718787981668E-02 ,    -0.180528215511527E+00 ,    -0.115056850187863E+00 ,     0.194298019888874E-01 ,    -0.453865399862146E-01 , 
  24.05100 ,    -0.294166374536828E+00 ,     0.177483497616986E-01 ,    -0.174437863010161E+00 ,    -0.109423024856810E+00 ,     0.209865355757784E-01 ,    -0.430931899868753E-01 , 
  24.07100 ,    -0.273389595953793E+00 ,     0.112001330946270E-01 ,    -0.156021119756678E+00 ,    -0.957924865801573E-01 ,     0.213513582657821E-01 ,    -0.383438620853670E-01 , 
  24.09100 ,    -0.229322754914400E+00 ,    -0.159553989339214E-01 ,    -0.126757723444706E+00 ,    -0.754007748546242E-01 ,     0.206093025113389E-01 ,    -0.316997657412808E-01 , 
  24.11100 ,    -0.166025328054431E+00 ,    -0.606188262686994E-01 ,    -0.889271915641504E-01 ,    -0.500214247217578E-01 ,     0.189053105788779E-01 ,    -0.238475039227313E-01 , 
  24.13100 ,    -0.890620868485946E-01 ,    -0.118008688000537E+00 ,    -0.454234716022765E-01 ,    -0.217919762633043E-01 ,     0.164148976662415E-01 ,    -0.155342516058402E-01 , 
  24.15100 ,    -0.497494795776582E-02 ,    -0.182106789963157E+00 ,     0.476894822538310E-03 ,     0.698587554048028E-02 ,     0.133166325944338E-01 ,    -0.750016133091728E-02 , 
  24.17100 ,     0.793151737201593E-01 ,    -0.246202972994109E+00 ,     0.453731989256786E-01 ,     0.340541212845463E-01 ,     0.976931816149198E-02 ,    -0.414226868729044E-03 , 
  24.19100 ,     0.157123989382988E+00 ,    -0.303491023792751E+00 ,     0.860038730977408E-01 ,     0.573961630659364E-01 ,     0.589599024161010E-02 ,     0.518069307254512E-02 , 
  24.21100 ,     0.222583823283838E+00 ,    -0.347663861161608E+00 ,     0.119493042798852E+00 ,     0.754076302643917E-01 ,     0.177592391814816E-02 ,     0.890903077451671E-02 , 
  24.23100 ,     0.271138755912228E+00 ,    -0.373457064304819E+00 ,     0.143560592327124E+00 ,     0.870261991133390E-01 ,    -0.255515856892281E-02 ,     0.105866261960561E-01 , 
  24.25100 ,     0.299913742085158E+00 ,    -0.377095085402380E+00 ,     0.156679550305726E+00 ,     0.918101793162601E-01 ,    -0.709743387353550E-02 ,     0.102262797727756E-01 , 
  24.27100 ,     0.307927935403595E+00 ,    -0.356603594175307E+00 ,     0.158169418456079E+00 ,     0.899602681755126E-01 ,    -0.118734454256858E-01 ,     0.802499697346085E-02 , 
  24.29100 ,     0.296136244289659E+00 ,    -0.311963503308751E+00 ,     0.148219719331418E+00 ,     0.822838862653159E-01 ,    -0.169108577953524E-01 ,     0.433487657170299E-02 , 
  24.31100 ,     0.267298123029828E+00 ,    -0.245096238588560E+00 ,     0.127844016638211E+00 ,     0.701064636096892E-01 ,    -0.222239929125466E-01 ,    -0.378950261913546E-03 , 
  24.33100 ,     0.225687480392908E+00 ,    -0.159684512817324E+00 ,     0.987704425262721E-01 ,     0.551385206760135E-01 ,    -0.277966868694914E-01 ,    -0.558883871904254E-02 , 
  24.35100 ,     0.176671107181702E+00 ,    -0.608469605744633E-01 ,     0.632798585384848E-01 ,     0.393110128992960E-01 ,    -0.335687710562761E-01 ,    -0.107584930799289E-01 , 
  24.37100 ,     0.126194049728153E+00 ,     0.453027187837738E-01 ,     0.240067635872402E-01 ,     0.245938897267925E-01 ,    -0.394280051120121E-01 ,    -0.153949427933572E-01 , 
  24.39100 ,     0.802179789403725E-01 ,     0.152172019248765E+00 ,    -0.162793652107418E-01 ,     0.128139714514370E-01 ,    -0.452086315895274E-01 ,    -0.190937850491802E-01 , 
  24.41100 ,     0.441622116781308E-01 ,     0.253235380728128E+00 ,    -0.548936307587631E-01 ,     0.548799871111025E-02 ,    -0.506969591454924E-01 ,    -0.215736782573834E-01 , 
  24.43100 ,     0.223963669162969E-01 ,     0.342561796252090E+00 ,    -0.894381450317185E-01 ,     0.368511056514269E-02 ,    -0.556435957401434E-01 ,    -0.226972554775321E-01 , 
  24.45100 ,     0.178287827086507E-01 ,     0.415279078857395E+00 ,    -0.117971452038940E+00 ,     0.793022160992913E-02 ,    -0.597812277116026E-01 ,    -0.224770396478076E-01 , 
  24.47100 ,     0.316262341651166E-01 ,     0.467935945761400E+00 ,    -0.139132491598223E+00 ,     0.181560583757015E-01 ,    -0.628462470806432E-01 ,    -0.210664401660319E-01 , 
  24.49100 ,     0.630889419741984E-01 ,     0.498732729433258E+00 ,    -0.152211005016307E+00 ,     0.337073152470660E-01 ,    -0.646021239950815E-01 ,    -0.187373459192414E-01 , 
  24.51100 ,     0.109691353923954E+00 ,     0.507603586693646E+00 ,    -0.157161156642207E+00 ,     0.533958785491972E-01 ,    -0.648622384080697E-01 ,    -0.158470667159903E-01 , 
  24.53100 ,     0.167284883238058E+00 ,     0.496146457147119E+00 ,    -0.154560094236690E+00 ,     0.756017324721750E-01 ,    -0.635099355454233E-01 ,    -0.127983001616873E-01 , 
  24.55100 ,     0.230444918495284E+00 ,     0.467410526688192E+00 ,    -0.145517762972000E+00 ,     0.984103671653833E-01 ,    -0.605138401681550E-01 ,    -0.999633499061338E-02 , 
  24.57100 ,     0.292932154044343E+00 ,     0.425563388390954E+00 ,    -0.131548136865783E+00 ,     0.119774568794699E+00 ,    -0.559369202917278E-01 ,    -0.780780588400629E-02 , 
  24.59100 ,     0.348228654370280E+00 ,     0.375470376608127E+00 ,    -0.114414831798510E+00 ,     0.137686615622962E+00 ,    -0.499383801026565E-01 ,    -0.652499314698751E-02 , 
  24.61100 ,     0.390102856097018E+00 ,     0.322225796809886E+00 ,    -0.959656145189665E-01 ,     0.150346268048243E+00 ,    -0.427681215724307E-01 ,    -0.633895906058748E-02 , 
  24.63100 ,     0.413155425473706E+00 ,     0.270679377298761E+00 ,    -0.779705392103912E-01 ,     0.156310552255865E+00 ,    -0.347541778703051E-01 ,    -0.732381287542158E-02 , 
  24.65100 ,     0.413299689138148E+00 ,     0.225000951676950E+00 ,    -0.619773657115512E-01 ,     0.154613118331183E+00 ,    -0.262841251545791E-01 ,    -0.943320669239152E-02 , 
  24.67100 ,     0.388136056567506E+00 ,     0.188322215309335E+00 ,    -0.491956932185753E-01 ,     0.144843728375324E+00 ,    -0.177819679139935E-01 ,    -0.125089087064252E-01 , 
  24.69100 ,     0.337188940743363E+00 ,     0.162486798469549E+00 ,    -0.404181275443698E-01 ,     0.127181941969993E+00 ,    -0.968232625823238E-02 ,    -0.163001050571980E-01 , 
  24.71100 ,     0.261986364381257E+00 ,     0.147929578456903E+00 ,    -0.359831056335023E-01 ,     0.102383002042860E+00 ,    -0.240390856702032E-02 ,    -0.204910635992155E-01 , 
  24.73100 ,     0.165975706016067E+00 ,     0.143694063726335E+00 ,    -0.357800831674794E-01 ,     0.717179417128541E-01 ,     0.367577417659893E-02 ,    -0.247340479154563E-01 , 
  24.75100 ,     0.542827619578128E-01 ,     0.147583925766381E+00 ,    -0.392940096469811E-01 ,     0.368736908456666E-01 ,     0.824269082995386E-02 ,    -0.286839634555250E-01 , 
  24.77100 ,    -0.666656826766982E-01 ,     0.156432480821531E+00 ,    -0.456827022514535E-01 ,    -0.177851491872811E-03 ,     0.110641401872708E-01 ,    -0.320311796218138E-01 , 
  24.79100 ,    -0.189624357098390E+00 ,     0.166463233516529E+00 ,    -0.538781601389614E-01 ,    -0.373304513807785E-01 ,     0.120011679932403E-01 ,    -0.345292940142109E-01 , 
  24.81100 ,    -0.307077163063447E+00 ,     0.173706438600006E+00 ,    -0.627012302796687E-01 ,    -0.725011986991670E-01 ,     0.110150263761936E-01 ,    -0.360152439436274E-01 , 
  24.83100 ,    -0.411804977314620E+00 ,     0.174431732907918E+00 ,    -0.709784460957088E-01 ,    -0.103782248255838E+00 ,     0.816762622105297E-02 ,    -0.364200511596554E-01 , 
  24.85100 ,    -0.497427301346545E+00 ,     0.165555659117981E+00 ,    -0.776503135532013E-01 ,    -0.129574533066276E+00 ,     0.361636208884392E-02 ,    -0.357695115690003E-01 , 
  24.87100 ,    -0.558874051900800E+00 ,     0.144985436131413E+00 ,    -0.818617231367554E-01 ,    -0.148693164211368E+00 ,    -0.239596337677679E-02 ,    -0.341752035861266E-01 , 
  24.89100 ,    -0.592749995567093E+00 ,     0.111866380168633E+00 ,    -0.830273449225119E-01 ,    -0.160436870472319E+00 ,    -0.955514669368700E-02 ,    -0.318171769747668E-01 , 
  24.91100 ,    -0.597563601518718E+00 ,     0.667093838174977E-01 ,    -0.808675794176568E-01 ,    -0.164617039712284E+00 ,    -0.174924268398159E-01 ,    -0.289204993409303E-01 , 
  24.93100 ,    -0.573803606734398E+00 ,     0.113859925399946E-01 ,    -0.754136123914985E-01 ,    -0.161545416547287E+00 ,    -0.258030533280621E-01 ,    -0.257284008000002E-01 , 
  24.95100 ,    -0.523859366099404E+00 ,    -0.510091332338741E-01 ,    -0.669830700270141E-01 ,    -0.151982984101416E+00 ,    -0.340655466874325E-01 ,    -0.224750175580530E-01 , 
  24.97100 ,    -0.451794008279486E+00 ,    -0.116416326885101E+00 ,    -0.561304199285954E-01 ,    -0.137055717784380E+00 ,    -0.418607666472666E-01 ,    -0.193606734318031E-01 , 
  24.99100 ,    -0.362991447487914E+00 ,    -0.180166396473839E+00 ,    -0.435783829901358E-01 ,    -0.118145486378896E+00 ,    -0.487900884776750E-01 ,    -0.165322695206163E-01 , 
  25.01100 ,    -0.263708411078638E+00 ,    -0.237401229319828E+00 ,    -0.301380402970832E-01 ,    -0.967661859619419E-01 ,    -0.544921782840911E-01 ,    -0.140707225684177E-01 , 
  25.03100 ,    -0.160570006295587E+00 ,    -0.283521142509547E+00 ,    -0.166259410406612E-01 ,    -0.744360923801427E-01 ,    -0.586580245941356E-01 ,    -0.119865742423652E-01 , 
  25.05100 ,    -0.600513806507960E-01 ,    -0.314617943686399E+00 ,    -0.378632406832337E-02 ,    -0.525573561634124E-01 ,    -0.610440043808252E-01 ,    -0.102239768882870E-01 , 
  25.07100 ,     0.320115684658316E-01 ,    -0.327853719787027E+00 ,     0.777438325135641E-02 ,    -0.323125712507333E-01 ,    -0.614828245913253E-01 ,    -0.867234497532336E-02 , 
  25.09100 ,     0.110842695849513E+00 ,    -0.321750043007368E+00 ,     0.176352018900263E-01 ,    -0.145865356822057E-01 ,    -0.598921843098954E-01 ,    -0.718414213376638E-02 , 
  25.11100 ,     0.173044099182365E+00 ,    -0.296360156808677E+00 ,     0.255868103615471E-01 ,     0.811342741392461E-04 ,    -0.562809579246997E-01 ,    -0.559663620629220E-02 , 
  25.13100 ,     0.216788597410082E+00 ,    -0.253307077894755E+00 ,     0.316350188163285E-01 ,     0.115097474932203E-01 ,    -0.507526255708203E-01 ,    -0.375506332651661E-02 , 
  25.15100 ,     0.241873308156163E+00 ,    -0.195682497576121E+00 ,     0.359824626767434E-01 ,     0.198578803210495E-01 ,    -0.435055997192222E-01 ,    -0.153453407631726E-02 , 
  25.17100 ,     0.249633471658742E+00 ,    -0.127813822263604E+00 ,     0.389915228343904E-01 ,     0.255734832397908E-01 ,    -0.348300448609603E-01 ,     0.114180276002585E-02 , 
  25.19100 ,     0.242727594991373E+00 ,    -0.549185471285906E-01 ,     0.411331366033928E-01 ,     0.293194854410924E-01 ,    -0.251007880786243E-01 ,     0.429037413716018E-02 , 
  25.21100 ,     0.224815794270303E+00 ,     0.173246482658335E-01 ,     0.429272868492195E-01 ,     0.318826307017210E-01 ,    -0.147659934874397E-01 ,     0.786194529663541E-02 , 
  25.23100 ,     0.200161988454778E+00 ,     0.832510686015677E-01 ,     0.448814650980303E-01 ,     0.340745505156115E-01 ,    -0.433143534588594E-02 ,     0.117440959070607E-01 , 
  25.25100 ,     0.173196622998186E+00 ,     0.137690049310138E+00 ,     0.474332800354466E-01 ,     0.366345328689339E-01 ,     0.565954649449762E-02 ,     0.157711151340648E-01 , 
  25.27100 ,     0.148079393739616E+00 ,     0.176407768703557E+00 ,     0.509026694485999E-01 ,     0.401430568940487E-01 ,     0.146500017953891E-01 ,     0.197402002747208E-01 , 
  25.29100 ,     0.128300800075324E+00 ,     0.196473706273549E+00 ,     0.554579698484824E-01 ,     0.449539869420437E-01 ,     0.220964561467689E-01 ,     0.234321495979441E-01 , 
  25.31100 ,     0.116357375168041E+00 ,     0.196518082284589E+00 ,     0.610985448366530E-01 ,     0.511514728359764E-01 ,     0.274979622832401E-01 ,     0.266342464525379E-01 , 
  25.33100 ,     0.113528496918344E+00 ,     0.176856967727518E+00 ,     0.676549387956573E-01 ,     0.585352595476177E-01 ,     0.304255934607659E-01 ,     0.291627905474601E-01 , 
  25.35100 ,     0.119773402614296E+00 ,     0.139473188957424E+00 ,     0.748057840757019E-01 ,     0.666354815607332E-01 ,     0.305505730890866E-01 ,     0.308827685619396E-01 , 
  25.37100 ,     0.133756231806000E+00 ,     0.878536667025645E-01 ,     0.821091165216770E-01 ,     0.747553371102901E-01 ,     0.276690689868270E-01 ,     0.317224653790291E-01 , 
  25.39100 ,     0.152995547055045E+00 ,     0.266963286606187E-01 ,     0.890444904151552E-01 ,     0.820375376437034E-01 ,     0.217216664126221E-01 ,     0.316813657995200E-01 , 
  25.41100 ,     0.174123812579719E+00 ,    -0.384888755245830E-01 ,     0.950614366463536E-01 ,     0.875483208429399E-01 ,     0.128056935478459E-01 ,     0.308304257905165E-01 , 
  25.43100 ,     0.193232685258008E+00 ,    -0.101851044648746E+00 ,     0.996294378499442E-01 ,     0.903712766895247E-01 ,     0.117891235932234E-02 ,     0.293046242333143E-01 , 
  25.45100 ,     0.206272507420997E+00 ,    -0.157701303051819E+00 ,     0.102284711933213E+00 ,     0.897023893093499E-01 ,    -0.127464053978941E-01 ,     0.272885518944494E-01 , 
  25.47100 ,     0.209469712213657E+00 ,    -0.201004611557708E+00 ,     0.102669662744903E+00 ,     0.849376058683389E-01 ,    -0.284193533367791E-01 ,     0.249965634518628E-01 , 
  25.49100 ,     0.199724343708769E+00 ,    -0.227818168477731E+00 ,     0.100561792799538E+00 ,     0.757449058219997E-01 ,    -0.451758189990644E-01 ,     0.226496282035251E-01 , 
  25.51100 ,     0.174951666369260E+00 ,    -0.235638635570070E+00 ,     0.958900646637637E-01 ,     0.621141939896476E-01 ,    -0.622723037671910E-01 ,     0.204513994050834E-01 , 
  25.53100 ,     0.134336722763872E+00 ,    -0.223628160718636E+00 ,     0.887380118778543E-01 ,     0.443802569176086E-01 ,    -0.789262450502574E-01 ,     0.185661383234212E-01 , 
  25.55100 ,     0.784782619584919E-01 ,    -0.192699490540777E+00 ,     0.793341988554777E-01 ,     0.232163357957178E-01 ,    -0.943603307743595E-01 ,     0.171009623544537E-01 , 
  25.57100 ,     0.940804600848905E-02 ,    -0.145452476067896E+00 ,     0.680317827187184E-01 ,    -0.401618133183986E-03 ,    -0.107847844850577E+00 ,     0.160944518989859E-01 , 
  25.59100 ,    -0.695176770504445E-01 ,    -0.859669335486094E-01 ,     0.552798307465804E-01 ,    -0.252574409688903E-01 ,    -0.118755851825630E+00 ,     0.155129913436015E-01 , 
  25.61100 ,    -0.153846690768752E+00 ,    -0.194690385175852E-01 ,     0.415896189056166E-01 ,    -0.499791655949527E-01 ,    -0.126583052938530E+00 ,     0.152554026180242E-01 , 
  25.63100 ,    -0.238361088097384E+00 ,     0.481008442434853E-01 ,     0.274993415753696E-01 ,    -0.731386366759120E-01 ,    -0.130989435946417E+00 ,     0.151655396904637E-01 , 
  25.65100 ,    -0.317482238645130E+00 ,     0.110582674234634E+00 ,     0.135405019637932E-01 ,    -0.933583206913103E-01 ,    -0.131815384806593E+00 ,     0.150516418380187E-01 , 
  25.67100 ,    -0.385716825880997E+00 ,     0.162112162420231E+00 ,     0.208766771043478E-03 ,    -0.109416661447063E+00 ,    -0.129088675974522E+00 ,     0.147104844060909E-01 , 
  25.69100 ,    -0.438106626289238E+00 ,     0.197614011865635E+00 ,    -0.120586704900345E-01 ,    -0.120343404997863E+00 ,    -0.123018707418294E+00 ,     0.139537993751977E-01 , 
  25.71100 ,    -0.470644141226297E+00 ,     0.213231862558914E+00 ,    -0.228980702030478E-01 ,    -0.125497092750664E+00 ,    -0.113978309187940E+00 ,     0.126341267485902E-01 , 
  25.73100 ,    -0.480618819645605E+00 ,     0.206659289829927E+00 ,    -0.320262717508407E-01 ,    -0.124618329613361E+00 ,    -0.102474484739610E+00 ,     0.106672383638370E-01 , 
  25.75100 ,    -0.466864199965244E+00 ,     0.177344641952616E+00 ,    -0.392406541039305E-01 ,    -0.117854356820926E+00 ,    -0.891103416570193E-01 ,     0.804855542522221E-02 , 
  25.77100 ,    -0.429884379312890E+00 ,     0.126553174169085E+00 ,    -0.444133605676039E-01 ,    -0.105752737780812E+00 ,    -0.745412058792596E-01 ,     0.486153641042408E-02 , 
  25.79100 ,    -0.371848109506507E+00 ,     0.572819162393823E-01 ,    -0.474817258369096E-01 ,    -0.892244144187293E-01 ,    -0.594284054623874E-01 ,     0.127679098851818E-02 , 
