Flight time (us) , Calculated , Experiment
   2919.7339999999999       ,   0.11997596558766851       ,   0.11977000000000000     
   2922.0780000000000       ,   0.11923793133774933       ,   0.11648000000000000     
   2924.4220000000000       ,   0.11908977507866143       ,   0.11883000000000001     
   2926.7500000000000       ,   0.11989804272475049       ,   0.12039000000000000     
   2929.0780000000000       ,   0.12214976260300706       ,   0.11989000000000000     
   2931.4220000000000       ,   0.12643798685444138       ,   0.12501000000000001     
   2933.7660000000001       ,   0.13326951351256988       ,   0.13052000000000000     
   2936.1250000000000       ,   0.14299084609314228       ,   0.13263000000000000     
   2938.4839999999999       ,   0.15536614286736677       ,   0.14494000000000001     
   2940.8280000000004       ,   0.16940985262937208       ,   0.16491000000000000     
   2943.1720000000000       ,   0.18363378485668125       ,   0.17377999999999999     
   2945.5309999999999       ,   0.19601148387739087       ,   0.18121999999999999     
   2947.8909999999996       ,   0.20432515867218992       ,   0.19681999999999999     
   2950.2500000000000       ,   0.20713802615548665       ,   0.19806000000000001     
   2952.6089999999999       ,   0.20420836020092992       ,   0.20454000000000000     
   2954.9690000000001       ,   0.19654941957746361       ,   0.18867000000000000     
   2957.3280000000000       ,   0.18614414242983196       ,   0.18290999999999999     
   2959.6870000000004       ,   0.17547905436875089       ,   0.16450999999999999     
   2962.0630000000001       ,   0.16710555165625038       ,   0.16164000000000001     
   2964.4370000000004       ,   0.16359083760877841       ,   0.15654999999999999     
   2966.8130000000001       ,   0.16706215172139269       ,   0.15861000000000000     
   2969.1869999999999       ,   0.17909807028542463       ,   0.16758000000000001     
   2971.5619999999999       ,   0.20043415381868185       ,   0.18476000000000001     
   2973.9380000000001       ,   0.23050268539479130       ,   0.21296999999999999     
   2976.3119999999999       ,   0.26695468190707483       ,   0.25342999999999999     
   2978.6880000000001       ,   0.30571089784579253       ,   0.29592000000000002     
   2981.0780000000000       ,   0.34119617281549297       ,   0.32727000000000001     
   2983.4690000000001       ,   0.36704266086160814       ,   0.36193999999999998     
   2985.8440000000001       ,   0.37834720028204000       ,   0.37945000000000001     
   2988.2339999999999       ,   0.37328803869993649       ,   0.37407000000000001     
   2990.6250000000000       ,   0.35304991684588077       ,   0.37074000000000001     
   2993.0160000000001       ,   0.32161479198527620       ,   0.34438999999999997     
   2995.4220000000000       ,   0.28402258253504115       ,   0.30358000000000002     
   2997.8129999999996       ,   0.24591738814814618       ,   0.26496999999999998     
   3000.2030000000000       ,   0.21107525667506249       ,   0.22566000000000000     
   3002.6089999999999       ,   0.18166313319860594       ,   0.19175000000000000     
   3005.0160000000001       ,   0.15875278618680061       ,   0.16632000000000000     
   3007.4220000000000       ,   0.14201977348716649       ,   0.14924000000000001     
   3009.8280000000000       ,   0.13046451131845896       ,   0.13482000000000000     
   3012.2339999999999       ,   0.12289471597544155       ,   0.12509000000000001     
   3014.6410000000001       ,   0.11820805119016856       ,   0.12206000000000000     
   3017.0470000000000       ,   0.11553150474491904       ,   0.11894000000000000     
   3019.4690000000001       ,   0.11422072625823647       ,   0.11623000000000000     
   3021.8910000000001       ,   0.11384342625864613       ,   0.11686000000000001     
   3024.2969999999996       ,   0.11406283888610384       ,   0.12015000000000001     
   3026.7190000000001       ,   0.11463239608521909       ,   0.12644000000000000     
   3029.1410000000001       ,   0.11526523110705997       ,   0.12966000000000000     
   3031.5629999999996       ,   0.11578665823176885       ,   0.13563000000000000     
   3033.9839999999999       ,   0.11607771035518002       ,   0.13872000000000001     
   3036.4059999999999       ,   0.11613007539248976       ,   0.13436000000000001     
   3038.8440000000001       ,   0.11603965796582455       ,   0.13169000000000000     
   3041.2809999999999       ,   0.11596921297169793       ,   0.12866000000000000     
   3043.7190000000001       ,   0.11608513825274935       ,   0.12644000000000000     
   3046.1559999999999       ,   0.11649766847144739       ,   0.12275000000000000     
   3048.5940000000001       ,   0.11721919156716179       ,   0.11692000000000000     
   3051.0309999999999       ,   0.11815521575791588       ,   0.11569000000000000     
   3053.4690000000001       ,   0.11913554298878297       ,   0.11532000000000001     
   3055.9059999999999       ,   0.11996050237100044       ,   0.11360000000000001     
   3058.3440000000001       ,   0.12044114902140299       ,   0.11569000000000000     
   3060.7970000000000       ,   0.12043492120611723       ,   0.11337999999999999     
   3063.2500000000000       ,   0.11986950151620790       ,   0.11274000000000001     
   3065.6869999999999       ,   0.11878414933902411       ,   0.11360000000000001     
   3068.1409999999996       ,   0.11728934253108045       ,   0.11443000000000000     
   3070.6089999999999       ,   0.11557237619043459       ,   0.11078000000000000     
   3073.0620000000004       ,   0.11386750824576494       ,   0.10630000000000001     
   3075.5160000000001       ,   0.11236511774118479       ,   0.10690000000000000     
   3077.9839999999999       ,   0.11123063313822169       ,   0.10738000000000000     
   3080.4369999999999       ,   0.11061671002902029       ,   0.10384000000000000     
   3082.8910000000001       ,   0.11063660407725907       ,   0.10702000000000000     
   3085.3589999999999       ,   0.11140876774539255       ,   0.10329000000000001     
   3087.8280000000000       ,   0.11303249126579649       ,   0.10843999999999999     
   3090.2970000000000       ,   0.11555692177554067       ,   0.11241000000000000     
   3092.7809999999999       ,   0.11895656091763224       ,   0.11252000000000000     
   3095.2660000000001       ,   0.12301791326471251       ,   0.12484000000000001     
   3097.7339999999999       ,   0.12733551372845597       ,   0.13092000000000001     
   3100.2030000000000       ,   0.13141605374086421       ,   0.13339000000000001     
   3102.6880000000001       ,   0.13472280959380328       ,   0.14060000000000000     
   3105.1720000000000       ,   0.13677280054613944       ,   0.14133000000000001     
   3107.6559999999999       ,   0.13736767648488574       ,   0.13983999999999999     
   3110.1410000000001       ,   0.13661612902294135       ,   0.14473000000000000     
   3112.6250000000000       ,   0.13492327451711700       ,   0.14832000000000001     
   3115.1250000000000       ,   0.13293332411689041       ,   0.14384000000000000     
   3117.6089999999999       ,   0.13155573035265328       ,   0.14566000000000001     
   3120.0940000000001       ,   0.13196874829128805       ,   0.14327999999999999     
   3122.5940000000001       ,   0.13573182775895867       ,   0.14208000000000001     
   3125.0939999999996       ,   0.14484009109066873       ,   0.14424000000000001     
   3127.5940000000001       ,   0.16163909578914382       ,   0.16320000000000001     
   3130.0940000000001       ,   0.18846105467046315       ,   0.19048000000000001     
   3132.6089999999999       ,   0.22718402850113475       ,   0.22747999999999999     
   3135.1250000000000       ,   0.27761776847841635       ,   0.28395999999999999     
   3137.6250000000000       ,   0.33659514528564161       ,   0.33435999999999999     
   3140.1250000000000       ,   0.39859701354553334       ,   0.39711999999999997     
   3142.6409999999996       ,   0.45554906860306027       ,   0.45601999999999998     
   3145.1559999999999       ,   0.49755767946675078       ,   0.51015999999999995     
   3147.6720000000000       ,   0.51712370247879547       ,   0.52614000000000005     
   3150.1869999999999       ,   0.51122006092160244       ,   0.54088000000000003     
   3152.7030000000000       ,   0.48211925593579680       ,   0.51602999999999999     
   3155.2339999999999       ,   0.43603417471374306       ,   0.47134999999999999     
