 Results from RMCProfile version 6.7.9.5

 (Version 6f format configuration file)                                          

 0 experiments   1 partials
  21.86061     0.97358
  21.92606     1.00125
  21.99151     1.00715
  22.05696     0.96917
  22.12242     1.01029
  22.18787     0.98823
  22.25332     0.99914
  22.31877     1.02084
  22.38422     1.01384
  22.44967     0.99702
  22.51512     1.01259
  22.58057     1.01002
  22.64602     0.97981
  22.71147     1.00369
  22.77693     0.98130
