 Results from RMCProfile version 6.7.9.5

 (Version 6f format configuration file)                                          

 0 experiments   1 partials
  21.86061     0.99916
  21.92606     1.00710
  21.99151     0.99010
  22.05696     1.00052
  22.12242     1.00340
  22.18787     1.00034
  22.25332     0.99644
  22.31877     1.00335
  22.38422     1.00225
  22.44967     1.00459
  22.51512     1.00329
  22.58057     1.00303
  22.64602     1.00447
  22.71147     0.99923
  22.77693     0.99149
  22.84238     1.00382
  22.90783     0.99012
  22.97328     0.99759
  23.03873     0.99582
  23.10418     1.00373
  23.16963     1.00059
  23.23508     1.00704
  23.30053     1.00227
  23.36598     0.99548
  23.43143     0.99562
  23.49689     0.99892
  23.56234     0.99752
  23.62779     0.98883
  23.69324     0.99236
  23.75869     1.01214
  23.82414     0.99402
  23.88959     0.99719
  23.95504     0.99806
  24.02049     1.01316
  24.08594     1.00583
  24.15139     1.00229
  24.21685     1.00292
  24.28230     1.00119
  24.34775     0.99953
  24.41320     0.99684
  24.47865     0.99494
  24.54410     1.00337
  24.60955     1.00768
  24.67500     1.00093
  24.74045     1.00815
  24.80590     0.99808
  24.87135     1.00145
  24.93681     0.99622
  25.00226     0.98715
  25.06771     1.00169
  25.13316     1.00298
  25.19861     0.99973
  25.26406     1.00321
  25.32951     0.99878
  25.39496     0.99423
  25.46041     1.00250
  25.52586     1.00087
  25.59132     1.00626
  25.65677     1.00023
  25.72222     0.99332
  25.78767     1.00000
  25.85312     0.99658
  25.91857     1.00251
  25.98402     1.00099
  26.04947     1.00048
  26.11492     1.00253
  26.18037     1.00529
  26.24582     0.99457
  26.31128     1.00110
  26.37673     0.99991
  26.44218     1.00022
  26.50763     0.99840
  26.57308     1.00246
  26.63853     1.00565
  26.70398     1.00418
  26.76943     0.99512
  26.83488     0.99083
  26.90033     0.99707
  26.96578     1.00002
  27.03124     0.99652
  27.09669     1.00955
  27.16214     0.99176
  27.22759     0.99364
  27.29304     1.01076
  27.35849     1.00442
  27.42394     1.00045
  27.48939     1.01045
  27.55484     0.99842
  27.62029     0.99818
  27.68575     0.99739
  27.75120     1.00144
  27.81665     1.00028
  27.88210     0.99865
  27.94755     0.99413
  28.01300     1.00606
  28.07845     1.00043
  28.14390     0.99827
  28.20935     1.00052
  28.27480     0.99529
  28.34025     0.99680
  28.40571     1.00104
  28.47116     0.99641
  28.53661     0.99391
  28.60206     0.99893
  28.66751     1.00096
  28.73296     0.99811
  28.79841     1.00227
  28.86386     1.00565
  28.92931     0.99783
  28.99476     1.00830
  29.06021     0.99628
  29.12567     0.99895
  29.19112     0.99826
  29.25657     1.00729
  29.32202     1.00070
  29.38747     1.00318
  29.45292     0.99548
  29.51837     0.99931
  29.58382     1.00040
  29.64927     1.00039
  29.71472     1.00715
  29.78018     0.99234
  29.84563     1.00472
  29.91108     0.99231
  29.97653     0.99748
  30.04198     1.00071
  30.10743     0.99908
  30.17288     0.99700
  30.23833     1.00090
  30.30378     1.00372
  30.36923     0.99246
  30.43468     0.99334
  30.50014     0.99898
  30.56559     0.99951
  30.63104     0.99810
  30.69649     0.99843
  30.76194     0.99906
  30.82739     1.00448
  30.89284     1.00507
  30.95829     1.00117
  31.02374     1.00000
  31.08919     0.99720
  31.15464     1.00926
  31.22010     1.00578
  31.28555     1.00228
  31.35100     1.00755
  31.41645     0.99698
  31.48190     0.99610
  31.54735     1.00870
  31.61280     1.00231
  31.67825     1.00266
  31.74370     1.00065
  31.80915     0.99922
  31.87460     0.99119
  31.94006     0.99732
  32.00551     0.99723
  32.07096     0.99905
  32.13641     0.99260
  32.20186     1.00082
  32.26731     0.99746
  32.33276     1.00219
  32.39821     0.99961
  32.46366     1.00466
  32.52911     1.00064
  32.59457     1.00467
  32.66002     1.00277
  32.72547     0.99749
  32.79092     0.99357
  32.85637     0.99576
  32.92182     0.99354
  32.98727     1.00198
  33.05272     0.99918
  33.11817     1.00261
  33.18362     1.00039
  33.24907     0.99488
  33.31453     0.99345
  33.37998     1.00720
  33.44543     1.00021
  33.51088     0.99643
  33.57633     0.99297
  33.64178     1.00573
  33.70723     0.99765
  33.77268     1.00608
  33.83813     0.99642
  33.90358     0.99906
  33.96903     1.00227
  34.03449     1.00080
  34.09994     1.00671
  34.16539     1.00297
  34.23084     0.99437
  34.29629     0.99817
  34.36174     1.00178
  34.42719     0.99622
  34.49264     0.99974
  34.55809     1.00809
  34.62354     1.00036
