 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   2.97721 ,    -0.216643961682178E+00 ,    -0.107003353073140E+01 ,     0.104904351548021E+01 , 
   3.00680 ,    -0.438645405246664E+00 ,    -0.923429423526122E+00 ,     0.876848591624971E+00 , 
   3.03638 ,    -0.637326934596911E+00 ,    -0.785001523848780E+00 ,     0.707599005039579E+00 , 
   3.06596 ,    -0.808738827066841E+00 ,    -0.657262382035214E+00 ,     0.544895922446927E+00 , 
   3.09552 ,    -0.950162254904334E+00 ,    -0.542105207874778E+00 ,     0.391749178216568E+00 , 
   3.12507 ,    -0.106013931474273E+01 ,    -0.440782253142322E+00 ,     0.250509181847142E+00 , 
   3.15461 ,    -0.113844662327457E+01 ,    -0.353911290814967E+00 ,     0.122831913865730E+00 , 
   3.18415 ,    -0.118601651410566E+01 ,    -0.281508135764257E+00 ,     0.967695809919774E-02 , 
   3.21367 ,    -0.120481217892854E+01 ,    -0.223042072657140E+00 ,    -0.886630878009567E-01 , 
   3.24318 ,    -0.119766499959738E+01 ,    -0.177510183516610E+00 ,    -0.172504947789303E+00 , 
   3.27269 ,    -0.116808373614070E+01 ,    -0.143525932072950E+00 ,    -0.242693127400282E+00 , 
   3.30218 ,    -0.112004611655235E+01 ,    -0.119416983621695E+00 ,    -0.300499861025313E+00 , 
   3.33167 ,    -0.105778369415880E+01 ,    -0.103327122928561E+00 ,    -0.347512580784485E+00 , 
   3.36114 ,    -0.985570603986516E+00 ,    -0.933172708528588E-01 ,    -0.385515275664771E+00 , 
   3.39060 ,    -0.907526095728085E+00 ,    -0.874609726009016E-01 ,    -0.416370101080645E+00 , 
   3.42006 ,    -0.827439508064039E+00 ,    -0.839303059858981E-01 ,    -0.441905260396055E+00 , 
   3.44950 ,    -0.748624759146994E+00 ,    -0.810688972467136E-01 ,    -0.463814541328704E+00 , 
   3.47893 ,    -0.673809559277127E+00 ,    -0.774495891252279E-01 ,    -0.483572996785539E+00 , 
   3.50835 ,    -0.605062513048537E+00 ,    -0.719152316728596E-01 ,    -0.502372169009772E+00 , 
   3.53777 ,    -0.543759182782522E+00 ,    -0.636020103775176E-01 ,    -0.521077034098931E+00 , 
   3.56717 ,    -0.490586144355235E+00 ,    -0.519456400834876E-01 ,    -0.540205561906601E+00 , 
   3.59656 ,    -0.445580184378297E+00 ,    -0.366715923161737E-01 ,    -0.559930515726446E+00 , 
   3.62593 ,    -0.408198154995231E+00 ,    -0.177712496875896E-01 ,    -0.580101925398251E+00 , 
   3.65530 ,    -0.377411692938924E+00 ,     0.453353645242226E-02 ,    -0.600287618095483E+00 , 
   3.68466 ,    -0.351820076058283E+00 ,     0.298345915238141E-01 ,    -0.619828334512541E+00 , 
   3.71400 ,    -0.329773963829758E+00 ,     0.575871322259584E-01 ,    -0.637903333364642E+00 , 
   3.74334 ,    -0.309502655739308E+00 ,     0.871618542150059E-01 ,    -0.653602018662120E+00 , 
   3.77266 ,    -0.289237787516163E+00 ,     0.117896306934772E+00 ,    -0.665997021600178E+00 , 
   3.80197 ,    -0.267327033839464E+00 ,     0.149142734984605E+00 ,    -0.674214326467587E+00 , 
   3.83127 ,    -0.242332343180234E+00 ,     0.180309963201630E+00 ,    -0.677496427814780E+00 , 
   3.86056 ,    -0.213108427537720E+00 ,     0.210897403975611E+00 ,    -0.675255111700376E+00 , 
   3.88983 ,    -0.178858588819899E+00 ,     0.240519837496825E+00 ,    -0.667111224286530E+00 , 
   3.91910 ,    -0.139166401278105E+00 ,     0.268922224027786E+00 ,    -0.652919675964802E+00 , 
   3.94835 ,    -0.940032022826354E-01 ,     0.295984417260161E+00 ,    -0.632778873726677E+00 , 
   3.97759 ,    -0.437126927833275E-01 ,     0.321716226584425E+00 ,    -0.607024722639208E+00 , 
   4.00682 ,     0.110248563826609E-01 ,     0.346243794367791E+00 ,    -0.576210235076414E+00 , 
   4.03603 ,     0.692453138559951E-01 ,     0.369788687681013E+00 ,    -0.541072584833765E+00 , 
   4.06524 ,     0.129766107898228E+00 ,     0.392641433831076E+00 ,    -0.502490101051861E+00 , 
   4.09443 ,     0.191259708694842E+00 ,     0.415131443635189E+00 ,    -0.461432182282291E+00 , 
   4.12361 ,     0.252330372614187E+00 ,     0.437595360590278E+00 ,    -0.418905403408469E+00 , 
   4.15277 ,     0.311589481145268E+00 ,     0.460345849720315E+00 ,    -0.375899178679764E+00 , 
   4.18193 ,     0.367725201225002E+00 ,     0.483642705024388E+00 ,    -0.333334235891465E+00 , 
   4.21107 ,     0.419562811514899E+00 ,     0.507667922761156E+00 ,    -0.292016864046273E+00 , 
   4.24019 ,     0.466112832732283E+00 ,     0.532506077467943E+00 ,    -0.252601443948887E+00 , 
   4.26931 ,     0.506605013532256E+00 ,     0.558130970090686E+00 ,    -0.215563190604987E+00 , 
   4.29841 ,     0.540507196720449E+00 ,     0.584399116299743E+00 ,    -0.181182366539686E+00 , 
   4.32750 ,     0.567529063354420E+00 ,     0.611050231949009E+00 ,    -0.149540508326053E+00 , 
   4.35658 ,     0.587611667241882E+00 ,     0.637714474879131E+00 ,    -0.120528487863751E+00 , 
   4.38564 ,     0.600904478410788E+00 ,     0.663925839031228E+00 ,    -0.938655469333976E-01 , 
   4.41469 ,     0.607732309204045E+00 ,     0.689140786215644E+00 ,    -0.691278361228682E-01 , 
   4.44372 ,     0.608554969630734E+00 ,     0.712760957057723E+00 ,    -0.457844893904273E-01 , 
   4.47275 ,     0.603922770687363E+00 ,     0.734158635330098E+00 ,    -0.232388978638252E-01 , 
   4.50175 ,     0.594431059597155E+00 ,     0.752703554017651E+00 ,    -0.872626977812891E-03 , 
   4.53075 ,     0.580676835963890E+00 ,     0.767789627198625E+00 ,     0.219106434162408E-01 , 
   4.55973 ,     0.563220181004152E+00 ,     0.778860264779488E+00 ,     0.456436880945529E-01 , 
   4.58870 ,     0.542552761645877E+00 ,     0.785431068863642E+00 ,     0.707591168332107E-01 , 
   4.61765 ,     0.519075083601151E+00 ,     0.787108909282692E+00 ,     0.975595153178102E-01 , 
   4.64659 ,     0.493083504170404E+00 ,     0.783606617282080E+00 ,     0.126195844836398E+00 , 
   4.67551 ,     0.464767320821823E+00 ,     0.774752804667359E+00 ,     0.156655079677943E+00 , 
   4.70442 ,     0.434215569734160E+00 ,     0.760496594428628E+00 ,     0.188757505843157E+00 , 
   4.73332 ,     0.401432540984174E+00 ,     0.740907321882947E+00 ,     0.222163546493806E+00 , 
   4.76220 ,     0.366360480294050E+00 ,     0.716169517880431E+00 ,     0.256389450464784E+00 , 
   4.79107 ,     0.328907530554800E+00 ,     0.686573704811320E+00 ,     0.290830709113430E+00 , 
   4.81992 ,     0.288978690501016E+00 ,     0.652503711876190E+00 ,     0.324791678235758E+00 , 
   4.84876 ,     0.246507444290478E+00 ,     0.614421341264054E+00 ,     0.357519594453004E+00 , 
   4.87758 ,     0.201485745967513E+00 ,     0.572849287758883E+00 ,     0.388241001496542E+00 , 
   4.90639 ,     0.153990219051999E+00 ,     0.528353230441785E+00 ,     0.416198546323372E+00 , 
   4.93519 ,     0.104202737392984E+00 ,     0.481523979330123E+00 ,     0.440686166101577E+00 , 
   4.96396 ,     0.524239652870963E-01 ,     0.432960477595452E+00 ,     0.461080856338347E+00 , 
   4.99273 ,    -0.921076543197320E-03 ,     0.383254339383953E+00 ,     0.476869473476364E+00 , 
   5.02147 ,    -0.552858200019232E-01 ,     0.332976453942028E+00 ,     0.487669363097466E+00 , 
   5.05021 ,    -0.110013192444255E+00 ,     0.282666019533294E+00 ,     0.493241994938223E+00 , 
   5.07893 ,    -0.164354233868302E+00 ,     0.232822196722140E+00 ,     0.493499203736680E+00 , 
   5.10763 ,    -0.217493165906733E+00 ,     0.183898400903465E+00 ,     0.488502055496467E+00 , 
   5.13631 ,    -0.268577408437138E+00 ,     0.136299098462075E+00 ,     0.478452758053799E+00 , 
   5.16498 ,    -0.316750760268246E+00 ,     0.903788381610684E-01 ,     0.463680391167819E+00 , 
   5.19364 ,    -0.361187797059370E+00 ,     0.464431458941788E-01 ,     0.444621526506289E+00 , 
   5.22228 ,    -0.401127498723864E+00 ,     0.475084119774719E-02 ,     0.421797028025432E+00 , 
   5.25090 ,    -0.435904198788962E+00 ,    -0.344827000443024E-01 ,     0.395786459486946E+00 , 
   5.27951 ,    -0.464974141015057E+00 ,    -0.710818107600068E-01 ,     0.367201574629339E+00 , 
   5.30810 ,    -0.487936219006067E+00 ,    -0.104906765314632E+00 ,     0.336660328464694E+00 , 
   5.33668 ,    -0.504545842188025E+00 ,    -0.135850356275439E+00 ,     0.304762731853765E+00 , 
   5.36523 ,    -0.514721292048833E+00 ,    -0.163835106648254E+00 ,     0.272069686757576E+00 , 
   5.39378 ,    -0.518542379195460E+00 ,    -0.188811308348282E+00 ,     0.239085700660187E+00 , 
   5.42230 ,    -0.516241657173650E+00 ,    -0.210755969683544E+00 ,     0.206246102344801E+00 , 
   5.45081 ,    -0.508188866647706E+00 ,    -0.229672647156722E+00 ,     0.173909085575430E+00 , 
   5.47930 ,    -0.494869649497419E+00 ,    -0.245592037463712E+00 ,     0.142352610603252E+00 , 
   5.50778 ,    -0.476859866547130E+00 ,    -0.258573120868977E+00 ,     0.111775913225144E+00 , 
   5.53624 ,    -0.454797059806079E+00 ,    -0.268704582613999E+00 ,     0.823051229572333E-01 , 
   5.56468 ,    -0.429350710733078E+00 ,    -0.276106198575477E+00 ,     0.540022886385957E-01 , 
   5.59311 ,    -0.401192956640708E+00 ,    -0.280929857215486E+00 ,     0.268769610072424E-01 , 
   5.62152 ,    -0.370971340467040E+00 ,    -0.283359902330239E+00 ,     0.899393308308738E-03 , 
   5.64991 ,    -0.339284993001607E+00 ,    -0.283612518808584E+00 ,    -0.239856052930858E-01 , 
   5.67828 ,    -0.306665394511792E+00 ,    -0.281933943526393E+00 ,    -0.478450947469294E-01 , 
   5.70664 ,    -0.273562551899857E+00 ,    -0.278597361207559E+00 ,    -0.707455500893583E-01 , 
   5.73498 ,    -0.240337078265499E+00 ,    -0.273898435079616E+00 ,    -0.927422357961307E-01 , 
   5.76330 ,    -0.207258295911184E+00 ,    -0.268149518242993E+00 ,    -0.113870945542873E+00 , 
   5.79161 ,    -0.174508123542052E+00 ,    -0.261672687362118E+00 ,    -0.134142451100585E+00 , 
   5.81989 ,    -0.142190174775707E+00 ,    -0.254791829194792E+00 ,    -0.153539801208104E+00 , 
   5.84816 ,    -0.110343206938497E+00 ,    -0.247824086735882E+00 ,    -0.172018411999033E+00 , 
   5.87641 ,    -0.789578320466297E-01 ,    -0.241071030360813E+00 ,    -0.189508707259247E+00 , 
   5.90465 ,    -0.479952473187633E-01 ,    -0.234809956471060E+00 ,    -0.205920910203601E+00 , 
   5.93286 ,    -0.174066673683722E-01 ,    -0.229285729300970E+00 ,    -0.221151467159248E+00 , 
   5.96106 ,     0.128478536866520E-01 ,    -0.224703569780246E+00 ,    -0.235090503491526E+00 , 
   5.98924 ,     0.427824374978327E-01 ,    -0.221223159236410E+00 ,    -0.247629676405338E+00 , 
   6.01740 ,     0.723713060487322E-01 ,    -0.218954367325904E+00 ,    -0.258669798067165E+00 , 
   6.04554 ,     0.101538472466155E+00 ,    -0.217954836297635E+00 ,    -0.268127653166472E+00 , 
   6.07367 ,     0.130151795078488E+00 ,    -0.218229562030606E+00 ,    -0.275941522378210E+00 , 
   6.10177 ,     0.158021703479701E+00 ,    -0.219732511591164E+00 ,    -0.282075039894679E+00 , 
   6.12986 ,     0.184904606727052E+00 ,    -0.222370213172359E+00 ,    -0.286519150384340E+00 , 
   6.15793 ,     0.210510702739804E+00 ,    -0.226007153206971E+00 ,    -0.289292078565890E+00 , 
   6.18598 ,     0.234515641453465E+00 ,    -0.230472722983356E+00 ,    -0.290437372906156E+00 , 
   6.21401 ,     0.256575267356732E+00 ,    -0.235569378496719E+00 ,    -0.290020223943309E+00 , 
   6.24202 ,     0.276342491975240E+00 ,    -0.241081616956020E+00 ,    -0.288122378522652E+00 , 
   6.27001 ,     0.293485232557004E+00 ,    -0.246785334672281E+00 ,    -0.284836066390136E+00 , 
   6.29799 ,     0.307704304746145E+00 ,    -0.252457116046869E+00 ,    -0.280257419573414E+00 , 
   6.32594 ,     0.318750175508510E+00 ,    -0.257883012760510E+00 ,    -0.274479894406889E+00 , 
   6.35388 ,     0.326437565172640E+00 ,    -0.262866405346126E+00 ,    -0.267588199846588E+00 , 
   6.38179 ,     0.330657027706061E+00 ,    -0.267234594088051E+00 ,    -0.259653195096626E+00 , 
   6.40969 ,     0.331382826632133E+00 ,    -0.270843839400860E+00 ,    -0.250728147916376E+00 , 
   6.43757 ,     0.328676648169816E+00 ,    -0.273582659273594E+00 ,    -0.240846647570441E+00 , 
   6.46542 ,     0.322686939375220E+00 ,    -0.275373288037251E+00 ,    -0.230022350009011E+00 , 
   6.49326 ,     0.313643912524165E+00 ,    -0.276171301182108E+00 ,    -0.218250605362854E+00 , 
   6.52108 ,     0.301850502933987E+00 ,    -0.275963509623439E+00 ,    -0.205511887586440E+00 , 
   6.54888 ,     0.287669791955239E+00 ,    -0.274764318262689E+00 ,    -0.191776821478055E+00 , 
   6.57666 ,     0.271509597656605E+00 ,    -0.272610822956307E+00 ,    -0.177012491237776E+00 , 
   6.60441 ,     0.253805082736325E+00 ,    -0.269556982863843E+00 ,    -0.161189624107528E+00 , 
   6.63215 ,     0.235000325153673E+00 ,    -0.265667248340524E+00 ,    -0.144290178010287E+00 , 
   6.65987 ,     0.215529837725954E+00 ,    -0.261010045937550E+00 ,    -0.126314827320369E+00 , 
   6.68757 ,     0.195801007574532E+00 ,    -0.255651520778298E+00 ,    -0.107289837921266E+00 , 
   6.71525 ,     0.176178357129013E+00 ,    -0.249649912958008E+00 ,    -0.872728515415056E-01 , 
   6.74290 ,     0.156970410694695E+00 ,    -0.243050900262926E+00 ,    -0.663571580715172E-01 , 
   6.77054 ,     0.138419792229250E+00 ,    -0.235884177138769E+00 ,    -0.446741194448234E-01 , 
   6.79815 ,     0.120696990903576E+00 ,    -0.228161463131098E+00 ,    -0.223935144768584E-01 , 
   6.82575 ,     0.103898022626061E+00 ,    -0.219876047387208E+00 ,     0.278305632944079E-03 , 
   6.85332 ,     0.880460001335672E-01 ,    -0.211003884155447E+00 ,     0.231024338327602E-01 , 
   6.88088 ,     0.730964136909850E-01 ,    -0.201506162663340E+00 ,     0.458134511661922E-01 , 
   6.90841 ,     0.589457304501821E-01 ,    -0.191333188352789E+00 ,     0.681272339580307E-01 , 
   6.93592 ,     0.454427533862747E-01 ,    -0.180429335909413E+00 ,     0.897501551908498E-01 , 
   6.96341 ,     0.324020489344331E-01 ,    -0.168738771961233E+00 ,     0.110389226860029E+00 , 
   6.99088 ,     0.196186622466574E-01 ,    -0.156211600048361E+00 ,     0.129762671385660E+00 , 
   7.01833 ,     0.688329411926131E-02 ,    -0.142810054812990E+00 ,     0.147610380145735E+00 , 
   7.04575 ,    -0.600288478816049E-02 ,    -0.128514367570828E+00 ,     0.163703717441276E+00 , 
   7.07316 ,    -0.192145603279893E-01 ,    -0.113327941602968E+00 ,     0.177854158537897E+00 , 
   7.10054 ,    -0.328904322706012E-01 ,    -0.972815116204033E-01 ,     0.189920308977767E+00 , 
   7.12790 ,    -0.471237708938714E-01 ,    -0.804360158094072E-01 ,     0.199812935682775E+00 , 
   7.15524 ,    -0.619557916546856E-01 ,    -0.628839776363367E-01 ,     0.207497743688184E+00 , 
   7.18256 ,    -0.773720997302202E-01 ,    -0.447492743839240E-01 ,     0.212995749814140E+00 , 
   7.20985 ,    -0.933022810643053E-01 ,    -0.261852558661222E-01 ,     0.216381229645494E+00 , 
   7.23713 ,    -0.109622543306821E+00 ,    -0.737126527028242E-02 ,     0.217777339958002E+00 , 
   7.26438 ,    -0.126161148212282E+00 ,     0.114923001139521E-01 ,     0.217349638363208E+00 , 
   7.29161 ,    -0.142706235244533E+00 ,     0.301901719302747E-01 ,     0.215297829036020E+00 , 
   7.31882 ,    -0.159015521504592E+00 ,     0.484993539460137E-01 ,     0.211846152303597E+00 , 
   7.34600 ,    -0.174827281098988E+00 ,     0.661968893278327E-01 ,     0.207232902046774E+00 , 
   7.37317 ,    -0.189871961144049E+00 ,     0.830678809413429E-01 ,     0.201699595030605E+00 , 
   7.40031 ,    -0.203883783084465E+00 ,     0.989133778176947E-01 ,     0.195480328627322E+00 , 
   7.42743 ,    -0.216611706091548E+00 ,     0.113557745046236E+00 ,     0.188791847636318E+00 , 
   7.45452 ,    -0.227829191182221E+00 ,     0.126855158055941E+00 ,     0.181824798266094E+00 , 
   7.48159 ,    -0.237342295753902E+00 ,     0.138694904207301E+00 ,     0.174736580462590E+00 , 
   7.50864 ,    -0.244995742370712E+00 ,     0.149005232571319E+00 ,     0.167646122532672E+00 , 
   7.53567 ,    -0.250676735674605E+00 ,     0.157755563666011E+00 ,     0.160630799318538E+00 , 
   7.56268 ,    -0.254316439379505E+00 ,     0.164956951064498E+00 ,     0.153725602655852E+00 , 
   7.58966 ,    -0.255889163380147E+00 ,     0.170660772060249E+00 ,     0.146924556536653E+00 , 
   7.61661 ,    -0.255409441261179E+00 ,     0.174955710633972E+00 ,     0.140184255422814E+00 , 
   7.64355 ,    -0.252927293791586E+00 ,     0.177963178479114E+00 ,     0.133429298399463E+00 , 
   7.67046 ,    -0.248522068250933E+00 ,     0.179831394700834E+00 ,     0.126559299653669E+00 , 
   7.69735 ,    -0.242295311930800E+00 ,     0.180728408329370E+00 ,     0.119457081627486E+00 , 
   7.72421 ,    -0.234363177740292E+00 ,     0.180834396916154E+00 ,     0.111997604603772E+00 , 
   7.75105 ,    -0.224848869081306E+00 ,     0.180333606899353E+00 ,     0.104057157719952E+00 , 
   7.77787 ,    -0.213875610349606E+00 ,     0.179406315685612E+00 ,     0.955223324625970E-01 , 
   7.80467 ,    -0.201560580539579E+00 ,     0.178221190969619E+00 ,     0.862983202585064E-01 , 
   7.83144 ,    -0.188010173981314E+00 ,     0.176928400110067E+00 ,     0.763161192686570E-01 , 
   7.85818 ,    -0.173316859002072E+00 ,     0.175653782707952E+00 ,     0.655382991838434E-01 , 
   7.88490 ,    -0.157557798052422E+00 ,     0.174494345021398E+00 ,     0.539630530105044E-01 , 
   7.91160 ,    -0.140795277988044E+00 ,     0.173515268335378E+00 ,     0.416263570556681E-01 , 
   7.93828 ,    -0.123078883445432E+00 ,     0.172748548273120E+00 ,     0.286021595930609E-01 , 
   7.96493 ,    -0.104449236190698E+00 ,     0.172193302055120E+00 ,     0.150006197994171E-01 , 
   7.99155 ,    -0.849430250967281E-01 ,     0.171817699834564E+00 ,     0.964516306140221E-03 , 
   8.01815 ,    -0.645989703769998E-01 ,     0.171562398407441E+00 ,    -0.133359657673282E-01 , 
   8.04473 ,    -0.434643061830042E-01 ,     0.171345284551478E+00 ,    -0.277097834865563E-01 , 
