Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
002546.799      188092     2213501  0.179E-01  0.339E+00
002558.799      188550     2220921  0.177E-01  0.339E+00
002610.794      189056     2228325  0.179E-01  0.339E+00
002622.797      189650     2237643  0.178E-01  0.339E+00
002634.801      190260     2247288  0.178E-01  0.338E+00
002646.801      190769     2255504  0.180E-01  0.338E+00
002658.800      191279     2263376  0.180E-01  0.338E+00
002710.801      191804     2271903  0.178E-01  0.338E+00
002722.796      192273     2279578  0.180E-01  0.338E+00
002734.808      192814     2288388  0.179E-01  0.338E+00
002746.799      193313     2296895  0.178E-01  0.338E+00
002758.800      193783     2304087  0.175E-01  0.338E+00
002810.795      194345     2312832  0.178E-01  0.338E+00
002822.801      194771     2320021  0.179E-01  0.338E+00
002834.799      195224     2327556  0.178E-01  0.338E+00
002846.799      195803     2336729  0.177E-01  0.338E+00
002858.799      196290     2344418  0.177E-01  0.338E+00
002910.801      196849     2352655  0.178E-01  0.338E+00
002922.800      197385     2360140  0.178E-01  0.338E+00
002934.795      197950     2368967  0.181E-01  0.337E+00
002946.799      198537     2377537  0.179E-01  0.338E+00
002958.795      199092     2386656  0.177E-01  0.338E+00
003010.863      199629     2394577  0.177E-01  0.338E+00
003022.800      200159     2402715  0.178E-01  0.337E+00
003034.799      200667     2410495  0.177E-01  0.338E+00
003046.809      201178     2418014  0.178E-01  0.337E+00
003058.801      201595     2425040  0.177E-01  0.337E+00
003110.794      202101     2432871  0.176E-01  0.338E+00
003122.800      202691     2441736  0.176E-01  0.338E+00
003134.798      203125     2448777  0.177E-01  0.337E+00
003146.799      203653     2457494  0.178E-01  0.337E+00
003158.799      204161     2465145  0.179E-01  0.337E+00
003210.795      204697     2473629  0.176E-01  0.337E+00
003222.797      205209     2481535  0.177E-01  0.337E+00
003234.794      205684     2489459  0.175E-01  0.338E+00
003246.797      206203     2497411  0.175E-01  0.338E+00
003258.803      206662     2505327  0.174E-01  0.337E+00
003310.800      207175     2514000  0.173E-01  0.338E+00
003322.802      207748     2522742  0.173E-01  0.338E+00
003334.794      208256     2531365  0.173E-01  0.338E+00
003346.803      208815     2539928  0.173E-01  0.338E+00
003358.799      209230     2547092  0.171E-01  0.338E+00
003410.894      209661     2553867  0.189E-01  0.374E+00
003422.806      210178     2562022  0.170E-01  0.338E+00
003434.800      210590     2571316  0.172E-01  0.337E+00
003446.795      211123     2579816  0.173E-01  0.337E+00
003458.801      211626     2587115  0.172E-01  0.337E+00
003510.815      212103     2594659  0.172E-01  0.337E+00
003522.800      212591     2602543  0.173E-01  0.337E+00
003534.794      213120     2611559  0.174E-01  0.337E+00
003546.799      213686     2620204  0.174E-01  0.337E+00
003558.843      214238     2628693  0.172E-01  0.337E+00
003610.797      214700     2636193  0.173E-01  0.337E+00
003622.795      215187     2643922  0.172E-01  0.337E+00
003634.804      215750     2652905  0.173E-01  0.337E+00
003646.799      216244     2660941  0.173E-01  0.337E+00
003658.795      216716     2668832  0.172E-01  0.337E+00
003710.801      217199     2676721  0.173E-01  0.337E+00
003722.800      217705     2684697  0.174E-01  0.337E+00
003734.803      218227     2694035  0.170E-01  0.337E+00
003746.800      218740     2702743  0.169E-01  0.337E+00
003758.804      219202     2709913  0.170E-01  0.337E+00
003810.798      219671     2717502  0.170E-01  0.337E+00
003822.798      220175     2725424  0.172E-01  0.337E+00
003834.799      220695     2733849  0.170E-01  0.337E+00
003846.808      221154     2741130  0.168E-01  0.337E+00
003858.799      221623     2748647  0.168E-01  0.337E+00
003910.795      222112     2755843  0.170E-01  0.337E+00
003922.810      222516     2762676  0.171E-01  0.337E+00
003934.800      223001     2770459  0.173E-01  0.336E+00
003946.801      223545     2778956  0.171E-01  0.337E+00
003958.799      224086     2787718  0.170E-01  0.337E+00
004010.794      224644     2796271  0.171E-01  0.337E+00
004022.832      225118     2803680  0.170E-01  0.337E+00
004034.836      225657     2811807  0.168E-01  0.337E+00
004046.796      226100     2819744  0.167E-01  0.337E+00
004058.802      226634     2828841  0.168E-01  0.337E+00
004110.799      227175     2837015  0.169E-01  0.337E+00
004122.796      227651     2845489  0.168E-01  0.337E+00
004134.799      228052     2851854  0.167E-01  0.337E+00
004146.859      228515     2859602  0.166E-01  0.337E+00
004158.800      229072     2868064  0.166E-01  0.337E+00
004210.799      229605     2876087  0.165E-01  0.337E+00
004222.797      230101     2884007  0.166E-01  0.337E+00
004234.795      230500     2890645  0.164E-01  0.337E+00
004246.857      230958     2898273  0.164E-01  0.337E+00
004258.797      231444     2905935  0.165E-01  0.337E+00
004310.793      231990     2914647  0.164E-01  0.337E+00
004322.800      232464     2922147  0.165E-01  0.337E+00
004334.798      232876     2929089  0.166E-01  0.337E+00
004346.801      233333     2936567  0.165E-01  0.337E+00
004358.804      233906     2945727  0.164E-01  0.337E+00
004410.794      234295     2952209  0.164E-01  0.337E+00
004422.829      234784     2960063  0.152E-01  0.324E+00
004434.811      235374     2969034  0.164E-01  0.337E+00
004446.802      235909     2977004  0.165E-01  0.337E+00
004458.849      236385     2984878  0.184E-01  0.375E+00
004510.806      236876     2992584  0.166E-01  0.336E+00
004522.800      237350     3000532  0.165E-01  0.337E+00
004534.793      237878     3008864  0.162E-01  0.337E+00
004546.816      238417     3017281  0.164E-01  0.337E+00
004558.794      238938     3025711  0.163E-01  0.337E+00
004610.802      239462     3034322  0.161E-01  0.337E+00
004622.798      239973     3042540  0.162E-01  0.337E+00
