 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
  20.50600 ,     0.101661347460650E+01 ,    -0.110108211828669E+01 ,     0.957405148986011E+00 ,     0.101661347460650E+01 ,     0.384276713732548E+00 ,     0.977141257526177E+00 , 
  20.52600 ,     0.102429163760501E+01 ,    -0.690529099056044E+00 ,     0.122261948626616E+01 ,     0.102429163760501E+01 ,     0.374268769555254E+00 ,     0.115651020337911E+01 , 
  20.54600 ,     0.985741701310589E+00 ,    -0.208080574316106E+00 ,     0.137885364823731E+01 ,     0.985741701310589E+00 ,     0.424000176700454E+00 ,     0.124781633259507E+01 , 
  20.56600 ,     0.900543648307065E+00 ,     0.319203389668676E+00 ,     0.141847351324347E+01 ,     0.900543648307065E+00 ,     0.528615101315167E+00 ,     0.124583022493133E+01 , 
  20.58600 ,     0.769610723373566E+00 ,     0.861658790833884E+00 ,     0.134294015871029E+01 ,     0.769610723373566E+00 ,     0.678290718691467E+00 ,     0.115183034693138E+01 , 
  20.60600 ,     0.595552341315900E+00 ,     0.138916777289291E+01 ,     0.116261582073915E+01 ,     0.595552341315900E+00 ,     0.859087866689997E+00 ,     0.973594660931398E+00 , 
  20.62600 ,     0.383008567204141E+00 ,     0.187323994744522E+01 ,     0.895871690363211E+00 ,     0.383008567204141E+00 ,     0.105409391360962E+01 ,     0.724917315976854E+00 , 
  20.64600 ,     0.138897541403198E+00 ,     0.228886461439175E+01 ,     0.567572274890283E+00 ,     0.138897541403198E+00 ,     0.124476622184235E+01 ,     0.424680697061255E+00 , 
  20.66600 ,    -0.127479929249997E+00 ,     0.261600102494701E+01 ,     0.207060734961015E+00 ,    -0.127479929249997E+00 ,     0.141237241109815E+01 ,     0.955471802240112E-01 , 
  20.68600 ,    -0.404524914167350E+00 ,     0.284061150262153E+01 ,    -0.154191270241907E+00 ,    -0.404524914167350E+00 ,     0.153941953858118E+01 ,    -0.237635818217054E+00 , 
  20.70600 ,    -0.678644894138245E+00 ,     0.295518629740827E+01 ,    -0.485080253514925E+00 ,    -0.678644894138245E+00 ,     0.161096834450610E+01 ,    -0.549601800389366E+00 , 
  20.72600 ,    -0.934789027515909E+00 ,     0.295875525589674E+01 ,    -0.757315278716229E+00 ,    -0.934789027515909E+00 ,     0.161574026111282E+01 ,    -0.816473194982791E+00 , 
  20.74600 ,    -0.115720188222030E+01 ,     0.285642546241542E+01 ,    -0.947617627508275E+00 ,    -0.115720188222030E+01 ,     0.154694279989903E+01 ,    -0.101747904574562E+01 , 
  20.76600 ,    -0.133035962677554E+01 ,     0.265852201698992E+01 ,    -0.103950518102575E+01 ,    -0.133035962677554E+01 ,     0.140276162331649E+01 ,    -0.113645666294234E+01 , 
  20.78600 ,    -0.144003049965131E+01 ,     0.237943784938301E+01 ,    -0.102452622507978E+01 ,    -0.144003049965131E+01 ,     0.118649318617042E+01 ,    -0.116302764993696E+01 , 
  20.80600 ,    -0.147438302203645E+01 ,     0.203631570005807E+01 ,    -0.902852994086990E+00 ,    -0.147438302203645E+01 ,     0.906318276998309E+00 ,    -0.109336300340348E+01 , 
  20.82600 ,    -0.142505287239271E+01 ,     0.164769007475080E+01 ,    -0.683197296106442E+00 ,    -0.142505287239271E+01 ,     0.574742110417956E+00 ,    -0.930482488201864E+00 , 
  20.84600 ,    -0.128807413223266E+01 ,     0.123220928173410E+01 ,    -0.382064652605683E+00 ,    -0.128807413223266E+01 ,     0.207749012925974E+00 ,    -0.684067812481342E+00 , 
  20.86600 ,    -0.106458365954878E+01 ,     0.807538954710394E+00 ,    -0.224151090053265E-01 ,    -0.106458365954878E+01 ,    -0.176262281188369E+00 ,    -0.369804625853144E+00 , 
  20.88600 ,    -0.761218850622368E+00 ,     0.389521132032226E+00 ,     0.368155909996347E+00 ,    -0.761218850622368E+00 ,    -0.557684222997840E+00 ,    -0.830234354322557E-02 , 
  20.90600 ,    -0.390148455065507E+00 ,    -0.836985433148101E-02 ,     0.759568112336022E+00 ,    -0.390148455065507E+00 ,    -0.916962034475557E+00 ,     0.376329256535512E+00 , 
  20.92600 ,     0.312978792968803E-01 ,    -0.375268156071400E+00 ,     0.112156700699393E+01 ,     0.312978792968803E-01 ,    -0.123582618895559E+01 ,     0.758143964428249E+00 , 
  20.94600 ,     0.481404972468823E+00 ,    -0.702880326794610E+00 ,     0.142601497065773E+01 ,     0.481404972468823E+00 ,    -0.149841632289581E+01 ,     0.111114497126143E+01 , 
  20.96600 ,     0.935223108460653E+00 ,    -0.985226773631000E+00 ,     0.164898877129201E+01 ,     0.935223108460653E+00 ,    -0.169222781674417E+01 ,     0.141106688368156E+01 , 
  20.98600 ,     0.136603295056425E+01 ,    -0.121823524022852E+01 ,     0.177252889533632E+01 ,     0.136603295056425E+01 ,    -0.180882696778512E+01 ,     0.163703024707896E+01 , 
  21.00600 ,     0.174703352604411E+01 ,    -0.139927126302889E+01 ,     0.178591682158425E+01 ,     0.174703352604411E+01 ,    -0.184429805472419E+01 ,     0.177295572307087E+01 , 
  21.02600 ,     0.205313921340273E+01 ,    -0.152669052659236E+01 ,     0.168639585644307E+01 ,     0.205313921340273E+01 ,    -0.179940428015809E+01 ,     0.180864364209629E+01 , 
  21.04600 ,     0.226275659692598E+01 ,    -0.159948788561462E+01 ,     0.147929585588060E+01 ,     0.226275659692598E+01 ,    -0.167946321522815E+01 ,     0.174044943622906E+01 , 
  21.06600 ,     0.235940675423577E+01 ,    -0.161709890800382E+01 ,     0.117756837727756E+01 ,     0.235940675423577E+01 ,    -0.149395473019978E+01 ,     0.157151450293029E+01 , 
  21.08600 ,     0.233306386999661E+01 ,    -0.157938442721594E+01 ,     0.800782824020152E+00 ,     0.233306386999661E+01 ,    -0.125589445448402E+01 ,     0.131154317267897E+01 , 
  21.10600 ,     0.218109701943831E+01 ,    -0.148679974648955E+01 ,     0.373672593750179E+00 ,     0.218109701943831E+01 ,    -0.981017814481009E+00 ,     0.976147402312889E+00 , 
  21.12600 ,     0.190872764940399E+01 ,    -0.134072114704255E+01 ,    -0.756496579692076E-01 ,     0.190872764940399E+01 ,    -0.686828185520171E+00 ,     0.585809444488526E+00 , 
  21.14600 ,     0.152894897463000E+01 ,    -0.114387656587592E+01 ,    -0.517668748637775E+00 ,     0.152894897463000E+01 ,    -0.391567495217321E+00 ,     0.164537159118148E+00 , 
  21.16600 ,     0.106189275714645E+01 ,    -0.900807742993672E+00 ,    -0.923488398815785E+00 ,     0.106189275714645E+01 ,    -0.113168825628178E+00 ,    -0.261694680161707E+00 , 
  21.18600 ,     0.533670766205894E+00 ,    -0.618280161375006E+00 ,    -0.126675311599019E+01 ,     0.533670766205894E+00 ,     0.131751504284447E+00 ,    -0.666611821924827E+00 , 
  21.20600 ,    -0.252406587782558E-01 ,    -0.305556185997368E+00 ,    -0.152533995538804E+01 ,    -0.252406587782558E-01 ,     0.328809761518095E+00 ,    -0.102530685651812E+01 , 
  21.22600 ,    -0.581967422884386E+00 ,     0.255436403292007E-01 ,    -0.168271222651562E+01 ,    -0.581967422884386E+00 ,     0.466633012366304E+00 ,    -0.131579729197188E+01 , 
  21.24600 ,    -0.110342037098714E+01 ,     0.360846875459548E+00 ,    -0.172885657759286E+01 ,    -0.110342037098714E+01 ,     0.537462942759026E+00 ,    -0.152037784205762E+01 , 
  21.26600 ,    -0.155853810778574E+01 ,     0.684331463242556E+00 ,    -0.166075831675894E+01 ,    -0.155853810778574E+01 ,     0.537558287811367E+00 ,    -0.162668491376787E+01 , 
  21.28600 ,    -0.192042552856658E+01 ,     0.978919845215824E+00 ,    -0.148240451516480E+01 ,    -0.192042552856658E+01 ,     0.467379198011122E+00 ,    -0.162841151963206E+01 , 
  21.30600 ,    -0.216822758430370E+01 ,     0.122752611065121E+01 ,    -0.120433767229024E+01 ,    -0.216822758430370E+01 ,     0.331547305829191E+00 ,    -0.152563430962806E+01 , 
  21.32600 ,    -0.228859434335882E+01 ,     0.141428443774395E+01 ,    -0.842812109170823E+00 ,    -0.228859434335882E+01 ,     0.138585467569136E+00 ,    -0.132473952056682E+01 , 
  21.34600 ,    -0.227662154497799E+01 ,     0.152585937266212E+01 ,    -0.418628879836084E+00 ,    -0.227662154497799E+01 ,    -0.995491136200696E-01 ,    -0.103795976821672E+01 , 
  21.36600 ,    -0.213618860731357E+01 ,     0.155271924210985E+01 ,     0.442584467807220E-01 ,    -0.213618860731357E+01 ,    -0.368115621670429E+00 ,    -0.682557237917375E+00 , 
  21.38600 ,    -0.187966068041006E+01 ,     0.149024566535053E+01 ,     0.520265917527599E+00 ,    -0.187966068041006E+01 ,    -0.650393241010356E+00 ,    -0.279709615118290E+00 , 
  21.40600 ,    -0.152696944044799E+01 ,     0.133955618625968E+01 ,     0.983726826421569E+00 ,    -0.152696944044799E+01 ,    -0.928599462910694E+00 ,     0.146828070798383E+00 , 
  21.42600 ,    -0.110413517637275E+01 ,     0.110793376849375E+01 ,     0.141036828329454E+01 ,    -0.110413517637275E+01 ,    -0.118487888800811E+01 ,     0.572200463405447E+00 , 
  21.44600 ,    -0.641336540956068E+00 ,     0.808785325919022E+00 ,     0.177863193441291E+01 ,    -0.641336540956068E+00 ,    -0.140231375149832E+01 ,     0.971975775956585E+00 , 
  21.46600 ,    -0.170670591968258E+00 ,     0.461089443064486E+00 ,     0.207077030161444E+01 ,    -0.170670591968258E+00 ,    -0.156590453235969E+01 ,     0.132362333708687E+01 , 
  21.48600 ,     0.276228560027688E+00 ,     0.883378014752810E-01 ,     0.227366929561777E+01 ,     0.276228560027688E+00 ,    -0.166346816204858E+01 ,     0.160785571708774E+01 , 
  21.50600 ,     0.670531260298963E+00 ,    -0.282978357899615E+00 ,     0.237936773074750E+01 ,     0.670531260298963E+00 ,    -0.168640282866013E+01 ,     0.180975557393132E+01 , 
  21.52600 ,     0.988333816960473E+00 ,    -0.625240463772896E+00 ,     0.238526459512940E+01 ,     0.988333816960473E+00 ,    -0.163027244402684E+01 ,     0.191962100240643E+01 , 
  21.54600 ,     0.121239506206249E+01 ,    -0.911798518869575E+00 ,     0.229402312960402E+01 ,     0.121239506206249E+01 ,    -0.149517067469784E+01 ,     0.193348044042351E+01 , 
  21.56600 ,     0.133335138379493E+01 ,    -0.111912703843175E+01 ,     0.211319648053791E+01 ,     0.133335138379493E+01 ,    -0.128583405872007E+01 ,     0.185324811495692E+01 , 
  21.58600 ,     0.135031310734745E+01 ,    -0.122886200712635E+01 ,     0.185461221611522E+01 ,     0.135031310734745E+01 ,    -0.101148597190923E+01 ,     0.168651251319263E+01 , 
  21.60600 ,     0.127079269880587E+01 ,    -0.122953973964403E+01 ,     0.153356208584290E+01 ,     0.127079269880587E+01 ,    -0.685407677120925E+00 ,     0.144597229016389E+01 , 
  21.62600 ,     0.110996734561063E+01 ,    -0.111787440245137E+01 ,     0.116784912291619E+01 ,     0.110996734561063E+01 ,    -0.324248754742571E+00 ,     0.114855519714767E+01 , 
  21.64600 ,     0.889330964965921E+00 ,    -0.899442056781260E+00 ,     0.776746842516613E+00 ,     0.889330964965921E+00 ,     0.528939916179662E-01 ,     0.814274883333048E+00 , 
  21.66600 ,     0.634839453744028E+00 ,    -0.588683262504715E+00 ,     0.379925331846396E+00 ,     0.634839453744028E+00 ,     0.425583591452676E+00 ,     0.464896705812273E+00 , 
  21.68600 ,     0.374694105156382E+00 ,    -0.208190126329098E+00 ,    -0.360302445179957E-02 ,     0.374694105156382E+00 ,     0.773275410243412E+00 ,     0.122496018750928E+00 , 
  21.70600 ,     0.136938219674606E+00 ,     0.212697213451446E+00 ,    -0.356469094978443E+00 ,     0.136938219674606E+00 ,     0.107660238138317E+01 ,    -0.191999990094093E+00 , 
  21.72600 ,    -0.529414973116748E-01 ,     0.639900316164284E+00 ,    -0.663819595617261E+00 ,    -0.529414973116748E-01 ,     0.131863197459831E+01 ,    -0.460193562848733E+00 , 
  21.74600 ,    -0.174215614249271E+00 ,     0.103707962613184E+01 ,    -0.914038277369565E+00 ,    -0.174215614249271E+00 ,     0.148601056785495E+01 ,    -0.667430722996134E+00 , 
  21.76600 ,    -0.212735375119304E+00 ,     0.136839582814614E+01 ,    -0.109928383494352E+01 ,    -0.212735375119304E+00 ,     0.156991321272935E+01 ,    -0.803767681668780E+00 , 
  21.78600 ,    -0.162227672893218E+00 ,     0.160134161443029E+01 ,    -0.121582001848194E+01 ,    -0.162227672893218E+00 ,     0.156672512415100E+01 ,    -0.864622569952367E+00 , 
  21.80600 ,    -0.249509971381563E-01 ,     0.170941678580976E+01 ,    -0.126412162576055E+01 ,    -0.249509971381563E-01 ,     0.147839549207812E+01 ,    -0.851064749553086E+00 , 
  21.82600 ,     0.188348412769350E+00 ,     0.167442509479302E+01 ,    -0.124874916027548E+01 ,     0.188348412769350E+00 ,     0.131242382736765E+01 ,    -0.769716635927204E+00 , 
  21.84600 ,     0.459185723723029E+00 ,     0.148819558936300E+01 ,    -0.117799497897136E+01 ,     0.459185723723029E+00 ,     0.108146295516056E+01 ,    -0.632268078073232E+00 , 
  21.86600 ,     0.762741139166160E+00 ,     0.115357285234995E+01 ,    -0.106331461681505E+01 ,     0.762741139166160E+00 ,     0.802549455900999E+00 ,    -0.454629364821314E+00 , 
  21.88600 ,     0.106981418812470E+01 ,     0.684576331881342E+00 ,    -0.918568385592428E+00 ,     0.106981418812470E+01 ,     0.495999975601719E+00 ,    -0.255774194353384E+00 , 
  21.90600 ,     0.134917949621007E+01 ,     0.105694504574257E+00 ,    -0.759109822471862E+00 ,     0.134917949621007E+01 ,     0.184038308791635E+00 ,    -0.563467162445520E-01 , 
  21.92600 ,     0.157016081104601E+01 ,    -0.549650452842177E+00 ,    -0.600768434328109E+00 ,     0.157016081104601E+01 ,    -0.110758640612077E+00 ,     0.122874647463265E+00 , 
  21.94600 ,     0.170522014783230E+01 ,    -0.124136333309580E+01 ,    -0.458783610325920E+00 ,     0.170522014783230E+01 ,    -0.367090024432080E+00 ,     0.262550975726818E+00 , 
  21.96600 ,     0.173235489821290E+01 ,    -0.192549657983576E+01 ,    -0.346753629067775E+00 ,     0.173235489821290E+01 ,    -0.566518507992998E+00 ,     0.346282546692449E+00 , 
  21.98600 ,     0.163710810396145E+01 ,    -0.255741708648569E+01 ,    -0.275667440300845E+00 ,     0.163710810396145E+01 ,    -0.694896690864606E+00 ,     0.361924407786587E+00 , 
  22.00600 ,     0.141402503685034E+01 ,    -0.309507359525392E+01 ,    -0.253086538863558E+00 ,     0.141402503685034E+01 ,    -0.743519699252274E+00 ,     0.302617319707741E+00 , 
  22.02600 ,     0.106743070243936E+01 ,    -0.350210744698556E+01 ,    -0.282539180223164E+00 ,     0.106743070243936E+01 ,    -0.709906734762196E+00 ,     0.167450780664345E+00 , 
  22.04600 ,     0.611454758129831E+00 ,    -0.375055888191683E+01 ,    -0.363179153276386E+00 ,     0.611454758129831E+00 ,    -0.598138247417977E+00 ,    -0.383011828076472E-01 , 
  22.06600 ,     0.692886084201534E-01 ,    -0.382295121966937E+01 ,    -0.489746479949438E+00 ,     0.692886084201534E-01 ,    -0.418706143654868E+00 ,    -0.303401450492907E+00 , 
  22.08600 ,    -0.528280429503925E+00 ,    -0.371358377654375E+01 ,    -0.652848363977745E+00 ,    -0.528280429503925E+00 ,    -0.187869957808304E+00 ,    -0.611325719153138E+00 , 
  22.10600 ,    -0.114495574106734E+01 ,    -0.342892743027532E+01 ,    -0.839556535124572E+00 ,    -0.114495574106734E+01 ,     0.734503755042972E-01 ,    -0.941356270438829E+00 , 
  22.12600 ,    -0.174148682785238E+01 ,    -0.298708915118904E+01 ,    -0.103429331587672E+01 ,    -0.174148682785238E+01 ,     0.341177505372908E+00 ,    -0.127002448653527E+01 , 
  22.14600 ,    -0.227850312378268E+01 ,    -0.241638756237618E+01 ,    -0.121995507962625E+01 ,    -0.227850312378268E+01 ,     0.589874441288476E+00 ,    -0.157280442767839E+01 , 
  22.16600 ,    -0.271941195463300E+01 ,    -0.175315430233000E+01 ,    -0.137920025704264E+01 ,    -0.271941195463300E+01 ,     0.794709346196559E+00 ,    -0.182593748957276E+01 , 
  22.18600 ,    -0.303313906911753E+01 ,    -0.103893947323632E+01 ,    -0.149581167517818E+01 ,    -0.303313906911753E+01 ,     0.933441690234968E+00 ,    -0.200825413982463E+01 , 
  22.20600 ,    -0.319650011630416E+01 ,    -0.317348332256243E+00 ,    -0.155603159855757E+01 ,    -0.319650011630416E+01 ,     0.988276970403486E+00 ,    -0.210285443780643E+01 , 
  22.22600 ,    -0.319601799707787E+01 ,     0.369233603725809E+00 ,    -0.154976383510989E+01 ,    -0.319601799707787E+01 ,     0.947441814177690E+00 ,    -0.209851522243255E+01 , 
  22.24600 ,    -0.302904220645538E+01 ,     0.982761358399676E+00 ,    -0.147154159206779E+01 ,    -0.302904220645538E+01 ,     0.806347748040577E+00 ,    -0.199070846353032E+01 , 
  22.26600 ,    -0.270407896816132E+01 ,     0.149224532698907E+01 ,    -0.132117267556363E+01 ,    -0.270407896816132E+01 ,     0.568239364205469E+00 ,    -0.178214143976286E+01 , 
  22.28600 ,    -0.224030107439858E+01 ,     0.187584329512555E+01 ,    -0.110399464166343E+01 ,    -0.224030107439858E+01 ,     0.244259273124983E+00 ,    -0.148276345257515E+01 , 
  22.30600 ,    -0.166626920333961E+01 ,     0.212216613666979E+01 ,    -0.830700394492330E+00 ,    -0.166626920333961E+01 ,    -0.147094516226520E+00 ,    -0.110922333077476E+01 , 
  22.32600 ,    -0.101795717397265E+01 ,     0.223070080646311E+01 ,    -0.516727564970641E+00 ,    -0.101795717397265E+01 ,    -0.581096524030818E+00 ,    -0.683804101304644E+00 , 
  22.34600 ,    -0.336227340280130E+00 ,     0.221132944070379E+01 ,    -0.181240302239765E+00 ,    -0.336227340280130E+00 ,    -0.102843839928399E+01 ,    -0.232902648253220E+00 , 
  22.36600 ,     0.336055119431762E+00 ,     0.208300020619614E+01 ,     0.154232997154260E+00 ,     0.336055119431762E+00 ,    -0.145727915412534E+01 ,     0.214840371246760E+00 , 
  22.38600 ,     0.957052272047298E+00 ,     0.187167739361737E+01 ,     0.467411017931657E+00 ,     0.957052272047298E+00 ,    -0.183555508260062E+01 ,     0.630624769303537E+00 , 
  22.40600 ,     0.148889991983159E+01 ,     0.160775892831010E+01 ,     0.736999729968002E+00 ,     0.148889991983159E+01 ,    -0.213337900909044E+01 ,     0.987633126589197E+00 , 
  22.42600 ,     0.190034909039067E+01 ,     0.132319372021298E+01 ,     0.944424907671420E+00 ,     0.190034909039067E+01 ,    -0.232534687333158E+01 ,     0.126306630191117E+01 , 
  22.44600 ,     0.216890484352620E+01 ,     0.104855524535763E+01 ,     0.107541469596507E+01 ,     0.216890484352620E+01 ,    -0.239257207397000E+01 ,     0.143991141181878E+01 , 
  22.46600 ,     0.228230381698843E+01 ,     0.810329347288221E+00 ,     0.112129594500948E+01 ,     0.228230381698843E+01 ,    -0.232428464340067E+01 ,     0.150829856900246E+01 , 
  22.48600 ,     0.223922332994426E+01 ,     0.628653310829900E+00 ,     0.107988578908701E+01 ,     0.223922332994426E+01 ,    -0.211886224557140E+01 ,     0.146633163603943E+01 , 
  22.50600 ,     0.204917449849455E+01 ,     0.515701599625025E+00 ,     0.955888498433599E+00 ,     0.204917449849455E+01 ,    -0.178420110650765E+01 ,     0.132031716512058E+01 , 
  22.52600 ,     0.173159498216356E+01 ,     0.474854885108986E+00 ,     0.760745035875195E+00 ,     0.173159498216356E+01 ,    -0.133738427626287E+01 ,     0.108436168463798E+01 , 
  22.54600 ,     0.131421868334787E+01 ,     0.500718258478221E+00 ,     0.511926191493410E+00 ,     0.131421868334787E+01 ,    -0.803658318533052E+00 ,     0.779357022111563E+00 , 
  22.56600 ,     0.830855090661196E+00 ,     0.579978006056526E+00 ,     0.231706186273604E+00 ,     0.830855090661196E+00 ,    -0.214783425908462E+00 ,     0.431422487736134E+00 , 
  22.58600 ,     0.318755627613905E+00 ,     0.693010769786969E+00 ,    -0.545016045039527E-01 ,     0.318755627613905E+00 ,     0.393128246315504E+00 ,     0.699174728686660E-01 , 
  22.60600 ,    -0.184225165869613E+00 ,     0.816090979781372E+00 ,    -0.320125538857355E+00 ,    -0.184225165869613E+00 ,     0.982129612351510E+00 ,    -0.274825414528108E+00 , 
  22.62600 ,    -0.642451896180019E+00 ,     0.923988165525234E+00 ,    -0.539581051945963E+00 ,    -0.642451896180019E+00 ,     0.151512466995323E+01 ,    -0.573871333357315E+00 , 
  22.64600 ,    -0.102509601187346E+01 ,     0.992709984186284E+00 ,    -0.690409121223265E+00 ,    -0.102509601187346E+01 ,     0.195852139625806E+01 ,    -0.801971418106662E+00 , 
  22.66600 ,    -0.130829186465868E+01 ,     0.100213280080985E+01 ,    -0.755231110695335E+00 ,    -0.130829186465868E+01 ,     0.228464944977042E+01 ,    -0.939584695349784E+00 , 
  22.68600 ,    -0.147670048511289E+01 ,     0.938270768326390E+00 ,    -0.723352566219015E+00 ,    -0.147670048511289E+01 ,     0.247375660031124E+01 ,    -0.974468539183641E+00 , 
  22.70600 ,    -0.152436931978309E+01 ,     0.794965907590046E+00 ,    -0.591872275873512E+00 ,    -0.152436931978309E+01 ,     0.251542871780676E+01 ,    -0.902704623843372E+00 , 
  22.72600 ,    -0.145483356327019E+01 ,     0.574833018399307E+00 ,    -0.366189527737984E+00 ,    -0.145483356327019E+01 ,     0.240932168176146E+01 ,    -0.729070872915386E+00 , 
  22.74600 ,    -0.128046593540572E+01 ,     0.289359938786640E+00 ,    -0.598492764996067E-01 ,    -0.128046593540572E+01 ,     0.216514637812602E+01 ,    -0.466721496134977E+00 , 
  22.76600 ,    -0.102114184710457E+01 ,    -0.418600965860984E-01 ,     0.306281807971397E+00 ,    -0.102114184710457E+01 ,     0.180190588300708E+01 ,    -0.136192743720592E+00 , 
  22.78600 ,    -0.702341026008275E+00 ,    -0.392708160889204E+00 ,     0.705460041307884E+00 ,    -0.702341026008275E+00 ,     0.134644237983574E+01 ,     0.236193018869164E+00 , 
  22.80600 ,    -0.352850494305227E+00 ,    -0.732800621110178E+00 ,     0.110702893523701E+01 ,    -0.352850494305227E+00 ,     0.831405611542428E+00 ,     0.620402458722928E+00 , 
  22.82600 ,    -0.226382012902775E-02 ,    -0.103023651471752E+01 ,     0.147875590453232E+01 ,    -0.226382012902775E-02 ,     0.292800319013202E+00 ,     0.985082662978535E+00 , 
  22.84600 ,     0.321514549207282E+00 ,    -0.125458894358764E+01 ,     0.178935986146872E+01 ,     0.321514549207282E+00 ,    -0.232696590219526E+00 ,     0.130007809071491E+01 , 
  22.86600 ,     0.594554344186989E+00 ,    -0.137987163796432E+01 ,     0.201102789736095E+01 ,     0.594554344186989E+00 ,    -0.710440237496237E+00 ,     0.153887004630296E+01 , 
  22.88600 ,     0.798788459532545E+00 ,    -0.138720895355498E+01 ,     0.212171552746572E+01 ,     0.798788459532545E+00 ,    -0.111033295400667E+01 ,     0.168073983815466E+01 , 
  22.90600 ,     0.923355512710953E+00 ,    -0.126695878834759E+01 ,     0.210703841661332E+01 ,     0.923355512710953E+00 ,    -0.140895548447142E+01 ,     0.171247744864586E+01 , 
  22.92600 ,     0.965292782152983E+00 ,    -0.102008166175231E+01 ,     0.196159334342949E+01 ,     0.965292782152983E+00 ,    -0.159115037206740E+01 ,     0.162949315633732E+01 , 
  22.94600 ,     0.929531608651081E+00 ,    -0.658611917426591E+00 ,     0.168959020850449E+01 ,     0.929531608651081E+00 ,    -0.165093802838639E+01 ,     0.143623734188669E+01 , 
  22.96600 ,     0.828206129310403E+00 ,    -0.205163428257799E+00 ,     0.130473168628584E+01 ,     0.828206129310403E+00 ,    -0.159169997907234E+01 ,     0.114588983396069E+01 , 
  22.98600 ,     0.679343638902665E+00 ,     0.308514217096266E+00 ,     0.829338208585978E+00 ,     0.679343638902665E+00 ,    -0.142562301097903E+01 ,     0.779340018691541E+00 , 
  23.00600 ,     0.505056199524503E+00 ,     0.843829490275285E+00 ,     0.292778270311933E+00 ,     0.505056199524503E+00 ,    -0.117245758621488E+01 ,     0.363537580049457E+00 , 
  23.02600 ,     0.329394128686692E+00 ,     0.135831683533478E+01 ,    -0.270677710179350E+00 ,     0.329394128686692E+00 ,    -0.857699038056410E+00 ,    -0.706537638906706E-01 , 
  23.04600 ,     0.176049338927083E+00 ,     0.180904064774046E+01 ,    -0.824412579976434E+00 ,     0.176049338927083E+00 ,    -0.510346186284478E+00 ,    -0.490925273675263E+00 , 
  23.06600 ,     0.661079716212038E-01 ,     0.215615461230911E+01 ,    -0.133222352639381E+01 ,     0.661079716212038E-01 ,    -0.160425304924353E+00 ,    -0.866113027055473E+00 , 
  23.08600 ,     0.160464785250848E-01 ,     0.236631659368730E+01 ,    -0.176106673634083E+01 ,     0.160464785250848E-01 ,     0.163514899277115E+00 ,    -0.116869566471886E+01 , 
  23.10600 ,     0.361437632530952E-01 ,     0.241566565754391E+01 ,    -0.208356267950150E+01 ,     0.361437632530952E-01 ,     0.436730936781340E+00 ,    -0.137699386524997E+01 , 
  23.12600 ,     0.129446054515039E+00 ,     0.229209943318605E+01 ,    -0.228005715733243E+01 ,     0.129446054515039E+00 ,     0.640244810040339E+00 ,    -0.147688942004994E+01 , 
  23.14600 ,     0.291373886713615E+00 ,     0.199664449832321E+01 ,    -0.234006879620280E+01 ,     0.291373886713615E+00 ,     0.762278940976820E+00 ,    -0.146292123523066E+01 , 
  23.16600 ,     0.510005889760866E+00 ,     0.154378537874450E+01 ,    -0.226300378496385E+01 ,     0.510005889760866E+00 ,     0.799052788944806E+00 ,    -0.133866722672228E+01 , 
  23.18600 ,     0.767016620143138E+00 ,     0.960703092048734E+00 ,    -0.205807922569978E+01 ,     0.767016620143138E+00 ,     0.754882403789843E+00 ,    -0.111638061041880E+01 , 
  23.20600 ,     0.103919020238038E+01 ,     0.285464790055826E+00 ,    -0.174346239507250E+01 ,     0.103919020238038E+01 ,     0.641583010732950E+00 ,    -0.815911529254870E+00 , 
  23.22600 ,     0.130038271941127E+01 ,    -0.435705679590974E+00 ,    -0.134469890070170E+01 ,     0.130038271941127E+01 ,     0.477233281663339E+00 ,    -0.463005027330711E+00 , 
  23.24600 ,     0.152376815580707E+01 ,    -0.115186807640828E+01 ,    -0.892562527158410E+00 ,     0.152376815580707E+01 ,     0.284413299401710E+00 ,    -0.871189661699148E-01 , 
  23.26600 ,     0.168417842453766E+01 ,    -0.181124692177746E+01 ,    -0.420508321438645E+00 ,     0.168417842453766E+01 ,     0.880718981871559E-01 ,     0.281053927220122E+00 , 
  23.28600 ,     0.176033960204867E+01 ,    -0.236524366225741E+01 ,     0.380560963227089E-01 ,     0.176033960204867E+01 ,    -0.867905845040818E-01 ,     0.612150598231363E+00 , 
  23.30600 ,     0.173681463912211E+01 ,    -0.277225567410559E+01 ,     0.452450864931461E+00 ,     0.173681463912211E+01 ,    -0.217423603672916E+00 ,     0.880572122995010E+00 , 
  23.32600 ,     0.160548680935181E+01 ,    -0.300099052317558E+01 ,     0.797130273459120E+00 ,     0.160548680935181E+01 ,    -0.285413727828580E+00 ,     0.106658245209002E+01 , 
  23.34600 ,     0.136645598811738E+01 ,    -0.303300251169195E+01 ,     0.105361357458600E+01 ,     0.136645598811738E+01 ,    -0.278379244671295E+00 ,     0.115789437909646E+01 , 
  23.36600 ,     0.102826835996938E+01 ,    -0.286424011966566E+01 ,     0.121177994056690E+01 ,     0.102826835996938E+01 ,    -0.191127674089751E+00 ,     0.115060941370106E+01 , 
  23.38600 ,     0.607455286209868E+00 ,    -0.250547245220670E+01 ,     0.127042253627083E+01 ,     0.607455286209868E+00 ,    -0.261783004178636E-01 ,     0.104943345291718E+01 , 
